frame,seed,policy,psnr,psnr_pre,psnr_post,delta_q_step,delta_q_trajectory,delta_q_cumulative,ssim,depth_l1,n_gaussians,n_selected,fraction_selected,predicted_cost,scheduled_cost,budget_ms,actual_opt_ms,frame_wall_ms,is_pred_violation,is_opt_violation,is_frame_violation,jaccard_overlap,rejected_negative_count,norm_drift,vram_allocated_mb,vram_max_mb
16,43,ours,11.954361200332642,11.954361200332642,11.954361200332642,0.0,-0.11484265327453613,-1.4806675910949707,0.4666755795478821,1.3964228630065918,4612,0,0.0,0.0,0.0,15.0,0.0,5912.523751001572,False,False,True,0.0,2864,0.24460242688655853,60.2060546875,538.40771484375
17,43,ours,11.904942989349365,11.904942989349365,11.904942989349365,0.0,-0.04941821098327637,-1.530085802078247,0.4577612280845642,1.4090666770935059,4683,0,0.0,0.0,0.0,15.0,0.0,5815.990689996397,False,False,True,0.0,2787,0.2311495840549469,60.21728515625,538.40771484375
18,43,ours,11.77631139755249,11.77631139755249,11.77631139755249,0.0,-0.128631591796875,-1.658717393875122,0.43559837341308594,1.4057201147079468,4752,0,0.0,0.0,0.0,15.0,0.0,5932.905412002583,False,False,True,0.0,2771,0.2189502716064453,60.23876953125,538.40771484375
19,43,ours,11.712363958358765,11.712363958358765,11.712363958358765,0.0,-0.06394743919372559,-1.7226648330688477,0.4265628755092621,1.421609878540039,4821,0,0.0,0.0,0.0,15.0,0.0,5916.9021070047165,False,False,True,0.0,2691,0.20768465101718903,60.25,538.40771484375
20,43,ours,11.694217920303345,11.694217920303345,11.694217920303345,0.0,-0.018146038055419922,-1.7408108711242676,0.4196412265300751,1.424498438835144,4888,0,0.0,0.0,0.0,15.0,0.0,6046.554893997381,False,False,True,0.0,2642,0.1975008100271225,60.271484375,538.40771484375
21,43,ours,11.633917093276978,11.633917093276978,11.633917093276978,0.0,-0.06030082702636719,-1.8011116981506348,0.4076964259147644,1.4319705963134766,4951,0,0.0,0.0,0.0,15.0,0.0,5968.558999004017,False,False,True,0.0,2549,0.18842417001724243,60.28515625,538.40771484375
22,43,ours,11.620240211486816,11.620240211486816,11.620240211486816,0.0,-0.013676881790161133,-1.814788579940796,0.4069384038448334,1.4348652362823486,5026,0,0.0,0.0,0.0,15.0,0.0,6224.73212400655,False,False,True,0.0,2413,0.17953486740589142,60.3056640625,538.40771484375
23,43,ours,11.638565063476562,11.638565063476562,11.638565063476562,0.0,0.018324851989746094,-1.7964637279510498,0.4089866280555725,1.4314640760421753,5092,0,0.0,0.0,0.0,15.0,0.0,6148.1248830023105,False,False,True,0.0,2401,0.17232002317905426,60.318359375,538.40771484375
24,43,ours,11.734416484832764,11.734416484832764,11.734416484832764,0.0,0.09585142135620117,-1.7006123065948486,0.4234639108181,1.4347059726715088,5166,0,0.0,0.0,0.0,15.0,0.0,6014.31197799684,False,False,True,0.0,2354,0.16491033136844635,60.34130859375,538.40771484375
25,43,ours,11.838014125823975,11.838014125823975,11.838014125823975,0.0,0.10359764099121094,-1.5970146656036377,0.4400690495967865,1.4379076957702637,5236,0,0.0,0.0,0.0,15.0,0.0,6145.2762120025,False,False,True,0.0,2326,0.15893782675266266,60.3525390625,538.40771484375
26,43,ours,11.860954761505127,11.860954761505127,11.860954761505127,0.0,0.022940635681152344,-1.5740740299224854,0.4488765001296997,1.436058521270752,5308,0,0.0,0.0,0.0,15.0,0.0,6102.722395997262,False,False,True,0.0,2237,0.15355922281742096,60.3740234375,538.40771484375
27,43,ours,11.971243619918823,11.971243619918823,11.971243619918823,0.0,0.11028885841369629,-1.463785171508789,0.4666401743888855,1.454829454421997,5376,0,0.0,0.0,0.0,15.0,0.0,6305.114932001743,False,False,True,0.0,2181,0.14875294268131256,60.38525390625,538.40771484375
28,43,ours,12.141315937042236,12.141315937042236,12.141315937042236,0.0,0.17007231712341309,-1.293712854385376,0.4914200007915497,1.462035894393921,5444,0,0.0,0.0,0.0,15.0,0.0,6383.414461000939,False,False,True,0.0,2148,0.14411257207393646,60.4130859375,538.40771484375
29,43,ours,12.144534587860107,12.144534587860107,12.144534587860107,0.0,0.0032186508178710938,-1.2904942035675049,0.4919206500053406,1.4478615522384644,5516,0,0.0,0.0,0.0,15.0,0.0,6446.138696999697,False,False,True,0.0,2081,0.13987521827220917,60.435546875,538.40771484375
1,44,no_op,13.458311557769775,13.458311557769775,13.458311557769775,0.0,0.023282766342163086,0.023282766342163086,0.653879702091217,1.3533592224121094,3575,0,0.0,0.0,0.0,15.0,0.0,5258.939156999986,False,False,True,0.0,0,0.0,59.92529296875,538.40771484375
2,44,no_op,13.424816131591797,13.424816131591797,13.424816131591797,0.0,-0.033495426177978516,-0.01021265983581543,0.6502514481544495,1.3560621738433838,3641,0,0.0,0.0,0.0,15.0,0.0,5244.600238998828,False,False,True,0.0,0,0.0,59.947265625,538.40771484375
3,44,no_op,13.297899961471558,13.297899961471558,13.297899961471558,0.0,-0.12691617012023926,-0.1371288299560547,0.6373955011367798,1.3608897924423218,3711,0,0.0,0.0,0.0,15.0,0.0,5358.902897001826,False,False,True,0.0,0,0.0,59.95849609375,538.40771484375
4,44,no_op,13.115280866622925,13.115280866622925,13.115280866622925,0.0,-0.1826190948486328,-0.3197479248046875,0.6203758716583252,1.3368854522705078,3785,0,0.0,0.0,0.0,15.0,0.0,5147.975097002927,False,False,True,0.0,0,0.0,59.986328125,538.40771484375
5,44,no_op,12.94864535331726,12.94864535331726,12.94864535331726,0.0,-0.16663551330566406,-0.48638343811035156,0.604036808013916,1.36764395236969,3857,0,0.0,0.0,0.0,15.0,0.0,5062.491864002368,False,False,True,0.0,0,0.0,60.0087890625,538.40771484375
6,44,no_op,12.882788181304932,12.882788181304932,12.882788181304932,0.0,-0.0658571720123291,-0.5522406101226807,0.598191499710083,1.3397855758666992,3925,0,0.0,0.0,0.0,15.0,0.0,5039.500238002802,False,False,True,0.0,0,0.0,60.02001953125,538.40771484375
7,44,no_op,12.837108373641968,12.837108373641968,12.837108373641968,0.0,-0.04567980766296387,-0.5979204177856445,0.5934814214706421,1.3465946912765503,3998,0,0.0,0.0,0.0,15.0,0.0,5060.794912998972,False,False,True,0.0,0,0.0,60.04150390625,538.40771484375
8,44,no_op,12.827131748199463,12.827131748199463,12.827131748199463,0.0,-0.009976625442504883,-0.6078970432281494,0.5931066274642944,1.3449037075042725,4067,0,0.0,0.0,0.0,15.0,0.0,5010.897702995862,False,False,True,0.0,0,0.0,60.0556640625,538.40771484375
9,44,no_op,12.785378694534302,12.785378694534302,12.785378694534302,0.0,-0.04175305366516113,-0.6496500968933105,0.5849431753158569,1.330196738243103,4137,0,0.0,0.0,0.0,15.0,0.0,5059.740183998656,False,False,True,0.0,0,0.0,60.076171875,538.40771484375
10,44,no_op,12.702957391738892,12.702957391738892,12.702957391738892,0.0,-0.08242130279541016,-0.7320713996887207,0.573201060295105,1.329634428024292,4204,0,0.0,0.0,0.0,15.0,0.0,5318.265961999714,False,False,True,0.0,0,0.0,60.0888671875,538.40771484375
11,44,no_op,12.63367772102356,12.63367772102356,12.63367772102356,0.0,-0.06927967071533203,-0.8013510704040527,0.5606772303581238,1.3303253650665283,4268,0,0.0,0.0,0.0,15.0,0.0,5345.397664998018,False,False,True,0.0,0,0.0,60.111328125,538.40771484375
12,44,no_op,12.514640092849731,12.514640092849731,12.514640092849731,0.0,-0.11903762817382812,-0.9203886985778809,0.5441039800643921,1.3418779373168945,4338,0,0.0,0.0,0.0,15.0,0.0,5166.580108001654,False,False,True,0.0,0,0.0,60.12255859375,538.40771484375
13,44,no_op,12.33355164527893,12.33355164527893,12.33355164527893,0.0,-0.18108844757080078,-1.1014771461486816,0.5206654071807861,1.3744534254074097,4406,0,0.0,0.0,0.0,15.0,0.0,5300.609792000614,False,False,True,0.0,0,0.0,60.14404296875,538.40771484375
14,44,no_op,12.211519479751587,12.211519479751587,12.211519479751587,0.0,-0.12203216552734375,-1.2235093116760254,0.5037485361099243,1.3736311197280884,4474,0,0.0,0.0,0.0,15.0,0.0,5369.131945000845,False,False,True,0.0,0,0.0,60.1552734375,538.40771484375
15,44,no_op,12.0786452293396,12.0786452293396,12.0786452293396,0.0,-0.1328742504119873,-1.3563835620880127,0.4845818877220154,1.3793480396270752,4548,0,0.0,0.0,0.0,15.0,0.0,5432.044799003052,False,False,True,0.0,0,0.0,60.18310546875,538.40771484375
16,44,no_op,11.971147060394287,11.971147060394287,11.971147060394287,0.0,-0.1074981689453125,-1.4638817310333252,0.46868905425071716,1.3964228630065918,4617,0,0.0,0.0,0.0,15.0,0.0,5400.716813994222,False,False,True,0.0,0,0.0,60.2060546875,538.40771484375
17,44,no_op,11.919454336166382,11.919454336166382,11.919454336166382,0.0,-0.05169272422790527,-1.5155744552612305,0.46006202697753906,1.4090666770935059,4691,0,0.0,0.0,0.0,15.0,0.0,5560.106666998763,False,False,True,0.0,0,0.0,60.21728515625,538.40771484375
18,44,no_op,11.806542873382568,11.806542873382568,11.806542873382568,0.0,-0.11291146278381348,-1.628485918045044,0.4389069080352783,1.4057201147079468,4755,0,0.0,0.0,0.0,15.0,0.0,5658.032385996194,False,False,True,0.0,0,0.0,60.23876953125,538.40771484375
19,44,no_op,11.73849105834961,11.73849105834961,11.73849105834961,0.0,-0.06805181503295898,-1.696537733078003,0.42891788482666016,1.421609878540039,4827,0,0.0,0.0,0.0,15.0,0.0,5655.271848001576,False,False,True,0.0,0,0.0,60.25244140625,538.40771484375
20,44,no_op,11.722311973571777,11.722311973571777,11.722311973571777,0.0,-0.01617908477783203,-1.712716817855835,0.4221770763397217,1.424498438835144,4895,0,0.0,0.0,0.0,15.0,0.0,5582.000483002048,False,False,True,0.0,0,0.0,60.2724609375,538.40771484375
21,44,no_op,11.657499074935913,11.657499074935913,11.657499074935913,0.0,-0.06481289863586426,-1.7775297164916992,0.40966230630874634,1.4319705963134766,4962,0,0.0,0.0,0.0,15.0,0.0,5714.820883993525,False,False,True,0.0,0,0.0,60.28564453125,538.40771484375
22,44,no_op,11.640404462814331,11.640404462814331,11.640404462814331,0.0,-0.01709461212158203,-1.7946243286132812,0.4079943597316742,1.4348652362823486,5031,0,0.0,0.0,0.0,15.0,0.0,5712.127252001665,False,False,True,0.0,0,0.0,60.3056640625,538.40771484375
23,44,no_op,11.664794683456421,11.664794683456421,11.664794683456421,0.0,0.024390220642089844,-1.7702341079711914,0.41112226247787476,1.4314640760421753,5097,0,0.0,0.0,0.0,15.0,0.0,5799.743688003218,False,False,True,0.0,0,0.0,60.318359375,538.40771484375
24,44,no_op,11.754050254821777,11.754050254821777,11.754050254821777,0.0,0.08925557136535645,-1.680978536605835,0.4254445433616638,1.4347059726715088,5161,0,0.0,0.0,0.0,15.0,0.0,5853.703925000445,False,False,True,0.0,0,0.0,60.3388671875,538.40771484375
25,44,no_op,11.857688426971436,11.857688426971436,11.857688426971436,0.0,0.1036381721496582,-1.5773403644561768,0.44275134801864624,1.4379076957702637,5231,0,0.0,0.0,0.0,15.0,0.0,5734.686739000608,False,False,True,0.0,0,0.0,60.3515625,538.40771484375
26,44,no_op,11.877831220626831,11.877831220626831,11.877831220626831,0.0,0.020142793655395508,-1.5571975708007812,0.45111891627311707,1.436058521270752,5299,0,0.0,0.0,0.0,15.0,0.0,5767.697522001981,False,False,True,0.0,0,0.0,60.3740234375,538.40771484375
27,44,no_op,11.972702741622925,11.972702741622925,11.972702741622925,0.0,0.09487152099609375,-1.4623260498046875,0.4677904546260834,1.454829454421997,5372,0,0.0,0.0,0.0,15.0,0.0,5931.059365997498,False,False,True,0.0,0,0.0,60.38525390625,538.40771484375
28,44,no_op,12.139135599136353,12.139135599136353,12.139135599136353,0.0,0.16643285751342773,-1.2958931922912598,0.4919067621231079,1.462035894393921,5442,0,0.0,0.0,0.0,15.0,0.0,5994.403486001829,False,False,True,0.0,0,0.0,60.4130859375,538.40771484375
29,44,no_op,12.141252756118774,12.141252756118774,12.141252756118774,0.0,0.002117156982421875,-1.293776035308838,0.4923500716686249,1.4478615522384644,5506,0,0.0,0.0,0.0,15.0,0.0,5883.730840003409,False,False,True,0.0,0,0.0,60.435546875,538.40771484375
1,44,error_only,13.458311557769775,13.458311557769775,13.458311557769775,0.0,0.023282766342163086,0.023282766342163086,0.653879702091217,1.3533592224121094,3570,0,0.0,0.0,0.0,15.0,0.0,4743.340370005171,False,False,True,0.0,0,0.0,59.92529296875,538.40771484375
2,44,error_only,13.426542282104492,13.426542282104492,13.426542282104492,0.0,-0.0317692756652832,-0.008486509323120117,0.6501808762550354,1.3560621738433838,3638,0,0.0,0.0,0.0,15.0,0.0,4775.03373700165,False,False,True,0.0,0,0.0,59.947265625,538.40771484375
3,44,error_only,13.296782970428467,13.296782970428467,13.296782970428467,0.0,-0.1297593116760254,-0.1382458209991455,0.6371246576309204,1.3608897924423218,3705,0,0.0,0.0,0.0,15.0,0.0,4835.129731000052,False,False,True,0.0,0,0.0,59.95849609375,538.40771484375
4,44,error_only,13.113524913787842,13.113524913787842,13.113524913787842,0.0,-0.183258056640625,-0.3215038776397705,0.6197978854179382,1.3368854522705078,3767,0,0.0,0.0,0.0,15.0,0.0,4870.068365002226,False,False,True,0.0,0,0.0,59.97998046875,538.40771484375
5,44,error_only,12.944426536560059,12.944426536560059,12.944426536560059,0.0,-0.1690983772277832,-0.4906022548675537,0.6032220125198364,1.36764395236969,3832,0,0.0,0.0,0.0,15.0,0.0,5012.667975999648,False,False,True,0.0,0,0.0,59.9912109375,538.40771484375
6,44,error_only,12.874116897583008,12.874116897583008,12.874116897583008,0.0,-0.07030963897705078,-0.5609118938446045,0.5969642400741577,1.3397855758666992,3907,0,0.0,0.0,0.0,15.0,0.0,4936.802677002561,False,False,True,0.0,0,0.0,60.01904296875,538.40771484375
7,44,error_only,12.83137321472168,12.83137321472168,12.83137321472168,0.0,-0.042743682861328125,-0.6036555767059326,0.5925577878952026,1.3465946912765503,3977,0,0.0,0.0,0.0,15.0,0.0,5110.964747000253,False,False,True,0.0,0,0.0,60.04150390625,538.40771484375
8,44,error_only,12.822626829147339,12.822626829147339,12.822626829147339,0.0,-0.00874638557434082,-0.6124019622802734,0.592104434967041,1.3449037075042725,4045,0,0.0,0.0,0.0,15.0,0.0,5216.298908999306,False,False,True,0.0,0,0.0,60.052734375,538.40771484375
9,44,error_only,12.77642011642456,12.77642011642456,12.77642011642456,0.0,-0.04620671272277832,-0.6586086750030518,0.583316445350647,1.330196738243103,4114,0,0.0,0.0,0.0,15.0,0.0,5220.448983003735,False,False,True,0.0,0,0.0,60.07470703125,538.40771484375
10,44,error_only,12.710224390029907,12.710224390029907,12.710224390029907,0.0,-0.06619572639465332,-0.7248044013977051,0.5727826356887817,1.329634428024292,4182,0,0.0,0.0,0.0,15.0,0.0,5107.627402001526,False,False,True,0.0,0,0.0,60.08837890625,538.40771484375
11,44,error_only,12.640794515609741,12.640794515609741,12.640794515609741,0.0,-0.06942987442016602,-0.7942342758178711,0.5605043768882751,1.3303253650665283,4252,0,0.0,0.0,0.0,15.0,0.0,5178.368288005004,False,False,True,0.0,0,0.0,60.1083984375,538.40771484375
12,44,error_only,12.530438899993896,12.530438899993896,12.530438899993896,0.0,-0.11035561561584473,-0.9045898914337158,0.5448645949363708,1.3418779373168945,4320,0,0.0,0.0,0.0,15.0,0.0,5295.754273996863,False,False,True,0.0,0,0.0,60.12109375,538.40771484375
13,44,error_only,12.355493307113647,12.355493307113647,12.355493307113647,0.0,-0.17494559288024902,-1.0795354843139648,0.5215588808059692,1.3744534254074097,4391,0,0.0,0.0,0.0,15.0,0.0,5288.298303996271,False,False,True,0.0,0,0.0,60.1416015625,538.40771484375
14,44,error_only,12.228248119354248,12.228248119354248,12.228248119354248,0.0,-0.12724518775939941,-1.2067806720733643,0.5041390657424927,1.3736311197280884,4459,0,0.0,0.0,0.0,15.0,0.0,5452.686984004686,False,False,True,0.0,0,0.0,60.154296875,538.40771484375
15,44,error_only,12.088916301727295,12.088916301727295,12.088916301727295,0.0,-0.13933181762695312,-1.3461124897003174,0.4843267798423767,1.3793480396270752,4526,0,0.0,0.0,0.0,15.0,0.0,5507.970868995471,False,False,True,0.0,0,0.0,60.1767578125,538.40771484375
16,44,error_only,11.969470977783203,11.969470977783203,11.969470977783203,0.0,-0.1194453239440918,-1.4655578136444092,0.46747490763664246,1.3964228630065918,4594,0,0.0,0.0,0.0,15.0,0.0,5529.57699799299,False,False,True,0.0,0,0.0,60.18798828125,538.40771484375
17,44,error_only,11.920696496963501,11.920696496963501,11.920696496963501,0.0,-0.04877448081970215,-1.5143322944641113,0.458930104970932,1.4090666770935059,4669,0,0.0,0.0,0.0,15.0,0.0,5619.6993549965555,False,False,True,0.0,0,0.0,60.2099609375,538.40771484375
18,44,error_only,11.793367862701416,11.793367862701416,11.793367862701416,0.0,-0.12732863426208496,-1.6416609287261963,0.43700695037841797,1.4057201147079468,4736,0,0.0,0.0,0.0,15.0,0.0,5575.181905995123,False,False,True,0.0,0,0.0,60.22119140625,538.40771484375
19,44,error_only,11.72472357749939,11.72472357749939,11.72472357749939,0.0,-0.06864428520202637,-1.7103052139282227,0.42742714285850525,1.421609878540039,4802,0,0.0,0.0,0.0,15.0,0.0,5548.663659996237,False,False,True,0.0,0,0.0,60.2490234375,538.40771484375
20,44,error_only,11.70886516571045,11.70886516571045,11.70886516571045,0.0,-0.01585841178894043,-1.726163625717163,0.4207093119621277,1.424498438835144,4868,0,0.0,0.0,0.0,15.0,0.0,5549.251113996434,False,False,True,0.0,0,0.0,60.271484375,538.40771484375
21,44,error_only,11.643792390823364,11.643792390823364,11.643792390823364,0.0,-0.06507277488708496,-1.791236400604248,0.40819329023361206,1.4319705963134766,4937,0,0.0,0.0,0.0,15.0,0.0,5555.870234005852,False,False,True,0.0,0,0.0,60.28271484375,538.40771484375
22,44,error_only,11.628440618515015,11.628440618515015,11.628440618515015,0.0,-0.01535177230834961,-1.8065881729125977,0.40719231963157654,1.4348652362823486,5006,0,0.0,0.0,0.0,15.0,0.0,5576.4107659997535,False,False,True,0.0,0,0.0,60.30419921875,538.40771484375
23,44,error_only,11.653014421463013,11.653014421463013,11.653014421463013,0.0,0.024573802947998047,-1.7820143699645996,0.41003692150115967,1.4314640760421753,5079,0,0.0,0.0,0.0,15.0,0.0,5800.6894389982335,False,False,True,0.0,0,0.0,60.31787109375,538.40771484375
24,44,error_only,11.749271154403687,11.749271154403687,11.749271154403687,0.0,0.09625673294067383,-1.6857576370239258,0.42495569586753845,1.4347059726715088,5147,0,0.0,0.0,0.0,15.0,0.0,5845.587076000811,False,False,True,0.0,0,0.0,60.33837890625,538.40771484375
25,44,error_only,11.849279403686523,11.849279403686523,11.849279403686523,0.0,0.10000824928283691,-1.5857493877410889,0.4416922926902771,1.4379076957702637,5218,0,0.0,0.0,0.0,15.0,0.0,5901.600804005284,False,False,True,0.0,0,0.0,60.3515625,538.40771484375
26,44,error_only,11.871819496154785,11.871819496154785,11.871819496154785,0.0,0.02254009246826172,-1.5632092952728271,0.4502395987510681,1.436058521270752,5283,0,0.0,0.0,0.0,15.0,0.0,5895.854317997873,False,False,True,0.0,0,0.0,60.37158203125,538.40771484375
27,44,error_only,11.978533267974854,11.978533267974854,11.978533267974854,0.0,0.10671377182006836,-1.4564955234527588,0.46784186363220215,1.454829454421997,5354,0,0.0,0.0,0.0,15.0,0.0,5895.006177001051,False,False,True,0.0,0,0.0,60.38427734375,538.40771484375
28,44,error_only,12.154432535171509,12.154432535171509,12.154432535171509,0.0,0.17589926719665527,-1.2805962562561035,0.493180513381958,1.462035894393921,5427,0,0.0,0.0,0.0,15.0,0.0,5850.264830005472,False,False,True,0.0,0,0.0,60.40673828125,538.40771484375
29,44,error_only,12.151280641555786,12.151280641555786,12.151280641555786,0.0,-0.0031518936157226562,-1.2837481498718262,0.4933912754058838,1.4478615522384644,5497,0,0.0,0.0,0.0,15.0,0.0,6065.066532995843,False,False,True,0.0,0,0.0,60.41796875,538.40771484375
1,44,ours,13.458311557769775,13.458311557769775,13.458311557769775,0.0,0.023282766342163086,0.023282766342163086,0.653879702091217,1.3533592224121094,3572,0,0.0,0.0,0.0,15.0,0.0,4907.600642000034,False,False,True,0.0,3194,0.8310185074806213,59.92529296875,538.40771484375
2,44,ours,13.424100875854492,13.424100875854492,13.424100875854492,0.0,-0.0342106819152832,-0.010927915573120117,0.6500251293182373,1.3560621738433838,3638,0,0.0,0.0,0.0,15.0,0.0,5036.667360996944,False,False,True,0.0,66,0.7531536221504211,59.947265625,538.40771484375
3,44,ours,13.295605182647705,13.295605182647705,13.295605182647705,0.0,-0.1284956932067871,-0.13942360877990723,0.637037456035614,1.3608897924423218,3700,0,0.0,0.0,0.0,15.0,0.0,5005.921309995756,False,False,True,0.0,128,0.6835322976112366,59.95849609375,538.40771484375
4,44,ours,13.11688780784607,13.11688780784607,13.11688780784607,0.0,-0.17871737480163574,-0.31814098358154297,0.620134711265564,1.3368854522705078,3773,0,0.0,0.0,0.0,15.0,0.0,5022.888753999723,False,False,True,0.0,93,0.6214662194252014,59.97998046875,538.40771484375
5,44,ours,12.952663898468018,12.952663898468018,12.952663898468018,0.0,-0.16422390937805176,-0.4823648929595947,0.6038886308670044,1.36764395236969,3846,0,0.0,0.0,0.0,15.0,0.0,5002.032504999079,False,False,True,0.0,86,0.5658431649208069,60.0087890625,538.40771484375
6,44,ours,12.880278825759888,12.880278825759888,12.880278825759888,0.0,-0.07238507270812988,-0.5547499656677246,0.5976372957229614,1.3397855758666992,3917,0,0.0,0.0,0.0,15.0,0.0,4921.609336000984,False,False,True,0.0,74,0.5162061452865601,60.02001953125,538.40771484375
7,44,ours,12.83301830291748,12.83301830291748,12.83301830291748,0.0,-0.04726052284240723,-0.6020104885101318,0.5925202965736389,1.3465946912765503,3986,0,0.0,0.0,0.0,15.0,0.0,5096.733504004078,False,False,True,0.0,71,0.4715350270271301,60.04150390625,538.40771484375
8,44,ours,12.826436758041382,12.826436758041382,12.826436758041382,0.0,-0.006581544876098633,-0.6085920333862305,0.5922601222991943,1.3449037075042725,4057,0,0.0,0.0,0.0,15.0,0.0,5453.418595003313,False,False,True,0.0,74,0.43169182538986206,60.05517578125,538.40771484375
9,44,ours,12.787286043167114,12.787286043167114,12.787286043167114,0.0,-0.03915071487426758,-0.647742748260498,0.5844147205352783,1.330196738243103,4130,0,0.0,0.0,0.0,15.0,0.0,5368.236346002959,False,False,True,0.0,74,0.3960122764110565,60.076171875,538.40771484375
10,44,ours,12.709803581237793,12.709803581237793,12.709803581237793,0.0,-0.07748246192932129,-0.7252252101898193,0.5730680227279663,1.329634428024292,4204,0,0.0,0.0,0.0,15.0,0.0,5360.393679999106,False,False,True,0.0,74,0.36408746242523193,60.0888671875,538.40771484375
11,44,ours,12.649716138839722,12.649716138839722,12.649716138839722,0.0,-0.06008744239807129,-0.7853126525878906,0.5613202452659607,1.3303253650665283,4274,0,0.0,0.0,0.0,15.0,0.0,5347.345027999836,False,False,True,0.0,70,0.33623945713043213,60.111328125,538.40771484375
12,44,ours,12.533087730407715,12.533087730407715,12.533087730407715,0.0,-0.11662840843200684,-0.9019410610198975,0.5449881553649902,1.3418779373168945,4342,0,0.0,0.0,0.0,15.0,0.0,5386.818174003565,False,False,True,0.0,83,0.31422942876815796,60.12255859375,538.40771484375
13,44,ours,12.351679801940918,12.351679801940918,12.351679801940918,0.0,-0.18140792846679688,-1.0833489894866943,0.5212671756744385,1.3744534254074097,4405,0,0.0,0.0,0.0,15.0,0.0,5384.394288004842,False,False,True,0.0,97,0.2943783700466156,60.14404296875,538.40771484375
14,44,ours,12.228314876556396,12.228314876556396,12.228314876556396,0.0,-0.12336492538452148,-1.2067139148712158,0.5037479400634766,1.3736311197280884,4473,0,0.0,0.0,0.0,15.0,0.0,5409.080837998772,False,False,True,0.0,127,0.275980681180954,60.1552734375,538.40771484375
15,44,ours,12.098894119262695,12.098894119262695,12.098894119262695,0.0,-0.12942075729370117,-1.336134672164917,0.48514217138290405,1.3793480396270752,4540,0,0.0,0.0,0.0,15.0,0.0,5406.247587001417,False,False,True,0.0,146,0.25955477356910706,60.1767578125,538.40771484375
16,44,ours,11.983634233474731,11.983634233474731,11.983634233474731,0.0,-0.11525988578796387,-1.4513945579528809,0.4690271317958832,1.3964228630065918,4608,0,0.0,0.0,0.0,15.0,0.0,5421.651732001919,False,False,True,0.0,163,0.24466091394424438,60.18798828125,538.40771484375
17,44,ours,11.93199872970581,11.93199872970581,11.93199872970581,0.0,-0.0516355037689209,-1.5030300617218018,0.4602910876274109,1.4090666770935059,4676,0,0.0,0.0,0.0,15.0,0.0,5547.360137003125,False,False,True,0.0,184,0.23110546171665192,60.21630859375,538.40771484375
18,44,ours,11.801847219467163,11.801847219467163,11.801847219467163,0.0,-0.13015151023864746,-1.6331815719604492,0.43801435828208923,1.4057201147079468,4744,0,0.0,0.0,0.0,15.0,0.0,5585.853778000455,False,False,True,0.0,200,0.21882390975952148,60.23876953125,538.40771484375
19,44,ours,11.733788251876831,11.733788251876831,11.733788251876831,0.0,-0.06805896759033203,-1.7012405395507812,0.4283578395843506,1.421609878540039,4812,0,0.0,0.0,0.0,15.0,0.0,5577.597012001206,False,False,True,0.0,211,0.20763109624385834,60.25,538.40771484375
20,44,ours,11.720901727676392,11.720901727676392,11.720901727676392,0.0,-0.012886524200439453,-1.7141270637512207,0.4214100241661072,1.424498438835144,4885,0,0.0,0.0,0.0,15.0,0.0,5541.802013998677,False,False,True,0.0,236,0.19722242653369904,60.271484375,538.40771484375
21,44,ours,11.658413410186768,11.658413410186768,11.658413410186768,0.0,-0.06248831748962402,-1.7766153812408447,0.40926361083984375,1.4319705963134766,4951,0,0.0,0.0,0.0,15.0,0.0,5571.604290002142,False,False,True,0.0,240,0.18817763030529022,60.28515625,538.40771484375
22,44,ours,11.642515659332275,11.642515659332275,11.642515659332275,0.0,-0.015897750854492188,-1.792513132095337,0.407780259847641,1.4348652362823486,5021,0,0.0,0.0,0.0,15.0,0.0,5748.576999001671,False,False,True,0.0,256,0.17965258657932281,60.30517578125,538.40771484375
23,44,ours,11.661763191223145,11.661763191223145,11.661763191223145,0.0,0.01924753189086914,-1.7732656002044678,0.4100872874259949,1.4314640760421753,5088,0,0.0,0.0,0.0,15.0,0.0,5746.596177996253,False,False,True,0.0,279,0.17218203842639923,60.31787109375,538.40771484375
24,44,ours,11.750071048736572,11.750071048736572,11.750071048736572,0.0,0.08830785751342773,-1.68495774269104,0.42401617765426636,1.4347059726715088,5154,0,0.0,0.0,0.0,15.0,0.0,5780.431700004556,False,False,True,0.0,293,0.16524174809455872,60.3388671875,538.40771484375
25,44,ours,11.84863567352295,11.84863567352295,11.84863567352295,0.0,0.09856462478637695,-1.586393117904663,0.440426230430603,1.4379076957702637,5222,0,0.0,0.0,0.0,15.0,0.0,5803.896425000858,False,False,True,0.0,319,0.15892377495765686,60.3515625,538.40771484375
26,44,ours,11.869655847549438,11.869655847549438,11.869655847549438,0.0,0.021020174026489258,-1.5653729438781738,0.4487040936946869,1.436058521270752,5291,0,0.0,0.0,0.0,15.0,0.0,5913.14398299437,False,False,True,0.0,328,0.15337297320365906,60.3740234375,538.40771484375
27,44,ours,11.9626784324646,11.9626784324646,11.9626784324646,0.0,0.09302258491516113,-1.4723503589630127,0.4650563597679138,1.454829454421997,5361,0,0.0,0.0,0.0,15.0,0.0,5978.92250399309,False,False,True,0.0,351,0.14848646521568298,60.38525390625,538.40771484375
28,44,ours,12.127851247787476,12.127851247787476,12.127851247787476,0.0,0.16517281532287598,-1.3071775436401367,0.4890323579311371,1.462035894393921,5429,0,0.0,0.0,0.0,15.0,0.0,6049.609801004408,False,False,True,0.0,366,0.14415909349918365,60.40673828125,538.40771484375
