seed,budget_pct,policy,latency_ms,delta_quality,delta_psnr_db,efficiency
44,20%,error_influence,771.9274190021679,5.4207609793947994e-05,-0.00018670058683412094,7.022371334343774e-08
44,20%,heuristic,810.4883650012198,6.662455407099941e-05,0.00016942933005026362,8.220297409315573e-08
44,20%,learned_utility,811.357031998341,2.70416936798603e-05,6.287526900727869e-05,3.332896938510245e-08
44,40%,oracle_reference,922.5562820065534,0.00011726289277195686,0.000602392091819226,1.2710649210139343e-07
44,40%,no_op,0.0,0.0,0.0,0.0
44,40%,random,963.9465250002104,2.9797716234870223e-05,-0.0002654099972527746,3.091220878135716e-08
44,40%,random,926.0203439989709,3.2573626619763816e-05,-3.93565753924463e-05,3.517592980635425e-08
44,40%,random,1041.9468019972555,4.991497792755386e-05,0.0005327887361499251,4.790549558948148e-08
44,40%,random,965.6156499986537,4.6576374635665774e-05,0.0003940653752074752,4.8234900330924334e-08
44,40%,random,940.8906070020748,3.908292518526994e-05,0.00012335157742882075,4.1538224416755976e-08
44,40%,error_only,941.1371999958646,9.679878947657804e-05,0.00024046682316480883,1.0285300536096478e-07
44,40%,error_influence,987.2611539976788,8.350145118224503e-05,7.871422076810575e-05,8.457888861941525e-08
44,40%,heuristic,948.7693449991639,8.326130401014834e-05,0.0002399868362026325,8.775716084104901e-08
44,40%,learned_utility,935.240546001296,5.527614337142403e-05,-0.00033931875472781314,5.91036644077955e-08
44,60%,oracle_reference,1032.7968480050913,0.00012141729392457219,0.0003734252538301064,1.1756164260095965e-07
44,60%,no_op,0.0,0.0,0.0,0.0
44,60%,random,1084.8296490003122,4.853914137225894e-05,-0.00018046136523253153,4.474356081343143e-08
44,60%,random,1058.10529399605,4.137135290388823e-05,7.487446958265309e-05,3.9099466885421964e-08
44,60%,random,1081.767090006906,8.090459889951028e-05,0.0007320013128833125,7.478929581689694e-08
44,60%,random,1120.4659909999464,7.296612355588874e-05,9.983291297288588e-05,6.512123004355625e-08
44,60%,random,1184.0479029997368,7.342521420940334e-05,0.0005721504967937108,6.201203010738296e-08
44,60%,error_only,1147.7303619976738,0.00010745943151749249,0.00037198524902315455,9.362776752760532e-08
44,60%,error_influence,1083.397436006635,0.00011409593218704735,0.00019582826277009246,1.05313090464383e-07
44,60%,heuristic,1051.862385997083,0.00012035880964781369,0.00044638612236802544,1.1442448294576384e-07
44,60%,learned_utility,1047.8199209974264,9.639401066000158e-05,8.879358378344193e-05,9.199482537824202e-08
44,80%,oracle_reference,1206.3241449941415,0.00012714157712560734,0.000431025837656307,1.0539586532625093e-07
44,80%,no_op,0.0,0.0,0.0,0.0
44,80%,random,1231.6840090061305,9.106756828446029e-05,0.0003575852272081903,7.393744468432651e-08
44,80%,random,1178.647771004762,8.214803611722023e-05,0.00026734617762613766,6.969684933709372e-08
44,80%,random,1173.9368589987862,0.0001196856700762289,0.000671996563024635,1.0195239135629921e-07
44,80%,random,1261.2406059997738,9.381920985480956e-05,0.0002543864681001651,7.438644887304428e-08
44,80%,random,1248.779232002562,8.171968221279049e-05,0.0004454261029849249,6.543965507958002e-08
44,80%,error_only,1245.232762004889,0.00012837875532948988,0.000528948583479405,1.0309619152871745e-07
44,80%,error_influence,1206.7343219969189,0.00013196538783745318,0.00042670576737080523,1.0935744963238903e-07
44,80%,heuristic,1267.1765760023845,0.00012729310369257983,0.0005385489715195035,1.0045411673735066e-07
44,80%,learned_utility,1278.7770479990286,9.355082988670266e-05,3.167750266719338e-05,7.315648183792998e-08
45,10%,oracle_reference,748.0906030032202,0.000355911554408039,0.004533674700208934,4.7575995872589106e-07
45,10%,no_op,0.0,0.0,0.0,0.0
45,10%,random,685.0819059982314,5.011401364681933e-07,-8.766366391910196e-06,7.315039735839806e-10
45,10%,random,769.4949049982824,0.00015612055843627047,0.0015005185114382869,2.0288705931928027e-07
45,10%,random,710.2197169951978,6.575707257547545e-08,-7.829209385334934e-05,9.258694316975724e-11
45,10%,random,713.4837160047027,7.360073934442679e-05,0.001372003276435052,1.0315685935562637e-07
45,10%,random,787.637175002601,1.658721900544629e-05,6.529487194484318e-05,2.105946688637635e-08
45,10%,error_only,716.1768000005395,0.00010921890736034395,0.0005278283212710733,1.5250271631287367e-07
45,10%,error_influence,686.5852679984528,0.00010921890736034395,0.0005278283212710733,1.5907551829467753e-07
45,10%,heuristic,754.6994220028864,0.0002224589014226127,0.0028182458464982574,2.947649023398376e-07
45,10%,learned_utility,733.1834270007676,0.00027560830087468996,0.005019079492850409,3.759063431126921e-07
45,20%,oracle_reference,859.0465800007223,0.0005653637833109865,0.00704480772730065,6.581293686199311e-07
45,20%,no_op,0.0,0.0,0.0,0.0
45,20%,random,738.3616220031399,2.986245375427615e-05,0.000295950820156321,4.04442117038271e-08
45,20%,random,799.0589210021426,0.00017422446616949342,0.0018718733140286048,2.180370703464385e-07
45,20%,random,805.8318420007708,4.3738500283361775e-05,0.0005689447897374578,5.427745343838117e-08
45,20%,random,737.7885069945478,7.64056659681152e-05,0.001382284355287311,1.0356039060483744e-07
45,20%,random,788.4885969979223,1.9590886443602522e-05,3.1740440133987136e-05,2.4846125255574427e-08
45,20%,error_only,741.3685259962222,0.0002686755683963075,0.0015343866888848368,3.624048755445502e-07
45,20%,error_influence,839.1188929963391,0.0003848441493733357,0.005547215532383021,4.586288696219532e-07
45,20%,heuristic,838.8517730054446,0.00037340257934948993,0.005574153705135032,4.451353521154999e-07
45,20%,learned_utility,830.7923340034904,0.0003233527132854245,0.0057951135630816,3.8921003486783014e-07
45,40%,oracle_reference,949.2204959969968,0.0006144168621410256,0.007697346678217087,6.472857094132631e-07
45,40%,no_op,0.0,0.0,0.0,0.0
45,40%,random,989.3259710006532,0.0002384681332229571,0.0019931450744863355,2.410410119748081e-07
45,40%,random,939.5692440011771,0.00020077397355508638,0.002081152387676255,2.1368725598135355e-07
45,40%,random,902.5289290002547,0.000175186511223474,0.0029522487811650677,1.9410625587096782e-07
45,40%,random,946.4571080025053,0.00019330766893925635,0.003029385528313,2.0424345414577907e-07
45,40%,random,986.0681800055318,6.631931512064422e-05,0.0006611559322333704,6.725631803702678e-08
45,40%,error_only,909.385821003525,0.000548489414382506,0.0066218452927522264,6.031426944585932e-07
45,40%,error_influence,965.662867994979,0.0005595434102388734,0.006749304939916101,5.794397079807595e-07
45,40%,heuristic,913.0862029996933,0.0005637797387037824,0.007122017198899044,6.174441546172084e-07
45,40%,learned_utility,963.088220996724,0.0003691579312561986,0.006323343988594132,3.833064543912165e-07
45,60%,oracle_reference,1078.6321199993836,0.0006255394969161258,0.00779031496270477,5.799377612790571e-07
45,60%,no_op,0.0,0.0,0.0,0.0
45,60%,random,1023.7753080000402,0.0002973564560696845,0.002955576220413647,2.904508965454291e-07
45,60%,random,1068.347149004694,0.00026294292336340814,0.0030877683694043867,2.4612123840867087e-07
45,60%,random,1039.1476669974509,0.00019034450626052366,0.002957693683081075,1.8317368388124438e-07
45,60%,random,1050.1626690020203,0.00016966060919588262,0.0025333142973522627,1.6155650377204204e-07
45,60%,random,1108.9220309950178,0.00017758040744447163,0.0013825867403269854,1.6013786585620596e-07
45,60%,error_only,980.6002430050285,0.0005698667657522155,0.006913403390516493,5.811407551826328e-07
45,60%,error_influence,1070.941350000794,0.0006246815970116967,0.007711882304796802,5.833014076926187e-07
45,60%,heuristic,1004.8003569972934,0.0006216373175791208,0.0077736592605184285,6.186674927512942e-07
45,60%,learned_utility,993.7005469982978,0.00046416108002970264,0.00682772021564837,4.6710357706032113e-07
45,80%,oracle_reference,1142.8773939987877,0.0006277481876005183,0.00775094704229673,5.492699312251722e-07
45,80%,no_op,0.0,0.0,0.0,0.0
45,80%,random,1093.0904550041305,0.0003093288760516135,0.0030079081003044905,2.8298561627312413e-07
45,80%,random,1190.0237590016332,0.00038115037880721576,0.005268158000859557,3.2028804124631994e-07
45,80%,random,1173.2277320043067,0.00031295949199858155,0.0038958311915955335,2.667508476499537e-07
45,80%,random,1191.9954490003875,0.0003216032261141329,0.003953015425215867,2.698023942824872e-07
45,80%,random,1209.0046980010811,0.0002745360700035372,0.0031295140945228894,2.2707609859369767e-07
45,80%,error_only,1150.57217899448,0.0006137164081810348,0.007454790589171978,5.334010498301638e-07
45,80%,error_influence,1150.7961840034113,0.000626650106636455,0.007657676778244138,5.44536135370603e-07
45,80%,heuristic,1181.6331209993223,0.000626691486591831,0.007738531079882094,5.303604608356187e-07
45,80%,learned_utility,930.7683570004883,0.00046416108002970264,0.00682772021564837,4.986859260294547e-07
45,10%,oracle_reference,733.7832609991892,0.00010022017459096414,0.0011277957982507303,1.3658007741208869e-07
45,10%,no_op,0.0,0.0,0.0,0.0
45,10%,random,843.3672910032328,7.069795513563746e-05,0.001145097034617848,8.382819192755065e-08
45,10%,random,896.186732003116,4.70385375407723e-06,-0.00038531516003104116,5.248742908259073e-09
45,10%,random,746.8493109990959,4.804886288913023e-06,-2.7866831670664283e-05,6.433541837891366e-09
45,10%,random,743.9874580013566,7.080951994439713e-05,0.0011921951939282138,9.517569037335574e-08
45,10%,random,841.1869069968816,9.384743568121965e-06,1.9218608784399294e-05,1.1156549739494169e-08
45,10%,error_only,742.0614250004292,1.1866469225457898e-05,3.074981487927175e-05,1.5991222324285398e-08
45,10%,error_influence,751.239903998794,1.1866469225457898e-05,3.074981487927175e-05,1.5795845191787025e-08
45,10%,heuristic,907.0701169985114,1.8712591168587298e-05,1.9218608784399294e-05,2.0629707470142586e-08
45,10%,learned_utility,996.1003640055424,4.03259245490286e-05,0.00018354118613572723,4.048379661951838e-08
45,20%,oracle_reference,861.9336999981897,0.00016604669255329793,0.002094367713127099,1.9264439080830308e-07
45,20%,no_op,0.0,0.0,0.0,0.0
45,20%,random,988.8680119984201,0.0001631721862083652,0.0021188832739511554,1.6500906514167422e-07
45,20%,random,911.8797460032511,2.4285756843622708e-05,-0.000184974760976786,2.6632631056964087e-08
45,20%,random,798.0870770043111,3.59186365587594e-06,-0.000209957761153845,4.500591175286675e-09
45,20%,random,867.6401650009211,8.626365062538909e-05,0.001209496686850997,9.94233025453559e-08
45,20%,random,951.6379780034185,-2.6686441836114172e-05,-0.0005741167176065431,-2.804264063956715e-08
45,20%,error_only,780.9785010031192,5.5396409226278064e-05,6.438267419639487e-05,7.09320540259748e-08
45,20%,error_influence,902.8396840003552,7.738329062746544e-05,0.00039544000334679197,8.571099830768515e-08
45,20%,heuristic,870.459251003922,6.42453374131729e-05,0.00023207038796435597,7.38062549614783e-08
45,20%,learned_utility,893.4040120002464,9.957298936350524e-05,0.0011556700463284386,1.1145348355954973e-07
45,40%,oracle_reference,974.8084849998122,0.0001917428058352184,0.001797307797854586,1.9669792455207788e-07
45,40%,no_op,0.0,0.0,0.0,0.0
45,40%,random,1047.4355830010609,0.0002006784024036838,0.00236308504242011,1.9159020913602145e-07
45,40%,random,955.273056999431,4.098007584200413e-05,-0.00017344409703845542,4.2898808400108094e-08
45,40%,random,968.3960809998098,8.855587189416167e-05,0.000981699217298626,9.144592138656028e-08
45,40%,random,976.0430739988806,7.282359816598246e-05,0.0007505498639375219,7.461104955913654e-08
45,40%,random,1001.0542680029175,-2.499771895667851e-06,-0.0005563418573437673,-2.497139241666532e-09
45,40%,error_only,864.3747610040009,4.923273527461552e-05,-0.0003358314604717805,5.6957627056845125e-08
45,40%,error_influence,936.7263690000982,0.0001638427485752576,0.0015286254723569925,1.7490993527827166e-07
45,40%,heuristic,1019.7833179990994,7.734801758971745e-05,-0.0003079666048133589,7.584750233165293e-08
45,40%,learned_utility,938.119236001512,0.00012398129178697404,0.0007409389306172187,1.3215941751222572e-07
45,60%,oracle_reference,957.7929690058227,0.00022325854659550204,0.0018290316740667834,2.3309687356260474e-07
45,60%,no_op,0.0,0.0,0.0,0.0
45,60%,random,1077.2610229978454,0.00022714092325948294,0.0025476876184313824,2.10850405250332e-07
45,60%,random,1099.571468999784,6.442214086826004e-05,-0.000388197688259595,5.85884071063258e-08
45,60%,random,988.4036770017701,0.00010851797314136689,0.0011523059034459493,1.0979114674132536e-07
45,60%,random,1099.7723059990676,0.00011517794278626862,0.0007005732429270495,1.0472889902572822e-07
45,60%,random,1179.5695459950366,6.741581724487692e-05,0.0005025945883918581,5.715289740547489e-08
45,60%,error_only,1047.5950869949884,6.476356109563907e-05,-0.00041510119278775903,6.18211768073602e-08
45,60%,error_influence,1102.2437869978603,0.0001504501240000593,0.0007899549129177785,1.364944178182529e-07
45,60%,heuristic,1063.673838005343,0.0001491625295835363,0.0007553553385726275,1.4023333493211953e-07
45,60%,learned_utility,1017.8501699992921,0.00014861032444926815,0.0008183075473855439,1.4600412597992836e-07
45,80%,oracle_reference,1188.5858649984584,0.0002418742776334005,0.0019818863258169728,2.0349752151369747e-07
45,80%,no_op,0.0,0.0,0.0,0.0
45,80%,random,1244.4572259992128,0.0001982668308031074,0.001980444275663018,1.59319924109013e-07
45,80%,random,1314.70691600407,0.0001406679933482626,0.0006549220244149723,1.0699570500154508e-07
45,80%,random,1229.304977998254,0.00020768249459763866,0.0022698252660937612,1.6894301927892596e-07
45,80%,random,1190.38003100286,0.0001988613758323945,0.0016555145171039953,1.6705704955824877e-07
45,80%,random,1283.8683149966528,0.00015430473780749573,0.0007366140175601998,1.2018735566964906e-07
45,80%,error_only,1177.7628510026261,0.00010323464194972877,-2.210129496127422e-05,8.765316537352611e-08
45,80%,error_influence,1295.071241002006,0.0001856616872226408,0.0009144195499253271,1.4336021165831232e-07
45,80%,heuristic,1207.056362000003,0.00017457795751962731,0.0008293603194395871,1.4463115643611255e-07
45,80%,learned_utility,1038.186753001355,0.00014861032444926815,0.0008183075473855439,1.4314411546828335e-07
46,10%,oracle_reference,690.3199770022184,7.043831433315265e-05,-0.0005201830335277435,1.0203719532938607e-07
46,10%,no_op,0.0,0.0,0.0,0.0
46,10%,random,778.4764659954817,5.2998002934605375e-06,8.765965521462249e-06,6.807913308828654e-09
46,10%,random,746.8930239992915,2.707901933900944e-05,3.264575446237927e-05,3.6255552627888954e-08
46,10%,random,744.3270730000222,1.3681169413766568e-05,4.806189047990017e-05,1.8380588198443993e-08
46,10%,random,730.4218499994022,2.338548124492557e-05,0.0003875330298175328,3.201640428054652e-08
46,10%,random,721.4544860034948,8.61514022036683e-06,5.471200526585562e-05,1.1941349575758403e-08
46,10%,error_only,667.207614002109,4.322076129118643e-05,0.00010368134589455735,6.477857923703163e-08
46,10%,error_influence,661.1579270029324,4.322076129118643e-05,0.00010368134589455735,6.537131224775399e-08
46,10%,heuristic,728.7765049986774,7.079235027311636e-05,-0.0005286456939010975,9.71386286296988e-08
46,10%,learned_utility,926.6415930032963,2.7185600026253752e-05,0.00039388136264406626,2.9337772264402388e-08
46,20%,oracle_reference,741.0636249987874,0.00011277876081033386,-0.00010670154118841424,1.5218499060795004e-07
46,20%,no_op,0.0,0.0,0.0,0.0
46,20%,random,899.1673929995159,1.0664918956277093e-05,6.650087013859718e-05,1.1860882678029712e-08
46,20%,random,793.612949004455,2.4028097750847473e-05,4.534117888255196e-06,3.0276846894937184e-08
46,20%,random,784.0616920002503,3.0714637381758475e-05,0.00028112426097415266,3.917375086060022e-08
46,20%,random,822.2312289944966,2.0335505519005367e-05,0.00031165605577321287,2.473210065722458e-08
46,20%,random,756.7497749987524,1.4720289106486077e-05,2.6600225861983517e-05,1.9451990067007745e-08
46,20%,error_only,755.173969999305,6.533143773752127e-05,0.00042834390275992007,8.651177123806505e-08
46,20%,error_influence,760.7381000052555,7.946119359977758e-05,0.0006030792356188641,1.0445275923373448e-07
46,20%,heuristic,746.0319580059149,0.00012075693630481788,-4.8665900607147705e-05,1.6186563458701117e-07
46,20%,learned_utility,822.8283999997075,3.626434046803272e-05,0.00048245668862101354,4.407278658350345e-08
46,40%,oracle_reference,778.2645960032823,0.00017973041143750935,0.0006054977670615358,2.3093741172411153e-07
46,40%,no_op,0.0,0.0,0.0,0.0
46,40%,random,991.7981190010323,6.697190821649071e-05,0.0005810101984202731,6.75257463524399e-08
46,40%,random,1010.6887739966623,4.4067787925026694e-05,0.00026117290706473284,4.3601738793204624e-08
46,40%,random,918.7404350013821,8.514312699950841e-05,0.0008080545553816876,9.267375610759999e-08
46,40%,random,919.2937940024422,0.00012419238876314358,0.00023154833852956358,1.3509542822260547e-07
46,40%,random,962.9334790006396,5.514651850459792e-05,0.0003016802972304333,5.726929191602163e-08
46,40%,error_only,817.2251920041163,0.00015194198653668915,0.00020252854895730366,1.8592425689187984e-07
46,40%,error_influence,889.5899449998979,0.0001423773362299609,0.00011940001673949041,1.6004827508473834e-07
46,40%,heuristic,863.3968880021712,0.0001358602656796035,0.00018408899175526017,1.5735551930697003e-07
46,40%,learned_utility,874.1457120049745,7.919426976480925e-05,0.0008700327737027891,9.059618857268796e-08
46,60%,oracle_reference,949.9172479991103,0.00021320560940405275,0.0008219617859381856,2.2444650821231584e-07
46,60%,no_op,0.0,0.0,0.0,0.0
46,60%,random,1093.9427750054165,0.00010278228473316621,0.001013644239698408,9.395581476614012e-08
46,60%,random,1082.6361889994587,9.943278026410763e-05,0.0004482960246647849,9.18432076023623e-08
46,60%,random,1038.128036998387,0.0001028773438493793,0.000900568708946281,9.909889742197489e-08
46,60%,random,1166.6566310013877,0.00018502876128366757,0.00046220210322900357,1.5859744535532278e-07
46,60%,random,1035.5025850003585,0.00011892077801618423,-0.0001366258653217045,1.1484353563071313e-07
46,60%,error_only,965.0577369975508,0.00018029341250002455,0.00034702483888437996,1.8682137408788227e-07
46,60%,error_influence,997.0853880004142,0.0001943109883877904,0.0008585440615753726,1.9487898501598508e-07
46,60%,heuristic,935.4423739932827,0.00018213190025866206,0.00042199551955945935,1.947013576915107e-07
46,60%,learned_utility,1011.2685800049803,0.00017176131153812552,0.0006704963040782275,1.6984737282876882e-07
46,80%,oracle_reference,1012.4463440006366,0.00022633470977158752,0.0009332212336765622,2.2355230093205334e-07
46,80%,no_op,0.0,0.0,0.0,0.0
46,80%,random,1194.6702139975969,0.00017421181902967748,0.00044134300208042987,1.458241923072068e-07
46,80%,random,1162.6345429976936,0.00018141395892132004,0.0003164927954344421,1.5603695934714708e-07
46,80%,random,1322.3531320036273,0.00017807510673818402,0.0004159494489464066,1.3466531929210536e-07
46,80%,random,1113.9642009948147,0.0002011550887512904,0.0005559181416838754,1.8057590052862635e-07
46,80%,random,1171.3306239980739,0.00014671526609473282,0.000284449495538297,1.252552123959273e-07
46,80%,error_only,1122.029823003686,0.00021143078325699266,0.0008089615473210188,1.884359746258706e-07
46,80%,error_influence,1126.7310559996986,0.0002227465262775568,0.0009220346929286194,1.9769271920877664e-07
46,80%,heuristic,1084.2060479990323,0.0001930040017404288,0.00045192369304025704,1.7801413494845313e-07
46,80%,learned_utility,1018.2454770038021,0.0001924439712996092,0.0007085889220714847,1.8899565541491782e-07
46,10%,oracle_reference,716.9695420016069,0.00015640149322835797,0.0015086084034070524,2.1814245106106257e-07
46,10%,no_op,0.0,0.0,0.0,0.0
46,10%,random,805.9151340057724,3.7972597521832096e-06,2.6327928935643286e-05,4.71173649923791e-09
46,10%,random,713.7926520008477,1.325663020848355e-05,3.1114842254709174e-05,1.8572102376402448e-08
46,10%,random,752.1683249942726,9.684841608407325e-06,-5.265566633383401e-06,1.287589663986591e-08
46,10%,random,729.117253998993,1.2137794891076464e-05,2.5370546904213143e-05,1.6647246824162015e-08
46,10%,random,760.8671100024367,1.156671079938412e-05,4.260345574280677e-05,1.5202011819576586e-08
46,10%,error_only,794.2913590013632,1.670334346605975e-05,5.935773822685064e-05,2.102923980824911e-08
46,10%,error_influence,753.6018829996465,8.373409217941529e-05,0.0003250414280593361,1.1111184044036494e-07
46,10%,heuristic,768.4638810023898,-3.259705194922094e-07,-0.0001397746951781187,-4.241845681374264e-10
46,10%,learned_utility,739.169608001248,1.156671079938412e-05,4.260345574280677e-05,1.5648249974266516e-08
46,20%,oracle_reference,784.3018580024363,0.00022300807173176546,0.0023921847892154346,2.843395938137287e-07
46,20%,no_op,0.0,0.0,0.0,0.0
46,20%,random,878.6711119973916,0.00016014762137483922,0.0015349454794897355,1.8226116596776729e-07
46,20%,random,812.2677080027643,2.3128245273135162e-05,0.0001196736903494866,2.847367320560336e-08
46,20%,random,808.5178769979393,2.370897623838692e-05,0.00021014918922190873,2.9323997542786982e-08
46,20%,random,799.2799249987002,2.4153837849773323e-05,0.00015366161968266567,3.0219497693267606e-08
46,20%,random,801.8717280065175,2.1145393274106994e-05,3.6859145199130694e-05,2.6370044653744328e-08
46,20%,error_only,750.4753120010719,3.012304931247371e-05,5.648557092285955e-05,4.0138627921221595e-08
46,20%,error_influence,776.766974995553,0.00011691421324293236,0.0007449026656072277,1.5051388254965613e-07
46,20%,heuristic,778.586066000571,6.759911404869913e-06,-0.00010339541304915656,8.682291785151155e-09
46,20%,learned_utility,884.7095439996338,3.026408099149248e-05,0.000283871359709309,3.4207928688859055e-08
46,40%,oracle_reference,885.4175980013679,0.00027611169152033654,0.002779674170408697,3.118434647601278e-07
46,40%,no_op,0.0,0.0,0.0,0.0
46,40%,random,947.5979239941807,0.00023710256971370557,0.0024601964929900078,2.5021431950199335e-07
46,40%,random,938.2707900003879,9.217883922130014e-05,0.0009378513736439942,9.824332186794607e-08
46,40%,random,955.4011510044802,3.229368417334252e-05,0.0001890859417965629,3.380117779781813e-08
46,40%,random,1001.3833539996995,7.496946538774174e-05,0.0005361638409873137,7.486589934643974e-08
46,40%,random,935.3421679988969,5.137308854696388e-05,0.0003542436898769097,5.492437987359559e-08
46,40%,error_only,882.9371179963346,7.698714206661734e-05,0.0005012154311359041,8.719436582451724e-08
46,40%,error_influence,959.2269249988021,0.00021437749039886163,0.002040169401896108,2.234898591896066e-07
46,40%,heuristic,938.417296994885,0.0001344253178099378,0.0008626817509806983,1.4324684576937258e-07
46,40%,learned_utility,1006.0801430008723,0.00015967021450137822,0.0018984134406405673,1.5870526380246805e-07
46,60%,oracle_reference,1081.5998980033328,0.0003056653317022144,0.0029147527610664525,2.826048081795146e-07
46,60%,no_op,0.0,0.0,0.0,0.0
46,60%,random,1201.7761929964763,0.00026731100773235,0.0027375228461661294,2.224299410240803e-07
46,60%,random,1082.8359690058278,0.00014442115329619835,0.0014176270058214868,1.3337306612449726e-07
46,60%,random,1040.2436559961643,0.00014057747877796938,0.000968972935842416,1.3513899168493246e-07
46,60%,random,1071.5408140022191,0.00018294410305907802,0.0009584394590547163,1.7072994389805776e-07
46,60%,random,1084.7755069989944,8.331479931240759e-05,0.0008229429220438789,7.680372461846599e-08
46,60%,error_only,939.2675969938864,0.00016048887827290175,0.0008612454014311766,1.7086597981932337e-07
46,60%,error_influence,1108.5333460068796,0.00022926313728811057,0.0020229285648607487,2.0681663579535456e-07
46,60%,heuristic,971.172398996714,0.000274669286003775,0.002516714071198578,2.82822376632127e-07
46,60%,learned_utility,1140.718663998996,0.00017848038173843135,0.002043521794821146,1.5646310292910966e-07
46,80%,oracle_reference,1206.5037790016504,0.00032288343547772007,0.0031710304283425472,2.676190834187834e-07
46,80%,no_op,0.0,0.0,0.0,0.0
46,80%,random,1270.657533998019,0.0002817393331724232,0.0027260271014668547,2.2172719685213188e-07
46,80%,random,1202.9772280002362,0.0002269219368454546,0.002556947371633811,1.8863360965084707e-07
46,80%,random,1220.088381000096,0.00027308347580619254,0.002748060638873895,2.2382270010828917e-07
46,80%,random,1177.3438159943908,0.00021750465054482974,0.0013884175928886577,1.8474182952337008e-07
46,80%,random,1213.3765120015596,0.00016134570200488277,0.0018624962797577638,1.329724948595967e-07
46,80%,error_only,1116.0224210034357,0.00028493390332910815,0.002487018302813837,2.5531198833166717e-07
46,80%,error_influence,1214.3723929984844,0.00030629157517449824,0.002709262528323819,2.5222211649444216e-07
46,80%,heuristic,1153.5329819962499,0.0002992324729857458,0.0027523715614421462,2.594052165443143e-07
46,80%,learned_utility,1183.610742999008,0.00029916635800970247,0.0026532214249890274,2.527573864796809e-07
