scene,frame,split,gaussian_id,persistent_id,population,geometry_stratum,group_size,psnr_before,psnr_after,delta_psnr,ssim_before,ssim_after,delta_ssim,depth_before,depth_after,delta_depth,loss_before,loss_after,delta_loss,delta_quality,delta_time_ms,oracle_utility_joint,oracle_utility_rgb,oracle_utility_depth,oracle_utility_loss,predicted_importance,predicted_utility,modeled_marginal_cost_us,n_influence_pixels,filtered,filter_reason,visible,feat_rgb_error,feat_depth_error,feat_gradient_norm,feat_visibility_count,feat_visibility,feat_influence_mass,feat_position_drift,feat_residual_drift_ema,feat_temporal_drift,feat_uncertainty,feat_uncertainty_var,feat_projected_area,feat_age,feat_staleness,feat_update_frequency,feat_tier,feat_knn_density,feat_knn_error_mean,feat_knn_depth_var,feat_sh_degree
tum_fr1_desk,15,train,1286,1286,geometry_stratified,general_visible,1,16.870605436063123,16.91176965132999,0.04116421526686764,0.33564406518045636,0.3367145723808344,0.0010705072003780458,0.4299277365207672,0.43103212118148804,-0.0011043846607208252,0.14336754903197288,0.14356312174350022,-0.00019557271152734201,0.0009373669935215963,121.9942230018205,7.683699854439896e-06,0.0003374275785686455,-9.0527619550013e-06,-1.6031309246866838e-06,0.7497751116752625,1440.7435302734375,0.5194084048271179,75,False,none,True,0.11794619262218475,0.429962158203125,5.317008018493652,0.0,0.0009765625,9.704192161560059,0.0,0.0,0.0,0.2399347424507141,0.2399347424507141,9.704192161560059,0,15,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,15,train,1451,1451,geometry_stratified,general_visible,1,11.009867633240706,11.230936097580301,0.22106846433959504,0.13781766173541776,0.1604132219512044,0.022595560215786625,0.12893490493297577,0.1275242269039154,0.0014106780290603638,0.09415725544095038,0.09098079204559326,0.0031764633953571264,0.017337687567698837,112.64272400148911,0.00015391750973165063,0.001962563195263926,1.2523472257664107e-05,2.8199454723015524e-05,0.7185879945755005,1410.8214111328125,0.5083401203155518,47,False,none,True,0.24924629926681519,0.1293208748102188,1.5786447525024414,0.0,0.0006119791651144624,4.1700520515441895,0.0,0.0,0.0,0.30703848600387573,0.30703848600387573,4.1700520515441895,0,15,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,2927,2927,geometry_stratified,edge,1,11.932608847678612,11.928628251617166,-0.003980596061445851,0.6475694153110796,0.6381203653076282,-0.00944905000345142,0.264161080121994,0.26388904452323914,0.0002720355987548828,0.12410603985190391,0.12406556308269501,4.047676920890253e-05,7.543003165746921e-05,117.50774700340116,6.419153935041061e-07,-3.387517983244659e-05,2.3150439498002542e-06,3.444604312576171e-07,0.5866000056266785,1143.27490234375,0.5120874047279358,64,False,none,True,0.2527068853378296,0.1888773888349533,2.668808937072754,0.0,0.0008333333535119891,6.043713569641113,0.0,0.0,0.0,0.46087419986724854,0.46087419986724854,6.043713569641113,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,463,463,geometry_stratified,edge,1,9.446517456068904,9.581730031545721,0.13521257547681742,0.0,0.0,0.0,1.2505402565002441,1.2501968145370483,0.0003434419631958008,0.45467656999826433,0.4521360859274864,0.0025404840707779486,0.010101829188491483,164.46076000283938,6.142394810967112e-05,0.0008221570633291674,2.0882912324488304e-06,1.544735699101772e-05,0.7208173871040344,1402.9215087890625,0.5127973556518555,63,False,none,True,0.29872995615005493,0.46941766142845154,4.915124416351318,0.0,0.0008203125325962901,6.398672103881836,0.0,0.0,0.0,0.2715192437171936,0.2715192437171936,6.398672103881836,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,2425,2425,geometry_stratified,edge,1,13.714307004832865,13.63766077275213,-0.07664623208073529,0.7343897733075003,0.7225398391018633,-0.01184993420563707,0.13886019587516785,0.1386309564113617,0.00022923946380615234,0.07142041698098182,0.07188156694173813,-0.0004611499607563019,-0.0034168857984225682,139.00786500016693,-2.4580521385739326e-05,-0.000551380542968869,1.6491114643468343e-06,-3.3174379072417815e-06,0.6083331108093262,1157.64501953125,0.5244919061660767,102,False,none,True,0.20603518187999725,0.04044066369533539,3.0183348655700684,0.0,0.0013281250139698386,12.245965957641602,0.0,0.0,0.0,0.4194384217262268,0.4194384217262268,12.245965957641602,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,3964,3964,geometry_stratified,edge,1,3.7877791164217856,3.899906857110729,0.1121277406889436,0.0,0.0,0.0,0.36419445276260376,0.35326939821243286,0.010925054550170898,0.40188919901847836,0.3911531299352645,0.01073606908321384,0.029721110019142936,150.0415519985836,0.00019808586103817096,0.0007473112560845951,7.281352668408836e-05,7.155397248433679e-05,0.9538331627845764,1756.000244140625,0.5421850681304932,113,False,none,True,0.6480943560600281,0.33353838324546814,20.705121994018555,0.0,0.0014713541604578495,21.0925350189209,0.0,0.0,0.0,0.08159083127975464,0.08159083127975464,21.0925350189209,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,1109,1109,geometry_stratified,edge,1,33.33460897681553,33.04238614699176,-0.29222282982377124,0.7691196076386271,0.7571103121536306,-0.012009295484996518,0.11660794913768768,0.11556421220302582,0.0010437369346618652,0.035307200538227335,0.03501668734825216,0.00029051318997517367,-0.0034511981479677435,144.86903700162657,-2.3822883201252964e-05,-0.002017151738369671,7.204692985224623e-06,2.0053504598909693e-06,0.3639225661754608,707.3915405273438,0.5134570002555847,64,False,none,True,0.016305048018693924,0.019747361540794373,0.24257831275463104,0.0,0.0008333333535119891,6.728490829467773,0.0,0.0,0.0,0.5317996740341187,0.5317996740341187,6.728490829467773,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,1254,1254,geometry_stratified,edge,1,35.57344567716794,35.51136117260117,-0.06208450456676928,0.8434142951315255,0.8433977215466527,-1.6573584872836555e-05,0.13291573524475098,0.1323322206735611,0.0005835145711898804,0.040068699017865576,0.0398964375781361,0.000172261439729475,9.535872617516604e-05,175.73541799356462,5.426266785825612e-07,-0.0003532839610569726,3.320415303028149e-06,9.802317694193161e-07,0.508030116558075,986.9449462890625,0.5137501358985901,65,False,none,True,0.011979267001152039,0.102362722158432,0.7861074805259705,0.0,0.0008463541744276881,6.875055313110352,0.0,0.0,0.0,0.43536120653152466,0.43536120653152466,6.875055313110352,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,696,696,geometry_stratified,edge,1,2.9299019317072448,2.93400014487963,0.004098213172385012,0.009446916112407163,0.009416824917740924,-3.0091194666239177e-05,1.166295051574707,1.1616120338439941,0.004683017730712891,0.706428176164627,0.7046869814395904,0.0017411947250366433,0.002183716322447704,151.1322049991577,1.4449046928547589e-05,2.7116743068810868e-05,3.098623308472863e-05,1.152100391208047e-05,0.892806351184845,1720.346923828125,0.5179687738418579,63,False,none,True,0.7238470911979675,0.27980318665504456,9.01717758178711,0.0,0.0008203125325962901,8.984381675720215,0.0,0.0,0.0,0.21189779043197632,0.21189779043197632,8.984381675720215,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,1638,1638,geometry_stratified,edge,1,7.996438091199634,8.111840588835173,0.11540249763553945,0.12044647532426088,0.12283296175849487,0.002386486434233989,0.044139303267002106,0.04375724494457245,0.000382058322429657,0.12427534237504004,0.1212491512298584,0.003026191145181642,0.012698938368921008,122.94257000030484,0.00010329162932651824,0.0009386699630181255,3.1076162018470057e-06,2.4614672892994985e-05,0.6962689757347107,1254.7021484375,0.5539276599884033,176,False,none,True,0.37367087602615356,0.01346065104007721,10.438545227050781,0.0,0.0022916668094694614,26.963821411132812,0.0,0.0,0.0,0.2532649636268616,0.2532649636268616,26.963821411132812,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,1428,1428,geometry_stratified,texture,1,8.91234634928514,8.752834477107381,-0.15951187217775953,0.0,0.0,0.0,0.16813324391841888,0.16750313341617584,0.000630110502243042,0.14036144465208053,0.14353653639554975,-0.0031750917434692216,-0.011404192058187813,89.3589709958178,-0.00012762224017464968,-0.0017850683641514296,7.051452083893542e-06,-3.5531874506677376e-05,0.7855863571166992,1373.888427734375,0.5707977414131165,205,False,none,True,0.28869542479515076,0.16939763724803925,16.21597671508789,0.0,0.0026692708488553762,35.39887237548828,0.0,0.0,0.0,0.24810165166854858,0.24810165166854858,35.39887237548828,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,846,846,geometry_stratified,texture,1,2.8663312993152434,2.867042047039268,0.0007107477240246851,0.03069549865455181,0.030747946932347624,5.244827779581421e-05,0.11792534589767456,0.11451026797294617,0.0034150779247283936,0.3971745610237121,0.3960908323526382,0.0010837286710739247,0.008861472988560786,73.26987700071186,0.00012094292158392312,9.700408314016684e-06,4.660957632964518e-05,1.479091702396874e-05,0.8987912535667419,1792.6976318359375,0.5003623962402344,4,True,min_influence_pixels,True,0.7186987400054932,0.11770715564489365,0.1515597552061081,0.0,5.208333459449932e-05,0.18120360374450684,0.0,0.0,0.0,0.1692618727684021,0.1692618727684021,0.18120360374450684,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,2893,2893,geometry_stratified,texture,1,6.679618360936304,6.687720629792725,0.008102268856421624,0.0,0.0,0.0,0.20161518454551697,0.2011927366256714,0.00042244791984558105,0.21084590107202528,0.21043891161680223,0.0004069894552230502,0.0014776840513716044,216.78442099801032,6.816375662830342e-06,3.737477453002025e-05,1.948700547302974e-06,1.8773925420904005e-06,0.9901330471038818,1789.46728515625,0.5523115992546082,193,False,none,True,0.28032180666923523,0.20339620113372803,12.652024269104004,0.0,0.002513020997866988,26.155784606933594,0.0,0.0,0.0,0.08445721864700317,0.08445721864700317,26.155784606933594,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,2966,2966,geometry_stratified,texture,1,3.898478051607537,3.9099535233068705,0.011475471699333717,0.03266071510054604,0.03656043086136469,0.003899715760818656,0.17048446834087372,0.1697191596031189,0.0007653087377548218,0.33641148656606673,0.33542912304401395,0.000982363522052776,0.0034072111135565273,129.01190100092208,2.6410052771272435e-05,8.894893889868114e-05,5.9320786052858174e-06,7.614518617516959e-06,1.0,1825.31640625,0.5468502044677734,182,False,none,True,0.4939769208431244,0.17632637917995453,15.701925277709961,0.0,0.0023697917349636555,23.425106048583984,0.0,0.0,0.0,0.05949521064758301,0.05949521064758301,23.425106048583984,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,2939,2939,geometry_stratified,texture,1,2.199146609468778,2.250533014650311,0.051386405181533146,0.0,0.0,0.0,0.19024769961833954,0.1906690001487732,-0.0004213005304336548,0.4789489105343818,0.47411302924156185,0.004835881292819977,0.01569221935146163,96.56067500327481,0.00016251149187730343,0.000532167004629891,-4.363065299816582e-06,5.0081270586146693e-05,0.7917906641960144,1515.40087890625,0.5214958190917969,96,False,none,True,0.7100191116333008,0.1901998072862625,9.675484657287598,0.0,0.0012499999720603228,10.747923851013184,0.0,0.0,0.0,0.3841066360473633,0.3841066360473633,10.747923851013184,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,2032,2032,geometry_stratified,texture,1,11.939514268890143,11.973980696236051,0.0344664273459081,0.0,0.0,0.0,0.22348949313163757,0.22320403158664703,0.00028546154499053955,0.1118332952260971,0.1113936297595501,0.0004396654665470012,0.0024039148974035842,164.58248199342052,1.4606140752572228e-05,0.0002094173506709296,1.7344588654456639e-06,2.671398931537426e-06,0.5687314867973328,1092.450927734375,0.5196013450622559,84,False,none,True,0.22156040370464325,0.22278039157390594,4.3548359870910645,0.0,0.0010937500046566129,9.800666809082031,0.0,0.0,0.0,0.4662094712257385,0.4662094712257385,9.800666809082031,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,1805,1805,geometry_stratified,texture,1,13.190472067758922,14.35351668139284,1.163044613633918,0.0,0.0,0.0,0.2245056927204132,0.22522258758544922,-0.0007168948650360107,0.10092939920723437,0.09325572736561298,0.007673671841621391,0.0607631950446514,169.35911299515283,0.0003587831441133639,0.006867328206113156,-4.2329866539660535e-06,4.531006159580569e-05,0.6696884632110596,1319.206787109375,0.5066447257995605,36,False,none,True,0.16889505088329315,0.2245892733335495,1.3072972297668457,0.0,0.0004687500186264515,3.322361707687378,0.0,0.0,0.0,0.3287109136581421,0.3287109136581421,3.322361707687378,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,3559,3559,geometry_stratified,texture,1,18.83971980395261,18.862503288692906,0.02278348474029457,0.4249498720361684,0.4248156902234044,-0.00013418181276403374,0.10956700891256332,0.10919004678726196,0.0003769621253013611,0.04201388880610466,0.041852956637740135,0.00016093216836452623,0.0018786740471325003,220.16182000515983,8.53315096635952e-06,0.00010348517622065717,1.7122048014161874e-06,7.309721929113528e-07,0.4777703881263733,919.3057861328125,0.5187077522277832,109,False,none,True,0.0985831543803215,0.11009253561496735,1.9519250392913818,0.0,0.0014192708767950535,9.353869438171387,0.0,0.0,0.0,0.5306650996208191,0.5306650996208191,9.353869438171387,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,11,11,geometry_stratified,depth_discontinuity,1,4.843947942811996,4.9241215906641145,0.08017364785211889,0.0,0.0,0.0,2.40578556060791,2.4055533409118652,0.00023221969604492188,0.9511936902999878,0.946926936507225,0.004266753792762756,0.011614869427825917,159.40417800447904,7.286427227459217e-05,0.0005029582590355073,1.4567980522969531e-06,2.67668880839677e-05,0.7511954307556152,1295.2353515625,0.5789682269096375,364,False,none,True,0.5439238548278809,0.7704460620880127,51.896728515625,0.0,0.004817708395421505,39.48411178588867,0.0,0.0,0.0,0.3423709273338318,0.3423709273338318,39.48411178588867,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,1893,1893,geometry_stratified,depth_discontinuity,1,14.864160449974626,14.855403938109726,-0.008756511864900673,0.0,0.0,0.0,0.0,0.0,0.0,0.022839258238673207,0.022885354608297347,-4.6096369624139266e-05,-0.00041237164561426233,115.99481699522585,-3.5550868245366074e-06,-7.549054424786132e-05,0.0,-3.9740025303058595e-07,0.37832731008529663,737.2512817382812,0.5121592283248901,48,False,none,True,0.12288464605808258,0.0,0.7470920085906982,0.0,0.0006249999860301614,6.079620361328125,0.0,0.0,0.0,0.6271310448646545,0.6271310448646545,6.079620361328125,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,1925,1925,geometry_stratified,depth_discontinuity,1,16.472659764439403,16.546017537251075,0.0733577728116721,0.0,0.0,0.0,0.0,0.0,0.0,0.015770013444125652,0.015505875274538993,0.0002641381695866595,0.0031173132756025226,101.48616699734703,3.071663230402635e-05,0.0007228351900765921,0.0,2.6027012094521654e-06,0.4984096884727478,959.9977416992188,0.5181779861450195,80,False,none,True,0.12037285417318344,0.0,1.0940669775009155,0.0,0.0010416667209938169,9.088984489440918,0.0,0.0,0.0,0.4616318941116333,0.4616318941116333,9.088984489440918,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,5261,5261,geometry_stratified,depth_discontinuity,1,11.19041305686565,11.508885887410488,0.3184728305448381,1.0,1.0,0.0,0.0,0.0,0.0,0.05321777760982513,0.04945491403341293,0.003762863576412201,0.019921604345481413,95.50646199932089,0.00020858907270193997,0.0033345684038332676,0.0,3.9399046908877824e-05,0.5741056799888611,1145.3035888671875,0.5002694129943848,2,True,min_influence_pixels,True,0.26470011472702026,0.0,0.03565455228090286,0.0,2.604166729724966e-05,0.13469791412353516,0.0,0.0,0.0,0.4450230598449707,0.4450230598449707,0.13469791412353516,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,2042,2042,geometry_stratified,depth_discontinuity,1,16.532810539025476,16.528147008838268,-0.004663530187208664,0.10613451524425314,0.10754118790390238,0.0014066726596492357,0.0,0.0,0.0,0.015553100779652594,0.015569810941815376,-1.671016216278111e-05,-0.00019745409428967474,123.81643100525253,-1.594732562443981e-06,-3.766487330757279e-05,0.0,-1.349591651698653e-07,0.6486426591873169,1274.5084228515625,0.5079355239868164,46,False,none,True,0.11337621510028839,0.0,0.4498489499092102,0.0,0.0005989583441987634,3.9677541255950928,0.0,0.0,0.0,0.3657865524291992,0.3657865524291992,3.9677541255950928,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,2254,2254,geometry_stratified,depth_discontinuity,1,8.127361580439956,8.574129056922702,0.44676747648274606,0.0,0.0,0.0,0.24646541476249695,0.24338151514530182,0.0030838996171951294,0.18167588114738464,0.17021867781877517,0.011457203328609472,0.04223330347781509,151.6626040029223,0.0002784688008983501,0.0029457985336592105,2.0333948750713178e-05,7.554402355104433e-05,0.5423527359962463,996.1871948242188,0.5434284806251526,222,False,none,True,0.14267556369304657,0.18350274860858917,7.082716941833496,0.0,0.004205729346722364,21.714248657226562,0.0,0.0,0.0,0.48633384704589844,0.48633384704589844,21.714248657226562,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,900,900,geometry_stratified,depth_discontinuity,1,10.74628681385444,10.974124200961286,0.2278373871068471,0.0,0.0,0.0,0.05324488878250122,0.053291380405426025,-4.649162292480469e-05,0.07492150515317916,0.07192266881465911,0.00299883633852005,0.014579099388190499,227.75987000204623,6.40108346920795e-05,0.001000340345754501,-2.0412561231435109e-07,1.316665810571945e-05,0.6760749816894531,1300.9183349609375,0.5186905264854431,76,False,none,True,0.24261467158794403,0.001013613655231893,2.27677059173584,0.0,0.000989583320915699,9.345264434814453,0.0,0.0,0.0,0.23628312349319458,0.23628312349319458,9.345264434814453,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,1348,1348,geometry_stratified,depth_discontinuity,1,9.278305699619919,9.268620076779447,-0.009685622840471808,0.0,0.0,0.0,0.0,0.0,0.0,0.08265468403697013,0.08283922597765922,-0.00018454194068909247,-0.0007307299638346689,116.03856999863638,-6.297302386984397e-06,-8.346899518483922e-05,0.0,-1.5903500076850405e-06,0.6884661912918091,1323.169921875,0.5193157196044922,80,False,none,True,0.2844386398792267,0.0,2.7470664978027344,0.0,0.0010416667209938169,9.657853126525879,0.0,0.0,0.0,0.2847678065299988,0.2847678065299988,9.657853126525879,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,127,127,geometry_stratified,flat,1,4.227098663477395,4.300978869548629,0.07388020607123469,0.08733520540964644,0.08874272016182692,0.0014075147521804832,0.6361362338066101,0.6404685378074646,-0.004332304000854492,0.45531803071498866,0.4521566092967987,0.0031614214181899802,0.010191328384090188,77.89566599967657,0.00013083306052139672,0.0009484507914925774,-5.561675280974529e-05,4.058533138676941e-05,1.0,1926.3485107421875,0.51811683177948,62,False,none,True,0.614726722240448,0.6358247399330139,11.32800006866455,0.0,0.0008072917116805911,9.058403968811035,0.0,0.0,0.0,0.07476770877838135,0.07476770877838135,9.058403968811035,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,3591,3591,geometry_stratified,flat,1,4.323825316688696,4.3839311192455375,0.0601058025568415,0.1090399665943951,0.1091005877125903,6.062111819520044e-05,0.3873231112957001,0.3819427788257599,0.0053803324699401855,0.37484873533248897,0.3696795850992203,0.005169150233268693,0.01389807068795077,79.43163099844242,0.00017496897033655645,0.0007566985821809466,6.773538957100968e-05,6.507672281549973e-05,0.8941687345504761,1761.1793212890625,0.5067101716995239,31,False,none,True,0.6059340834617615,0.388163685798645,3.3352935314178467,0.0,0.00040364585584029555,3.3550961017608643,0.0,0.0,0.0,0.18106549978256226,0.18106549978256226,3.3550961017608643,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,3713,3713,geometry_stratified,flat,1,12.977249542943518,13.02631201721189,0.0490624742683714,0.6687820637403505,0.6610630179884113,-0.0077190457519392686,0.12846620380878448,0.12819038331508636,0.0002758204936981201,0.0738072320818901,0.07332831062376499,0.00047892145812511444,0.0032905652299410164,177.71643600281095,1.851581825492477e-05,0.00027607167559670946,1.5520257996494903e-06,2.6948630576720507e-06,0.5307518839836121,1040.7374267578125,0.5089766979217529,62,False,none,True,0.2230539172887802,0.1274462193250656,1.5731642246246338,0.0,0.0008072917116805911,4.488341331481934,0.0,0.0,0.0,0.5098508596420288,0.5098508596420288,4.488341331481934,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,3321,3321,geometry_stratified,flat,1,1.5140340804238186,1.5541288701984934,0.040094789774674844,0.006344224643478309,0.006121963398203859,-0.0002222612452744497,0.49814456701278687,0.4916613698005676,0.006483197212219238,0.6434066116809845,0.6369222879409789,0.006484323740005515,0.022441871442803286,97.72539999539731,0.00022964215489381734,0.000410280129593363,6.634096368523009e-05,6.635249116719824e-05,1.0,1903.9560546875,0.524222195148468,69,False,none,True,0.8441445827484131,0.504185140132904,16.32973861694336,0.0,0.0008984375162981451,12.111085891723633,0.0,0.0,0.0,0.038580238819122314,0.038580238819122314,12.111085891723633,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,5438,5438,geometry_stratified,flat,1,5.801522682884688,5.861412933302227,0.05989025041753937,0.004808704242772089,0.0043520161272688615,-0.0004566881155032279,0.061940353363752365,0.05624796077609062,0.005692392587661743,0.20263632275164126,0.19840787388384343,0.004228448867797829,0.03479659551533269,54.163947999768425,0.0006424309305422393,0.0011057216585798994,0.00010509559952472595,7.80675896782101e-05,0.8106036186218262,1574.4678955078125,0.5138428807258606,42,False,none,True,0.48527082800865173,0.05239797756075859,3.7214443683624268,0.0,0.0005468750023283064,6.921443462371826,0.0,0.0,0.0,0.3875143527984619,0.3875143527984619,6.921443462371826,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,2643,2643,geometry_stratified,flat,1,11.763125692770952,11.773976092988336,0.010850400217384149,0.6970461445508558,0.6996612707040845,0.002615126153228675,0.30094340443611145,0.30064326524734497,0.0003001391887664795,0.13692591339349747,0.13671948462724684,0.000206428766250627,0.0009448838443116058,97.8694449950126,9.654533591763566e-06,0.00011086606466335925,3.0667302627676546e-06,2.109225880060386e-06,0.6281367540359497,1234.8521728515625,0.5076736211776733,45,False,none,True,0.25751999020576477,0.2960347533226013,2.123889684677124,0.0,0.0005859375232830644,3.8368191719055176,0.0,0.0,0.0,0.4021172523498535,0.4021172523498535,3.8368191719055176,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,2166,2166,geometry_stratified,flat,1,24.23309030280889,24.2408985062114,0.007808203402511538,0.7699817827890972,0.7701899727292248,0.00020818994012761216,0.35890740156173706,0.3582839071750641,0.0006234943866729736,0.11031334579456596,0.1101215532515198,0.00019179254304615978,0.0007467090901818046,100.32375800074078,7.442993614496489e-06,7.78300530015421e-05,6.2148228804225e-06,1.9117360321046146e-06,0.49968740344047546,988.007080078125,0.5047528147697449,28,False,none,True,0.05936932563781738,0.35906118154525757,0.9943602681159973,0.0,0.0003645833348855376,2.3764047622680664,0.0,0.0,0.0,0.52288419008255,0.52288419008255,2.3764047622680664,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,2791,2791,geometry_stratified,flat,1,14.29411830014352,14.287536362709465,-0.006581937434054552,0.48270320249193116,0.4953523342091065,0.012649131717175355,0.2256787270307541,0.22537799179553986,0.0003007352352142334,0.09374633021652698,0.09369560852646827,5.072169005870819e-05,7.744905201278828e-05,113.45017799612833,6.82670167475906e-07,-5.801610495735997e-05,2.6508132514741093e-06,4.4708338897836854e-07,0.5883483290672302,1146.826171875,0.5120230913162231,63,False,none,True,0.19141748547554016,0.2243838757276535,2.499603509902954,0.0,0.0008203125325962901,6.011532783508301,0.0,0.0,0.0,0.43247270584106445,0.43247270584106445,6.011532783508301,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,1934,1934,geometry_stratified,general_visible,1,13.435448753621147,14.518310241285588,1.0828614876644416,0.27979123934374056,0.3589052574767338,0.07911401813299324,0.34995049238204956,0.35008758306503296,-0.00013709068298339844,0.1367212191224098,0.12975871786475182,0.006962501257657988,0.05630061801598515,90.53390200278955,0.0006218733178456221,0.011960839682256004,-1.5142469279538441e-06,7.690490637908723e-05,0.6211742758750916,1220.493408203125,0.507953405380249,47,False,none,True,0.1995798796415329,0.35310420393943787,2.197866439819336,0.0,0.0006119791651144624,3.9767141342163086,0.0,0.0,0.0,0.41480618715286255,0.41480618715286255,3.9767141342163086,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,2171,2171,geometry_stratified,general_visible,1,26.066236060019964,26.28079811062587,0.21456205060590605,0.7842894848108113,0.7693628870948103,-0.014926597716001022,0.3351006507873535,0.33438801765441895,0.0007126331329345703,0.10226190232206137,0.10196463686879724,0.00029726545326412557,0.006399978926181401,235.62515000230633,2.7161696984039087e-05,0.0009106075926267035,3.0244357740572045e-06,1.2616032425282951e-06,0.5393215417861938,1025.8599853515625,0.5247262120246887,96,False,none,True,0.045494597405195236,0.3365018665790558,4.7226667404174805,0.0,0.0012499999720603228,12.363116264343262,0.0,0.0,0.0,0.47833144664764404,0.47833144664764404,12.363116264343262,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,25,train,467,467,geometry_stratified,general_visible,1,11.671911470145503,11.780805760035449,0.1088942898899461,0.0836237656039321,0.06636898086410575,-0.017254784739826348,1.5650718212127686,1.5648143291473389,0.0002574920654296875,0.5171544320881366,0.5158976942300796,0.001256737858057022,0.006580078713871022,162.80319000361487,4.041738195501524e-05,0.000668870738267034,1.5816156023967967e-06,7.719368754562596e-06,0.754277229309082,1486.55712890625,0.5063987374305725,38,False,none,True,0.2451564520597458,1.36504328250885,5.151643753051758,0.0,0.0004947916604578495,3.1993818283081055,0.0,0.0,0.0,0.2523755431175232,0.2523755431175232,3.1993818283081055,0,25,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,35,train,688,688,geometry_stratified,edge,1,10.407497655322636,10.732523251001032,0.3250255956783956,0.05408621977878211,0.05593207125909371,0.0018458514803115986,1.2668266296386719,1.2732954025268555,-0.006468772888183594,0.44377862811088564,0.44112377241253853,0.002654855698347114,0.02032907826442789,115.85768700024346,0.00017546594266451367,0.002805386540106852,-5.583378242455333e-05,2.2914799760688604e-05,0.7739318609237671,1465.456298828125,0.527116596698761,110,False,none,True,0.28024178743362427,1.1955119371414185,20.00872039794922,0.0,0.0014322916977107525,13.558304786682129,0.0,0.0,0.0,0.2583234906196594,0.2583234906196594,13.558304786682129,0,35,0.5,1,0.0,0.0,0.0,0
tum_fr1_desk,35,train,682,682,geometry_stratified,edge,1,9.775516481090746,9.782760670236856,0.007244189146110358,0.09805784025636417,0.09338870964810705,-0.004669130608257119,1.957529067993164,1.9572066068649292,0.0003224611282348633,0.660972111672163,0.6607525192201138,0.00021959245204916655,0.000568156650770771,148.40162299515214,3.828506988696014e-06,4.881475687329245e-05,2.172894889737137e-06,1.4797173212609677e-06,0.7926453351974487,1527.8173828125,0.5178089141845703,79,False,none,True,0.32742998003959656,1.6899431943893433,17.96363067626953,0.0,0.0010286459000781178,8.90446662902832,0.0,0.0,0.0,0.36159420013427734,0.36159420013427734,8.90446662902832,0,35,0.5,1,0.0,0.0,0.0,0
