seed,policy,frame,psnr,psnr_pre,ssim,depth_l1,opt_time_ms,frame_time_ms,n_gaussians,n_optimized,fraction_optimized,budget_violation,budget_utilization
42,ours,25,6.626457571983337,6.5640789270401,0.2044367492198944,1.354244589805603,20.413875579833984,7185.312032699585,5786,9,0.0015554787417905289,True,1.3609250386555989
42,ours,26,6.779913306236267,6.73249363899231,0.22911593317985535,1.3435733318328857,24.687528610229492,7906.9483280181885,5857,9,0.001536622844459621,True,1.645835240681966
42,ours,27,6.98659360408783,6.952912211418152,0.25154560804367065,1.3610678911209106,25.677204132080078,7428.494215011597,5928,10,0.0016869095816464238,True,1.7118136088053386
42,ours,28,7.182338833808899,7.123661041259766,0.2756902873516083,1.358824610710144,25.539636611938477,7337.014675140381,5999,9,0.0015002500416736123,True,1.7026424407958984
42,ours,29,7.314314246177673,7.268483638763428,0.2958207130432129,1.3535387516021729,39.22128677368164,7621.567249298096,6071,10,0.001647175094712568,True,2.614752451578776
42,ours,30,7.445605397224426,7.392284870147705,0.3030519485473633,1.3883167505264282,38.700103759765625,7310.6184005737305,6143,9,0.001465082207390526,True,2.5800069173177085
42,ours,31,7.442002892494202,7.40747332572937,0.30034327507019043,1.4075913429260254,35.22133827209473,7976.798057556152,6208,9,0.0014497422680412372,True,2.3480892181396484
42,ours,32,7.455547451972961,7.4010491371154785,0.29898709058761597,1.4270647764205933,40.872812271118164,7892.170667648315,6272,9,0.0014349489795918368,True,2.7248541514078775
42,ours,33,7.429160475730896,7.353852987289429,0.3004465699195862,1.4421101808547974,34.26361083984375,8065.50145149231,6345,9,0.0014184397163120568,True,2.28424072265625
42,ours,34,7.379834055900574,7.3232340812683105,0.2883799076080322,1.4384809732437134,42.337894439697266,7677.848100662231,6418,9,0.0014023060143346837,True,2.822526295979818
42,ours,35,7.313351631164551,7.26859450340271,0.278677761554718,1.4277493953704834,39.647579193115234,7790.190696716309,6485,9,0.0013878180416345412,True,2.643171946207682
42,ours,36,7.28676438331604,7.237328886985779,0.274516224861145,1.398898959159851,36.508798599243164,8070.045948028564,6560,9,0.001371951219512195,True,2.433919906616211
42,ours,37,7.167405486106873,7.108963131904602,0.24796032905578613,1.3787245750427246,34.517765045166016,8181.70428276062,6637,9,0.0013560343528702728,True,2.301184336344401
42,ours,38,7.083648443222046,7.015535831451416,0.22997447848320007,1.366254448890686,34.74712371826172,8186.452627182007,6711,9,0.0013410818059901655,True,2.3164749145507812
42,ours,39,7.0099276304244995,6.9428569078445435,0.20714804530143738,1.3438533544540405,30.72643280029297,7838.886976242065,6786,9,0.001326259946949602,True,2.0484288533528647
42,ours,40,6.810469627380371,6.745685338973999,0.15785455703735352,1.3178935050964355,35.08472442626953,7833.138942718506,6859,9,0.0013121446274967196,True,2.3389816284179688
42,ours,41,6.285904049873352,6.170549392700195,0.10755782574415207,1.3080415725708008,32.96208381652832,8432.700872421265,6933,9,0.0012981393336218088,True,2.197472254435221
42,ours,42,6.249755024909973,6.118534207344055,0.06271082162857056,1.2925934791564941,36.787986755371094,8001.52850151062,7006,9,0.001284613188695404,True,2.4525324503580728
42,ours,43,5.862440466880798,5.731971859931946,-0.03286126255989075,1.2881077527999878,50.47297477722168,8334.060907363892,7076,9,0.001271905031091012,True,3.364864985148112
42,ours,44,5.5821579694747925,5.416072607040405,-0.10415851324796677,1.2799770832061768,49.425601959228516,8577.3446559906,7154,9,0.0012580374615599665,True,3.2950401306152344
42,ours,45,5.493282675743103,5.343131422996521,-0.12598636746406555,1.2608108520507812,38.649797439575195,7901.454925537109,7228,9,0.0012451577199778638,True,2.576653162638346
42,ours,46,5.372062921524048,5.251836180686951,-0.17376630008220673,1.2338887453079224,50.786495208740234,8326.393604278564,7302,9,0.0012325390304026294,True,3.385766347249349
42,ours,47,5.3537410497665405,5.2483320236206055,-0.1824338138103485,1.213391900062561,33.69617462158203,8209.746837615967,7375,8,0.0010847457627118644,True,2.2464116414388022
42,ours,48,5.492870211601257,5.3349679708480835,-0.15737766027450562,1.1922110319137573,33.31756591796875,8102.277755737305,7447,9,0.0012085403518195246,True,2.2211710611979165
42,ours,49,5.647104382514954,5.540217161178589,-0.13635480403900146,1.1779792308807373,43.508291244506836,8099.882364273071,7519,9,0.0011969676818725894,True,2.900552749633789
43,full,1,12.112027406692505,12.107350826263428,0.7917995452880859,1.1868295669555664,472.36180305480957,6718.654155731201,4069,4069,1.0,False,31.490786870320637
43,full,2,10.651596784591675,10.646711587905884,0.7089245319366455,1.198093056678772,446.7623233795166,6519.304990768433,4142,4142,1.0,False,29.784154891967773
43,full,3,9.981313943862915,9.972383379936218,0.6602963805198669,1.2117592096328735,405.3030014038086,6204.910755157471,4214,4214,1.0,False,27.02020009358724
43,full,4,9.604002833366394,9.59912121295929,0.6318395137786865,1.2267011404037476,461.11106872558594,6270.5700397491455,4291,4291,1.0,False,30.740737915039062
43,full,5,9.37932014465332,9.372808933258057,0.6134788990020752,1.2441041469573975,408.25486183166504,6302.924871444702,4361,4361,1.0,False,27.216990788777668
43,full,6,9.068053960800171,9.062929153442383,0.5819019079208374,1.2664825916290283,413.79237174987793,6496.027946472168,4433,4433,1.0,False,27.586158116658527
43,full,7,8.488783836364746,8.48459243774414,0.5183358788490295,1.2927361726760864,423.9788055419922,6626.713037490845,4505,4505,1.0,False,28.26525370279948
43,full,8,7.994608283042908,7.988563776016235,0.46066009998321533,1.3173243999481201,423.74539375305176,6718.892812728882,4573,4573,1.0,False,28.249692916870117
43,full,9,7.6462942361831665,7.640494108200073,0.41392284631729126,1.3413559198379517,444.171667098999,6822.499513626099,4647,4647,1.0,False,29.6114444732666
43,full,10,7.321772575378418,7.319771647453308,0.36778533458709717,1.364081859588623,441.47777557373047,7007.734537124634,4719,4719,1.0,False,29.431851704915363
43,full,11,7.089183330535889,7.0872962474823,0.3333302438259125,1.383009910583496,451.1692523956299,7203.491449356079,4794,4794,1.0,False,30.07795015970866
43,full,12,6.888036727905273,6.886461973190308,0.30148494243621826,1.401408314704895,435.06526947021484,6846.06671333313,4861,4861,1.0,False,29.004351298014324
43,full,13,6.68231725692749,6.680527329444885,0.2665875554084778,1.423335075378418,447.5414752960205,6819.350719451904,4932,4932,1.0,False,29.836098353068035
43,full,14,6.444479823112488,6.441274881362915,0.22634945809841156,1.4390535354614258,440.7341480255127,6836.727857589722,5004,5004,1.0,False,29.38227653503418
43,full,15,6.342247724533081,6.341486573219299,0.20666973292827606,1.445443034172058,491.2080764770508,7363.197326660156,5079,5079,1.0,False,32.747205098470054
43,full,16,6.317952275276184,6.297318935394287,0.19742190837860107,1.448603630065918,459.33055877685547,7418.825387954712,5148,5148,1.0,False,30.622037251790363
43,full,17,6.229650974273682,6.19124710559845,0.18035948276519775,1.446230411529541,442.2760009765625,6999.898672103882,5222,5222,1.0,False,29.485066731770832
43,full,18,6.217933893203735,6.174525618553162,0.17659209668636322,1.4437779188156128,456.94947242736816,7454.211473464966,5294,5294,1.0,False,30.463298161824543
43,full,19,6.262638568878174,6.20525062084198,0.17821002006530762,1.4304105043411255,451.07316970825195,7085.843563079834,5369,5369,1.0,False,30.071544647216797
43,full,20,6.26803994178772,6.20935320854187,0.17264042794704437,1.422119140625,482.27643966674805,7706.5064907073975,5444,5444,1.0,False,32.15176264444987
43,full,21,6.227790713310242,6.178157925605774,0.15805630385875702,1.4127949476242065,445.14942169189453,7624.982118606567,5519,5519,1.0,False,29.67662811279297
43,full,22,6.250949501991272,6.209069490432739,0.1536785215139389,1.393338680267334,471.4243412017822,7626.56831741333,5596,5596,1.0,False,31.42828941345215
43,full,23,6.345731019973755,6.297280192375183,0.1622198224067688,1.3829702138900757,459.05375480651855,7306.008338928223,5668,5668,1.0,False,30.603583653767902
43,full,24,6.463414430618286,6.407339572906494,0.17320996522903442,1.3705261945724487,479.0925979614258,7709.916353225708,5739,5739,1.0,False,31.93950653076172
43,full,25,6.566649675369263,6.527761220932007,0.18517827987670898,1.354244589805603,523.1287479400635,8071.96044921875,5811,5811,1.0,False,34.8752498626709
43,full,26,6.750251054763794,6.659536361694336,0.21277984976768494,1.3435733318328857,464.9381637573242,8043.032884597778,5883,5883,1.0,False,30.995877583821613
43,full,27,6.959483623504639,6.897401809692383,0.23577284812927246,1.3610678911209106,504.59742546081543,7929.252862930298,5951,5951,1.0,False,33.63982836405436
43,full,28,7.136726975440979,7.086371183395386,0.25718939304351807,1.358824610710144,479.67052459716797,7884.445667266846,6026,6026,1.0,False,31.97803497314453
43,full,29,7.275412678718567,7.218162417411804,0.27897030115127563,1.3535387516021729,486.2656593322754,8295.673608779907,6098,6098,1.0,False,32.417710622151695
43,full,30,7.400848865509033,7.351572513580322,0.28609365224838257,1.3883167505264282,471.84038162231445,8010.311603546143,6168,6168,1.0,False,31.45602544148763
43,full,31,7.452278137207031,7.417025566101074,0.2923727333545685,1.4075913429260254,455.83415031433105,7878.162622451782,6241,6241,1.0,False,30.388943354288738
43,full,32,7.4956440925598145,7.426172494888306,0.29495295882225037,1.4270647764205933,475.79193115234375,8015.9430503845215,6311,6311,1.0,False,31.719462076822918
43,full,33,7.402469515800476,7.3456645011901855,0.28697669506073,1.4421101808547974,475.0845432281494,7822.936058044434,6384,6384,1.0,False,31.67230288187663
43,full,34,7.379703521728516,7.303116321563721,0.27829766273498535,1.4384809732437134,460.174560546875,7748.638868331909,6459,6459,1.0,False,30.678304036458332
43,full,35,7.341295480728149,7.290560007095337,0.2741968631744385,1.4277493953704834,465.9161567687988,7796.755790710449,6531,6531,1.0,False,31.061077117919922
43,full,36,7.32549250125885,7.290621399879456,0.2732945382595062,1.398898959159851,491.47486686706543,8696.571588516235,6602,6602,1.0,False,32.76499112447103
43,full,37,7.2366636991500854,7.174846529960632,0.25251471996307373,1.3787245750427246,504.4543743133545,8502.90060043335,6679,6679,1.0,False,33.6302916208903
43,full,38,7.17324435710907,7.081010341644287,0.23730717599391937,1.366254448890686,504.34041023254395,8524.612426757812,6749,6749,1.0,False,33.62269401550293
43,full,39,7.093434929847717,7.021247148513794,0.21447128057479858,1.3438533544540405,497.26176261901855,8577.115535736084,6817,6817,1.0,False,33.150784174601235
43,full,40,6.912553906440735,6.792665719985962,0.16533342003822327,1.3178935050964355,497.1597194671631,8522.857427597046,6891,6891,1.0,False,33.143981297810875
43,full,41,6.366872787475586,6.269383430480957,0.11277244985103607,1.3080415725708008,486.3431453704834,8503.105163574219,6965,6965,1.0,False,32.42287635803223
43,full,42,6.309489011764526,6.178151369094849,0.062189020216464996,1.2925934791564941,501.56235694885254,8312.146425247192,7036,7036,1.0,False,33.437490463256836
43,full,43,5.918320417404175,5.769540071487427,-0.03729034215211868,1.2881077527999878,503.4492015838623,8390.571117401123,7110,7110,1.0,False,33.56328010559082
43,full,44,5.573200583457947,5.477694869041443,-0.11637113988399506,1.2799770832061768,504.6248435974121,8636.264324188232,7184,7184,1.0,False,33.641656239827476
43,full,45,5.441277623176575,5.327389240264893,-0.14735832810401917,1.2608108520507812,485.2766990661621,8246.973752975464,7256,7256,1.0,False,32.35177993774414
43,full,46,5.382004380226135,5.228585600852966,-0.18686437606811523,1.2338887453079224,510.2717876434326,8539.247035980225,7322,7322,1.0,False,34.01811917622884
43,full,47,5.413577556610107,5.288652777671814,-0.18645314872264862,1.213391900062561,489.80236053466797,8375.113487243652,7396,7396,1.0,False,32.653490702311196
43,full,48,5.51348090171814,5.408113598823547,-0.1664596050977707,1.1922110319137573,496.1099624633789,8169.051170349121,7471,7471,1.0,False,33.073997497558594
43,full,49,5.728548169136047,5.5746376514434814,-0.1355910301208496,1.1779792308807373,502.0101070404053,8268.440008163452,7542,7542,1.0,False,33.46734046936035
43,random,1,12.114096879959106,12.107350826263428,0.7919076681137085,1.1868295669555664,57.80148506164551,6407.557725906372,4067,9,0.0022129333661175315,True,3.8534323374430337
43,random,2,10.658342838287354,10.648137331008911,0.7093353271484375,1.198093056678772,64.8953914642334,6523.218154907227,4142,9,0.0021728633510381457,True,4.3263594309488935
43,random,3,9.983205795288086,9.977355599403381,0.6604070663452148,1.2117592096328735,66.64156913757324,6452.452182769775,4215,9,0.002135231316725979,True,4.442771275838216
43,random,4,9.622551798820496,9.602206349372864,0.6331865191459656,1.2267011404037476,62.402963638305664,6746.228456497192,4285,9,0.0021003500583430573,True,4.160197575887044
43,random,5,9.391606450080872,9.389373064041138,0.6143920421600342,1.2441041469573975,68.38083267211914,6901.421546936035,4359,9,0.0020646937370956643,True,4.558722178141276
43,random,6,9.077345728874207,9.071383476257324,0.5825509428977966,1.2664825916290283,58.73608589172363,6867.877244949341,4430,8,0.0018058690744920992,True,3.915739059448242
43,random,7,8.512403964996338,8.4921133518219,0.5202713012695312,1.2927361726760864,65.16218185424805,6879.810810089111,4504,8,0.0017761989342806395,True,4.34414545694987
43,random,8,8.012398481369019,8.007802963256836,0.4620702266693115,1.3173243999481201,56.57219886779785,6881.819009780884,4579,9,0.0019654946494867876,True,3.771479924519857
43,random,9,7.660064101219177,7.658606767654419,0.4151509404182434,1.3413559198379517,61.19513511657715,6846.156597137451,4653,9,0.0019342359767891683,True,4.079675674438477
43,random,10,7.3299819231033325,7.328724265098572,0.3682158887386322,1.364081859588623,72.05367088317871,7330.467224121094,4726,9,0.0019043588658484976,True,4.803578058878581
43,random,11,7.093446850776672,7.089212536811829,0.33308595418930054,1.383009910583496,81.39371871948242,7366.904735565186,4802,8,0.001665972511453561,True,5.426247914632161
43,random,12,6.88257098197937,6.8806153535842896,0.299582839012146,1.401408314704895,90.65794944763184,7248.319149017334,4874,10,0.002051702913418137,True,6.043863296508789
43,random,13,6.685391068458557,6.681922674179077,0.266057550907135,1.423335075378418,65.04154205322266,7280.609130859375,4947,8,0.0016171417020416413,True,4.336102803548177
43,random,14,6.461796760559082,6.452779173851013,0.2280757874250412,1.4390535354614258,68.7108039855957,7021.706104278564,5025,9,0.001791044776119403,True,4.58072026570638
43,random,15,6.385824680328369,6.357192397117615,0.21202361583709717,1.445443034172058,57.65223503112793,7288.032054901123,5096,8,0.0015698587127158557,True,3.843482335408529
43,random,16,6.356640458106995,6.335734128952026,0.2015959918498993,1.448603630065918,72.22676277160645,7384.696483612061,5168,9,0.001741486068111455,True,4.815117518107097
43,random,17,6.250699162483215,6.228318810462952,0.1819969117641449,1.446230411529541,38.89775276184082,7457.63635635376,5240,8,0.0015267175572519084,True,2.5931835174560547
43,random,18,6.263517141342163,6.200425028800964,0.18167811632156372,1.4437779188156128,43.198347091674805,7219.480752944946,5312,7,0.0013177710843373493,True,2.879889806111654
43,random,19,6.3080549240112305,6.254851818084717,0.18468426167964935,1.4304105043411255,60.044050216674805,7320.622682571411,5385,8,0.0014856081708449396,True,4.002936681111653
43,random,20,6.3100409507751465,6.259559392929077,0.1787966787815094,1.422119140625,51.12457275390625,7219.02060508728,5454,8,0.0014668133480014668,True,3.4083048502604165
43,random,21,6.285464763641357,6.227253675460815,0.16758444905281067,1.4127949476242065,50.351619720458984,7303.860187530518,5527,8,0.0014474398407816175,True,3.356774648030599
43,random,22,6.307169795036316,6.274790167808533,0.16419024765491486,1.393338680267334,55.14049530029297,7673.46715927124,5595,8,0.0014298480786416443,True,3.6760330200195312
43,random,23,6.433207988739014,6.359168291091919,0.17849919199943542,1.3829702138900757,52.94394493103027,7747.796535491943,5667,8,0.0014116816657843657,True,3.5295963287353516
43,random,24,6.549881100654602,6.499629020690918,0.18945686519145966,1.3705261945724487,64.9266242980957,7813.274145126343,5741,8,0.0013934854554955582,True,4.328441619873047
43,random,25,6.662075519561768,6.616030335426331,0.2027566283941269,1.354244589805603,56.89096450805664,7724.299192428589,5812,9,0.0015485203028217482,True,3.792730967203776
43,random,26,6.834807395935059,6.766259670257568,0.2298012673854828,1.3435733318328857,40.42625427246094,7848.092555999756,5883,7,0.0011898691143974163,True,2.6950836181640625
43,random,27,7.049654722213745,7.0084720849990845,0.25375765562057495,1.3610678911209106,49.501657485961914,7976.751327514648,5955,8,0.001343408900083963,True,3.3001104990641275
43,random,28,7.2202688455581665,7.180993556976318,0.27335408329963684,1.358824610710144,47.63150215148926,7815.896511077881,6030,7,0.0011608623548922056,True,3.1754334767659507
43,random,29,7.299244999885559,7.275912761688232,0.2849268615245819,1.3535387516021729,58.21943283081055,8151.454210281372,6098,7,0.0011479173499508036,True,3.8812955220540366
43,random,30,7.403615713119507,7.347959280014038,0.28826045989990234,1.3883167505264282,51.154375076293945,7907.017469406128,6168,7,0.0011348897535667965,True,3.4102916717529297
43,random,31,7.454426288604736,7.393892407417297,0.295045405626297,1.4075913429260254,44.67272758483887,8235.432147979736,6236,7,0.0011225144323284157,True,2.978181838989258
43,random,32,7.5005316734313965,7.449745535850525,0.29904603958129883,1.4270647764205933,42.189598083496094,8402.092695236206,6306,6,0.0009514747859181732,True,2.8126398722330728
43,random,33,7.459115982055664,7.380588054656982,0.2991481423377991,1.4421101808547974,58.3188533782959,8220.139026641846,6383,8,0.0012533291555694814,True,3.88792355855306
43,random,34,7.339203357696533,7.2934287786483765,0.2761991322040558,1.4384809732437134,49.94940757751465,8415.009260177612,6460,7,0.00108359133126935,True,3.329960505167643
43,random,35,7.29988157749176,7.251128554344177,0.2718963325023651,1.4277493953704834,43.901681900024414,8301.510095596313,6533,8,0.001224552273075157,True,2.926778793334961
43,random,36,7.278709411621094,7.208151817321777,0.2682366967201233,1.398898959159851,53.81655693054199,8440.986156463623,6605,7,0.0010598031794095382,True,3.587770462036133
43,random,37,7.221985459327698,7.124879956245422,0.24948053061962128,1.3787245750427246,52.25563049316406,8488.35301399231,6680,7,0.0010479041916167664,True,3.483708699544271
43,random,38,7.127470374107361,7.089981436729431,0.22976355254650116,1.366254448890686,48.331499099731445,8473.946332931519,6756,7,0.0010361160449970396,True,3.222099939982096
43,random,39,7.060600519180298,6.968554854393005,0.20668339729309082,1.3438533544540405,34.999847412109375,8374.817371368408,6825,6,0.0008791208791208791,True,2.3333231608072915
43,random,40,6.884410977363586,6.797340512275696,0.15978088974952698,1.3178935050964355,46.2946891784668,8274.648666381836,6902,5,0.0007244277021153289,True,3.0863126118977866
43,random,41,6.335573196411133,6.255092024803162,0.10847505182027817,1.3080415725708008,55.68671226501465,8311.264038085938,6975,8,0.0011469534050179211,True,3.71244748433431
43,random,42,6.264471411705017,6.142598986625671,0.055215030908584595,1.2925934791564941,49.686431884765625,8507.596015930176,7046,7,0.0009934714731762702,True,3.3124287923177085
43,random,43,5.855078101158142,5.73762059211731,-0.04776378720998764,1.2881077527999878,53.66039276123047,8478.3353805542,7119,7,0.0009832841691248771,True,3.5773595174153647
43,random,44,5.535644292831421,5.4251450300216675,-0.1250385195016861,1.2799770832061768,44.43693161010742,8421.740770339966,7194,7,0.0009730330831248262,True,2.9624621073404946
43,random,45,5.437990427017212,5.297293066978455,-0.15083183348178864,1.2608108520507812,52.59346961975098,8326.449632644653,7264,7,0.0009636563876651982,True,3.5062313079833984
43,random,46,5.323854684829712,5.21881639957428,-0.1972305029630661,1.2338887453079224,43.738365173339844,8263.34834098816,7337,7,0.000954068420335287,True,2.9158910115559897
43,random,47,5.338152050971985,5.209528207778931,-0.2014453411102295,1.213391900062561,38.82002830505371,8324.671983718872,7409,7,0.0009447968686732353,True,2.5880018870035806
43,random,48,5.524250864982605,5.348039865493774,-0.16336719691753387,1.1922110319137573,37.038326263427734,8443.021774291992,7483,6,0.0008018174528932247,True,2.469221750895182
43,random,49,5.770699381828308,5.580334663391113,-0.1276419460773468,1.1779792308807373,33.684730529785156,8666.569471359253,7557,6,0.0007939658594680428,True,2.2456487019856772
43,error_only,1,12.11177110671997,12.107350826263428,0.7917728424072266,1.1868295669555664,23.15998077392578,6897.6733684539795,4066,9,0.0022134776192818495,True,1.5439987182617188
43,error_only,2,10.655908584594727,10.647308826446533,0.7091431617736816,1.198093056678772,19.370317459106445,6591.890811920166,4139,9,0.002174438270113554,True,1.291354497273763
43,error_only,3,9.983293414115906,9.974889755249023,0.6603696346282959,1.2117592096328735,20.71380615234375,6516.594171524048,4214,10,0.0023730422401518746,True,1.38092041015625
43,error_only,4,9.607475996017456,9.599704146385193,0.6321313381195068,1.2267011404037476,20.502805709838867,6335.709810256958,4285,10,0.002333722287047841,True,1.3668537139892578
43,error_only,5,9.383466243743896,9.374183416366577,0.6138233542442322,1.2441041469573975,24.804353713989258,6771.891355514526,4358,10,0.002294630564479119,True,1.6536235809326172
43,error_only,6,9.073246717453003,9.065687656402588,0.5823646783828735,1.2664825916290283,22.913694381713867,6666.4488315582275,4425,10,0.0022598870056497176,True,1.527579625447591
43,error_only,7,8.489682078361511,8.483468890190125,0.5182964205741882,1.2927361726760864,20.191431045532227,6738.836050033569,4501,9,0.0019995556542990447,True,1.3460954030354817
43,error_only,8,7.991297245025635,7.986620664596558,0.4600066542625427,1.3173243999481201,21.10576629638672,6671.303033828735,4574,9,0.0019676432006996065,True,1.4070510864257812
43,error_only,9,7.646552920341492,7.638315558433533,0.41364336013793945,1.3413559198379517,16.17741584777832,6526.3352394104,4648,9,0.00193631669535284,True,1.078494389851888
43,error_only,10,7.31930136680603,7.316114902496338,0.36695975065231323,1.364081859588623,14.429330825805664,6606.940507888794,4723,8,0.0016938386618674571,False,0.9619553883870443
43,error_only,11,7.094742655754089,7.091344594955444,0.3337467610836029,1.383009910583496,16.24584197998047,6664.817810058594,4795,8,0.0016684045881126173,True,1.083056131998698
43,error_only,12,6.8935829401016235,6.892219185829163,0.30194801092147827,1.401408314704895,23.91672134399414,6829.1192054748535,4863,8,0.001645075056549455,True,1.5944480895996094
43,error_only,13,6.686846017837524,6.685805320739746,0.2669530510902405,1.423335075378418,11.888504028320312,6604.430198669434,4939,7,0.0014172909495849362,False,0.7925669352213541
43,error_only,14,6.4493328332901,6.4455097913742065,0.226732075214386,1.4390535354614258,17.301559448242188,6995.649814605713,5011,7,0.0013969267611255239,True,1.1534372965494792
43,error_only,15,6.361983418464661,6.350168585777283,0.2093052864074707,1.445443034172058,21.697998046875,6767.688512802124,5083,7,0.0013771394845563643,True,1.446533203125
43,error_only,16,6.328703165054321,6.31883442401886,0.19946590065956116,1.448603630065918,28.0914306640625,7523.8282680511475,5159,7,0.0013568521031207597,True,1.8727620442708333
43,error_only,17,6.222588419914246,6.20316743850708,0.18006423115730286,1.446230411529541,21.84319496154785,7232.275009155273,5231,6,0.0011470082202255784,True,1.4562129974365234
43,error_only,18,6.2147074937820435,6.166419982910156,0.17742715775966644,1.4437779188156128,21.572351455688477,7184.916257858276,5305,6,0.0011310084825636192,True,1.4381567637125652
43,error_only,19,6.272062063217163,6.204703450202942,0.18085289001464844,1.4304105043411255,26.133060455322266,7534.266233444214,5375,6,0.0011162790697674418,True,1.7422040303548176
43,error_only,20,6.279221773147583,6.22023344039917,0.17635604739189148,1.422119140625,37.27221488952637,7626.697540283203,5448,6,0.0011013215859030838,True,2.4848143259684243
43,error_only,21,6.256204843521118,6.197683811187744,0.16502487659454346,1.4127949476242065,26.444673538208008,7676.957845687866,5518,6,0.0010873504893077202,True,1.762978235880534
43,error_only,22,6.32179319858551,6.2381356954574585,0.16809910535812378,1.393338680267334,19.45781707763672,7878.3605098724365,5592,6,0.001072961373390558,True,1.2971878051757812
43,error_only,23,6.43646776676178,6.375679969787598,0.18094027042388916,1.3829702138900757,27.599811553955078,7672.653436660767,5656,6,0.0010608203677510608,True,1.8399874369303386
43,error_only,24,6.596786379814148,6.524864435195923,0.19935110211372375,1.3705261945724487,26.92866325378418,7661.568641662598,5727,6,0.0010476689366160294,True,1.7952442169189453
43,error_only,25,6.752872467041016,6.6747260093688965,0.2190682590007782,1.354244589805603,30.56049346923828,7907.28759765625,5799,6,0.0010346611484738748,True,2.0373662312825522
43,error_only,26,6.90448522567749,6.847418546676636,0.24256587028503418,1.3435733318328857,24.138927459716797,8054.596424102783,5868,6,0.0010224948875255625,True,1.6092618306477864
43,error_only,27,7.133572101593018,7.051868438720703,0.2675076425075531,1.3610678911209106,22.02582359313965,8030.74049949646,5941,5,0.000841609156707625,True,1.4683882395426433
43,error_only,28,7.320438623428345,7.253116965293884,0.2898368537425995,1.358824610710144,29.567241668701172,7838.141202926636,6011,5,0.0008318083513558476,True,1.9711494445800781
43,error_only,29,7.454013824462891,7.401283383369446,0.3110121488571167,1.3535387516021729,29.84619140625,8044.690132141113,6079,5,0.0008225037012666557,True,1.98974609375
43,error_only,30,7.598438262939453,7.522110342979431,0.3189782500267029,1.3883167505264282,29.941797256469727,7857.872247695923,6150,5,0.0008130081300813008,True,1.9961198170979817
43,error_only,31,7.630270719528198,7.588481903076172,0.32188278436660767,1.4075913429260254,28.015613555908203,8244.797706604004,6221,5,0.0008037293039704227,True,1.8677075703938801
43,error_only,32,7.617774605751038,7.568487524986267,0.3156638741493225,1.4270647764205933,25.971412658691406,8408.59842300415,6291,5,0.0007947862025115244,True,1.731427510579427
43,error_only,33,7.454633712768555,7.413874864578247,0.29702237248420715,1.4421101808547974,27.97245979309082,8142.714500427246,6365,4,0.0006284367635506677,True,1.8648306528727214
43,error_only,34,7.319074869155884,7.272664308547974,0.2698849141597748,1.4384809732437134,21.424293518066406,8063.905954360962,6436,5,0.0007768800497203232,True,1.4282862345377605
43,error_only,35,7.216169238090515,7.17041552066803,0.25397273898124695,1.4277493953704834,12.41612434387207,8328.976392745972,6511,4,0.0006143449546920596,False,0.8277416229248047
43,error_only,36,7.195433974266052,7.1209728717803955,0.2503945231437683,1.398898959159851,14.048337936401367,8456.840753555298,6580,4,0.0006079027355623101,False,0.9365558624267578
43,error_only,37,7.124641537666321,7.070114612579346,0.23253123462200165,1.3787245750427246,14.797449111938477,8504.40001487732,6653,4,0.0006012325266796934,False,0.9864966074625651
43,error_only,38,7.0441752672195435,6.985757350921631,0.21461020410060883,1.366254448890686,16.245126724243164,8386.485815048218,6724,4,0.000594883997620464,True,1.0830084482828777
43,error_only,39,6.991244554519653,6.916258931159973,0.19414356350898743,1.3438533544540405,17.069101333618164,8481.503248214722,6799,4,0.0005883218120311811,True,1.1379400889078777
43,error_only,40,6.805312633514404,6.744661927223206,0.14591823518276215,1.3178935050964355,23.2241153717041,8593.635320663452,6868,4,0.0005824111822947001,True,1.5482743581136067
43,error_only,41,6.282374858856201,6.2014240026474,0.09691154956817627,1.3080415725708008,17.702579498291016,8755.020380020142,6942,4,0.0005762028233938346,True,1.1801719665527344
43,error_only,42,6.194831132888794,6.100502014160156,0.04065849259495735,1.2925934791564941,17.34018325805664,8923.1436252594,7018,4,0.0005699629524080935,True,1.1560122172037761
43,error_only,43,5.77201783657074,5.678183436393738,-0.06377659738063812,1.2881077527999878,14.307737350463867,8393.673658370972,7093,4,0.0005639362752009023,False,0.9538491566975912
43,error_only,44,5.471286773681641,5.351166129112244,-0.13920602202415466,1.2799770832061768,13.463735580444336,8493.148565292358,7164,4,0.0005583472920156337,False,0.8975823720296224
43,error_only,45,5.415497422218323,5.255962014198303,-0.15582183003425598,1.2608108520507812,14.267921447753906,8423.218250274658,7239,4,0.0005525625086337892,False,0.9511947631835938
43,error_only,46,5.335649847984314,5.194575786590576,-0.19939886033535004,1.2338887453079224,21.736860275268555,8402.771472930908,7312,5,0.0006838074398249453,True,1.449124018351237
43,error_only,47,5.339506268501282,5.214938521385193,-0.2074708789587021,1.213391900062561,17.354965209960938,8547.652244567871,7385,5,0.0006770480704129993,True,1.1569976806640625
43,error_only,48,5.444814562797546,5.331007242202759,-0.18444016575813293,1.1922110319137573,20.264387130737305,8507.294416427612,7455,4,0.0005365526492287056,True,1.3509591420491536
43,error_only,49,5.668715238571167,5.5554115772247314,-0.14681771397590637,1.1779792308807373,34.15727615356445,8379.568338394165,7528,5,0.0006641870350690755,True,2.2771517435709634
