seed,domain,method,budget_fraction,realized_delta_q,oracle_delta_q,ose,ndcg,overlap,budget_cost,budget_realized_delta_q,budget_ose
45,tum_fr1_desk_val,random,0.8,0.9822285175323486,1.098691701889038,0.8939982953394195,0.749886244829576,0.84375,2117.6896171569824,0.9964674711227417,0.9055752602071272
45,tum_fr1_desk_val,error_only,0.1,0.20166371762752533,0.4239445924758911,0.47568412582630665,0.08243888055290675,0.25,267.00621223449707,0.2029804289340973,0.8004831806447165
45,tum_fr1_desk_val,error_only,0.2,0.4252530336380005,0.5745325684547424,0.7401721844595082,0.24314864678572556,0.25,526.4123802185059,0.42571061849594116,0.7618195542350436
45,tum_fr1_desk_val,error_only,0.4,0.6059102416038513,0.8934377431869507,0.6781784622851788,0.4106822696456788,0.5625,1050.2605819702148,0.6059101819992065,0.6643720656393626
45,tum_fr1_desk_val,error_only,0.6,0.9170461893081665,1.0196146965026855,0.899404631435405,0.4893861161305907,0.8333333333333334,1605.1950054168701,0.9318169355392456,0.9138912273396004
45,tum_fr1_desk_val,error_only,0.8,1.0406547784805298,1.098691701889038,0.9471763254601036,0.49741322657028003,0.875,2107.8212490081787,1.0407289266586304,0.9457994323709181
45,tum_fr1_desk_val,heuristic,0.1,0.19880527257919312,0.4239445924758911,0.4689416292084973,0.1787037786736166,0.25,255.14684677124023,0.19880527257919312,0.7840178373788009
45,tum_fr1_desk_val,heuristic,0.2,0.2592751383781433,0.5745325684547424,0.4512801329308206,0.18856904922004186,0.125,529.2748908996582,0.22319839894771576,0.39941898887341337
45,tum_fr1_desk_val,heuristic,0.4,0.5139864683151245,0.8934377431869507,0.5752907423955405,0.3912347333746055,0.5,1057.460931777954,0.5152289867401123,0.5649413995129932
45,tum_fr1_desk_val,heuristic,0.6,0.9556113481521606,1.0196146965026855,0.9372278980066318,0.5105638332498114,0.6666666666666666,1603.0624370574951,0.9594184756278992,0.9409617863582397
45,tum_fr1_desk_val,heuristic,0.8,1.0259594917297363,1.098691701889038,0.9338010659657663,0.5548773710078341,0.8125,2133.471704483032,1.0346993207931519,0.9403198135586504
45,tum_fr1_desk_val,learned,0.1,0.2312912791967392,0.4239445924758911,0.5455695811338753,0.6776376674547963,0.5,249.393949508667,0.22195585072040558,0.8753155478110641
45,tum_fr1_desk_val,learned,0.2,0.2820058763027191,0.5745325684547424,0.490844012816818,0.6652824972412066,0.625,501.79787254333496,0.25600647926330566,0.4581298502788319
45,tum_fr1_desk_val,learned,0.4,0.4197089672088623,0.8934377431869507,0.4697685604976206,0.661811667494371,0.5,1063.554349899292,0.419524222612381,0.4600024601717294
45,tum_fr1_desk_val,learned,0.6,0.5145899057388306,1.0196146965026855,0.504690548750412,0.7143106164350066,0.5833333333333334,1566.10373878479,0.49666720628738403,0.48711263491968465
45,tum_fr1_desk_val,learned,0.8,0.6636554002761841,1.098691701889038,0.6040415096379737,0.7266730396129261,0.78125,1759.8636875152588,0.5126655101776123,0.46590301864567857
45,tum_fr1_desk_val,oracle,0.1,0.4239445924758911,0.4239445924758911,0.9999999764120124,0.9990251264619687,1.0,254.93424606323242,0.25357237458229065,0.999999960563529
45,tum_fr1_desk_val,oracle,0.2,0.5745325684547424,0.5745325684547424,0.9999999825945466,0.9991654653415994,1.0,533.6121253967285,0.5588076710700989,0.9999999821047556
45,tum_fr1_desk_val,oracle,0.4,0.8934377431869507,0.8934377431869507,0.9999999888072784,0.9992373657269029,1.0,1066.5285186767578,0.912004292011261,0.9999999890351394
45,tum_fr1_desk_val,oracle,0.6,1.0196146965026855,1.0196146965026855,0.9999999901923737,0.9992555910497031,1.0,1604.507911682129,1.0196146965026855,0.9999999901923737
45,tum_fr1_desk_val,oracle,0.8,1.098691701889038,1.098691701889038,0.9999999908982657,0.999264405287728,1.0,2123.7545070648193,1.1003695726394653,0.9999999909121443
45,tum_fr2_xyz,random,0.1,0.014545667916536331,0.07897429913282394,0.18418227492275388,0.37413989844396245,0.0,276.40205001831055,0.0606626495718956,0.6023918391008546
45,tum_fr2_xyz,random,0.2,0.02896174043416977,0.17051835358142853,0.16984528719300968,0.46442112011266784,0.0,531.4379386901855,0.016072828322649002,0.09000141011196604
45,tum_fr2_xyz,random,0.4,0.13675622642040253,0.4226343035697937,0.323580509271211,0.6606215513168777,0.5625,1097.4557037353516,0.1270228624343872,0.2896625881017832
45,tum_fr2_xyz,random,0.6,0.3516525626182556,0.483527272939682,0.7272651927318914,0.73268047483643,0.6666666666666666,1664.9811706542969,0.3993578553199768,0.8247585466630957
45,tum_fr2_xyz,random,0.8,0.4227803349494934,0.5111280679702759,0.8271514580619062,0.769231719949791,0.75,2216.4434928894043,0.42504650354385376,0.8315851190013707
45,tum_fr2_xyz,error_only,0.1,0.0005494765937328339,0.07897429913282394,0.006957662558449099,0.44009685216576866,0.0,275.53290939331055,0.027790827676653862,0.2759682920613869
45,tum_fr2_xyz,error_only,0.2,0.052129585295915604,0.17051835358142853,0.30571244176303564,0.6234971571895229,0.375,550.0597877502441,0.045101385563611984,0.25254972038795115
45,tum_fr2_xyz,error_only,0.4,0.10418011248111725,0.4226343035697937,0.24650178448871493,0.6640598018438267,0.5625,1095.3707790374756,0.1054033637046814,0.2403615423255193
45,tum_fr2_xyz,error_only,0.6,0.14192929863929749,0.483527272939682,0.29352903889190174,0.7108573088728939,0.6666666666666666,1651.0025081634521,0.18201874196529388,0.3759072498234928
45,tum_fr2_xyz,error_only,0.8,0.3928336501121521,0.5111280679702759,0.7685620630980028,0.7537087326404666,0.78125,2216.1627254486084,0.391345351934433,0.7656502720188877
45,tum_fr2_xyz,heuristic,0.1,0.04564593732357025,0.07897429913282394,0.5779846360770318,0.7062938430626688,0.5,276.00600814819336,0.049101442098617554,0.4875868135834556
45,tum_fr2_xyz,heuristic,0.2,0.11059650033712387,0.17051835358142853,0.6485899701020187,0.7541657990850705,0.375,544.953727722168,0.13839884102344513,0.7749781556752767
45,tum_fr2_xyz,heuristic,0.4,0.1276034563779831,0.4226343035697937,0.30192403285993646,0.7567116977938635,0.5625,1080.3404216766357,0.1396886557340622,0.31854562850280693
45,tum_fr2_xyz,heuristic,0.6,0.373849481344223,0.483527272939682,0.7731714311369254,0.8068044563956136,0.75,1663.8276653289795,0.37590491771698,0.7763232636837994
45,tum_fr2_xyz,heuristic,0.8,0.437313437461853,0.5111280679702759,0.855584845188811,0.8378642719167118,0.8125,2205.758222579956,0.44066956639289856,0.8621509664325762
45,tum_fr2_xyz,learned,0.1,0.004180175252258778,0.07897429913282394,0.05293082393703878,0.26840745056701737,0.0,275.83394622802734,0.00869833305478096,0.08637612901776065
45,tum_fr2_xyz,learned,0.2,0.04092166945338249,0.17051835358142853,0.23998394421513994,0.41713786014976306,0.25,527.1459312438965,0.039433397352695465,0.22081125337765886
45,tum_fr2_xyz,learned,0.4,0.22174185514450073,0.4226343035697937,0.5246660009017047,0.6542116017730636,0.625,1092.0893363952637,0.22377952933311462,0.5103062266787722
45,tum_fr2_xyz,learned,0.6,0.43253690004348755,0.483527272939682,0.8945449725480014,0.7141849107680628,0.75,1393.0703392028809,0.2505169212818146,0.5173704965571693
45,tum_fr2_xyz,learned,0.8,0.4500358998775482,0.5111280679702759,0.8804757931997614,0.7462744978112958,0.8125,1393.0703392028809,0.2505169212818146,0.4901255322866123
45,tum_fr2_xyz,oracle,0.1,0.07897429913282394,0.07897429913282394,0.9999998733765435,0.9980391120055214,1.0,275.4598045349121,0.10070296376943588,0.9999999006980665
45,tum_fr2_xyz,oracle,0.2,0.17051835358142853,0.17051835358142853,0.9999999413552899,0.9984910206136076,1.0,542.2017211914062,0.17858417332172394,0.9999999440039996
45,tum_fr2_xyz,oracle,0.4,0.4226343035697937,0.4226343035697937,0.9999999763388828,0.9988382655602989,1.0,1102.9727592468262,0.43852007389068604,0.9999999771960274
45,tum_fr2_xyz,oracle,0.6,0.483527272939682,0.483527272939682,0.9999999793186437,0.9990091037640014,1.0,1659.752103805542,0.48421183228492737,0.9999999793478822
45,tum_fr2_xyz,oracle,0.8,0.5111280679702759,0.5111280679702759,0.9999999804354319,0.9991179428491931,1.0,2135.001443862915,0.5111280679702759,0.9999999804354319
46,tum_fr1_desk_val,random,0.1,0.03657643496990204,0.2551996409893036,0.14332478445056768,0.0522779154172672,0.0,303.25074768066406,0.027359722182154655,0.12059871863962478
46,tum_fr1_desk_val,random,0.2,0.03539092093706131,0.3520963788032532,0.10051486485661541,0.06704539732910814,0.0,636.934684753418,0.039094265550374985,0.10497143620827291
46,tum_fr1_desk_val,random,0.4,0.14307524263858795,0.5220712423324585,0.27405309524202004,0.12707799500602088,0.1875,1276.733627319336,0.13509465754032135,0.2554649891023705
46,tum_fr1_desk_val,random,0.6,0.28255051374435425,0.6048338413238525,0.46715393512765746,0.22606043704730475,0.5833333333333334,1952.5710220336914,0.392098605632782,0.6456513025633479
46,tum_fr1_desk_val,random,0.8,0.42453208565711975,0.6498000621795654,0.6533272368424803,0.2929110561638844,0.78125,2580.1362915039062,0.4177846610546112,0.6429434487067534
46,tum_fr1_desk_val,error_only,0.1,0.019585009664297104,0.2551996409893036,0.07674387323169964,0.08163338567673288,0.0,304.0986442565918,0.019585009664297104,0.08632862038341393
46,tum_fr1_desk_val,error_only,0.2,0.06619373708963394,0.3520963788032532,0.1879989093742797,0.1183932023159261,0.0,650.8506126403809,0.05355212837457657,0.1437920305791545
46,tum_fr1_desk_val,error_only,0.4,0.24348852038383484,0.5220712423324585,0.4663894426210997,0.27158370231755113,0.4375,1297.0802421569824,0.29511409997940063,0.5580629294144486
46,tum_fr1_desk_val,error_only,0.6,0.40301045775413513,0.6048338413238525,0.6663159756551836,0.4177139095443933,0.7083333333333334,1946.2812881469727,0.2789788246154785,0.4593819996117733
46,tum_fr1_desk_val,error_only,0.8,0.4840840995311737,0.6498000621795654,0.7449739085245932,0.47776110997188986,0.84375,2600.680923461914,0.47831955552101135,0.736102718166479
46,tum_fr1_desk_val,heuristic,0.1,0.020070012658834457,0.2551996409893036,0.07864435778431245,0.07110204168151285,0.0,324.117733001709,0.04893894121050835,0.2157175998452495
46,tum_fr1_desk_val,heuristic,0.2,0.07514779269695282,0.3520963788032532,0.21342960361614052,0.11292562286029416,0.0,637.6231002807617,0.07514779269695282,0.20177823054678248
46,tum_fr1_desk_val,heuristic,0.4,0.3555627465248108,0.5220712423324585,0.6810617227749326,0.4229962207176644,0.5625,1270.8656539916992,0.3614104390144348,0.6834297931933297
46,tum_fr1_desk_val,heuristic,0.6,0.5172685980796814,0.6048338413238525,0.8552242850619067,0.48543702234078834,0.75,1952.4453392028809,0.5034723281860352,0.8290454488439457
46,tum_fr1_desk_val,heuristic,0.8,0.5118833780288696,0.6498000621795654,0.7877551880102223,0.49697042679910597,0.84375,2581.2798461914062,0.510245144367218,0.7852341251045878
46,tum_fr1_desk_val,learned,0.1,0.0618104450404644,0.2551996409893036,0.24220426948411117,0.18139007961637246,0.25,314.4914016723633,0.05235898494720459,0.23079278553577026
46,tum_fr1_desk_val,learned,0.2,0.11811663210391998,0.3520963788032532,0.33546675245772545,0.27169375505537463,0.25,646.8193206787109,0.09619532525539398,0.2582926499941319
46,tum_fr1_desk_val,learned,0.4,0.2507355213165283,0.5220712423324585,0.48027069139761447,0.3429168303284365,0.5,1271.8813705444336,0.24307647347450256,0.4596593956994366
46,tum_fr1_desk_val,learned,0.6,0.3108285665512085,0.6048338413238525,0.5139073579808255,0.3742357544533559,0.5416666666666666,1936.678409576416,0.2957804799079895,0.48704853672511805
46,tum_fr1_desk_val,learned,0.8,0.49810197949409485,0.6498000621795654,0.7665465130272401,0.43393914887630985,0.75,2595.460838317871,0.49816927313804626,0.7666501438865521
46,tum_fr1_desk_val,oracle,0.1,0.2551996409893036,0.2551996409893036,0.9999999608149934,0.9984623971260483,1.0,325.531005859375,0.2268657684326172,0.9999999559210734
46,tum_fr1_desk_val,oracle,0.2,0.3520963788032532,0.3520963788032532,0.9999999715986863,0.9986885061940112,1.0,622.851993560791,0.37242764234542847,0.9999999731491475
46,tum_fr1_desk_val,oracle,0.4,0.5220712423324585,0.5220712423324585,0.9999999808455263,0.9988266290649123,1.0,1286.7368698120117,0.528818666934967,0.9999999810899265
46,tum_fr1_desk_val,oracle,0.6,0.6048338413238525,0.6048338413238525,0.9999999834665337,0.9988752702634566,1.0,1940.0400428771973,0.607291579246521,0.9999999835334455
46,tum_fr1_desk_val,oracle,0.8,0.6498000621795654,0.6498000621795654,0.9999999846106511,0.9989048040713522,1.0,2572.1429862976074,0.6498000025749207,0.9999999846106497
46,tum_fr2_xyz,random,0.1,0.028644654899835587,0.06548858433961868,0.43739914085324033,0.17310901140291549,0.0,297.6359329223633,0.0213516503572464,0.26342426365924043
46,tum_fr2_xyz,random,0.2,0.05286577343940735,0.0953749567270279,0.5542940171157716,0.2096836223249126,0.0,611.3863906860352,0.04568219184875488,0.41643089595352284
46,tum_fr2_xyz,random,0.4,0.10219990462064743,0.18363074958324432,0.5565511184106261,0.277961753512435,0.375,1214.7827072143555,0.09562242031097412,0.49408050488098587
46,tum_fr2_xyz,random,0.6,0.14064808189868927,0.23603671789169312,0.5958737148873988,0.3787155238317266,0.5833333333333334,1837.6445770263672,0.14241015911102295,0.5982182241822133
46,tum_fr2_xyz,random,0.8,0.16988544166088104,0.2549758553504944,0.6662804788498452,0.4487367215996962,0.78125,2420.9159393310547,0.169946551322937,0.6706823336682969
46,tum_fr2_xyz,error_only,0.1,0.07153297960758209,0.06548858433961868,1.092296762954137,0.589955018614085,0.5,303.5287437438965,0.10983027517795563,1.3550221590447542
46,tum_fr2_xyz,error_only,0.2,0.11777238547801971,0.0953749567270279,1.2348354030371025,0.7771953164743368,0.625,604.7085075378418,0.13454407453536987,1.226480324969975
46,tum_fr2_xyz,error_only,0.4,0.1634545773267746,0.18363074958324432,0.8901263475560403,0.8042976456660194,0.6875,1209.1371726989746,0.16441750526428223,0.8495443197114486
46,tum_fr2_xyz,error_only,0.6,0.21187283098697662,0.23603671789169312,0.8976265383758233,0.831306348280111,0.8333333333333334,1809.294345855713,0.22177818417549133,0.931617184672811
46,tum_fr2_xyz,error_only,0.8,0.22204983234405518,0.2549758553504944,0.8708660799673,0.8330691508812099,0.84375,2424.6342582702637,0.22204983234405518,0.8763043356153424
46,tum_fr2_xyz,heuristic,0.1,0.032827235758304596,0.06548858433961868,0.5012664585235277,0.40810376256195413,0.25,284.4430618286133,0.07163728773593903,0.8838192578392596
46,tum_fr2_xyz,heuristic,0.2,0.08381007611751556,0.0953749567270279,0.8787429132991247,0.5454396274663112,0.375,597.0803833007812,0.12724079191684723,1.1599048739867475
46,tum_fr2_xyz,heuristic,0.4,0.1819906234741211,0.18363074958324432,0.9910682931724207,0.6726375976520441,0.625,1210.0095863342285,0.1982787698507309,1.024505282301319
46,tum_fr2_xyz,heuristic,0.6,0.20464134216308594,0.23603671789169312,0.8669894045344794,0.7164352127970413,0.7916666666666666,1801.7392539978027,0.20248302817344666,0.8505645825907977
46,tum_fr2_xyz,heuristic,0.8,0.22572113573551178,0.2549758553504944,0.8852647109373724,0.7287580853932947,0.78125,2431.6780395507812,0.23255698382854462,0.9177700836576952
46,tum_fr2_xyz,learned,0.1,0.03235587105154991,0.06548858433961868,0.4940687974421152,0.14534609471719517,0.0,283.69312286376953,0.03345854580402374,0.41279210946533074
46,tum_fr2_xyz,learned,0.2,0.08171798288822174,0.0953749567270279,0.8568074589436689,0.2410952766721629,0.125,594.7556419372559,0.0883621871471405,0.80549429160325
46,tum_fr2_xyz,learned,0.4,0.13359084725379944,0.18363074958324432,0.7274971119053691,0.37475192543913394,0.5,1198.0909118652344,0.1328999549150467,0.686693315328588
46,tum_fr2_xyz,learned,0.6,0.17973655462265015,0.23603671789169312,0.76147706430299,0.4905289208301416,0.7916666666666666,1836.1246490478516,0.18175700306892395,0.7635013701782792
46,tum_fr2_xyz,learned,0.8,0.19946257770061493,0.2549758553504944,0.7822802265086153,0.5314179416889456,0.8125,2425.459930419922,0.22678495943546295,0.8949911878236385
46,tum_fr2_xyz,oracle,0.1,0.06548858433961868,0.06548858433961868,0.9999998473016547,0.9924659735661565,1.0,306.43608474731445,0.0810542181134224,0.9999998766258068
46,tum_fr2_xyz,oracle,0.2,0.0953749567270279,0.0953749567270279,0.9999998951506843,0.9940912817771745,1.0,602.4103660583496,0.1096993237733841,0.9999999088417436
46,tum_fr2_xyz,oracle,0.4,0.18363074958324432,0.18363074958324432,0.9999999455428926,0.9950725518933257,1.0,1216.9852561950684,0.19353610277175903,0.9999999483300566
46,tum_fr2_xyz,oracle,0.6,0.23603671789169312,0.23603671789169312,0.999999957633712,0.995476513489991,1.0,1788.4011116027832,0.2380571961402893,0.9999999579932901
46,tum_fr2_xyz,oracle,0.8,0.2549758553504944,0.2549758553504944,0.9999999607806018,0.995637635054099,1.0,2360.6569175720215,0.2533935010433197,0.9999999605356903
