candidate_idx,context_size,context_type,overlap_bin,depth_bin,delta_q_single,delta_q_conditional,utility_single,utility_conditional,deviation_dq,ratio_rq,sign_flip,iou_with_context,depth_conflict_with_context,scene,frame
989,2,random,medium,near,0.005439316635935089,0.005278647681131228,0.010810381608380498,0.011340778759393624,-0.00016066895480386096,0.9702831718036439,False,0.2060857762669775,0.018410968074589893,tum_fr1_desk,0
331,8,high_utility,medium,near,0.0048788989133322636,0.005718394141988244,0.002869040471100615,0.0033403292797305247,0.0008394952286559804,1.1718263520510939,False,0.2952424174087333,0.038699647099235186,tum_fr1_desk,0
4305,4,random,high,medium,0.0008757200909596072,-0.004074287651510773,0.0004578714146899144,-0.0021412843843079013,-0.00495000774247038,-4.6471932074138875,True,0.5168769400040504,0.31191918475357416,tum_fr1_desk,0
1628,1,high_utility,medium,far,0.0020942481147242383,0.0037572057295198287,0.0029566913623582896,0.0047893708634019014,0.0016629576147955904,1.7932032503054298,False,0.49005877467585535,0.620725233971263,tum_fr1_desk,0
1236,1,random,high,medium,0.0022917550214273876,0.0009831668663824924,0.003213311186517557,0.0010021907794196775,-0.0013085881550448952,0.42881461699750534,False,0.5559058989407674,0.22810209425943,tum_fr1_desk,0
1130,4,spatial_knn,medium,medium,-0.0004282558804533606,-0.0017654351220748586,-0.000250144357005764,-0.0010717364223968018,-0.001337179241621498,-4.112780284361593,False,0.2745338825381266,0.39188305156843745,tum_fr1_desk,0
3243,1,high_utility,high,medium,0.011201085674209955,0.009891980555163368,0.012267462296479511,0.010241421988859288,-0.0013091051190465865,0.8830481075445816,False,0.6893939959346363,0.26768844244270074,tum_fr1_desk,0
1635,4,high_utility,low,far,0.004443459763546091,0.005747800006424244,0.0023699035336954893,0.0033638346976731953,0.0013043402428781525,1.2932505438722341,False,0.07909889411250833,0.6612349709421612,tum_fr1_desk,0
913,8,high_utility,medium,near,0.004884190839372968,-0.0008992524760526189,0.003853334836210765,-0.000696939126464085,-0.005783443315425587,-0.1840772460320181,True,0.34442347076976604,0.046153168495830156,tum_fr1_desk,0
929,4,random,medium,medium,-0.008579599977354961,-0.007358995253389433,-0.005895196062379348,-0.005504053090328557,0.0012206047239655283,-0.8576317824873014,False,0.3086996023160928,0.4706619586384015,tum_fr1_desk,0
1178,4,spatial_knn,high,near,0.003359365813850085,0.003833698357922986,0.002507862173206424,0.003121754476737957,0.00047433254407290093,1.140857445377528,False,0.5506193886241897,0.04543982462840476,tum_fr1_desk,0
4340,4,overlap_top,medium,near,0.0024883792778013975,-0.00018801335021763994,0.0030596189993353715,-0.000244511282265266,-0.0026763926280190375,-0.07552619719068764,True,0.3103894079574956,0.052314922155339255,tum_fr1_desk,0
2416,2,overlap_top,medium,near,0.004804597239706193,0.0032136366036478723,0.007126268118646773,0.004060072863639274,-0.0015909606360583208,0.6687278278535779,False,0.2998428542254371,0.1927398863309929,tum_fr1_desk,0
1932,4,spatial_knn,high,near,0.00384821096099047,0.0007933005089260014,0.006086018220825482,0.0011804574948065263,-0.0030549104520644684,0.2060943182812384,False,0.7689083883260744,0.14803419890748656,tum_fr1_desk,0
299,4,spatial_knn,medium,medium,0.009864073204585906,0.009364978020041461,0.005635080701656619,0.005765438901323418,-0.0004990951845444451,0.9493064902638564,False,0.2849485176940753,0.5260184221143284,tum_fr1_desk,0
3170,8,high_utility,medium,medium,-0.0023251961317449646,-0.004368999760111274,-0.0013317016986244157,-0.002423835209142181,-0.00204380362836631,-1.8781734267754662,False,0.27782163122440606,0.2605843570867718,tum_fr1_desk,0
2211,2,high_utility,medium,medium,0.003459308810000075,0.004258238752296567,0.002554754456965005,0.00315179342801514,0.0007989299422964918,1.230595009321285,False,0.3691564095098501,0.39371029646845457,tum_fr1_desk,0
2293,4,random,high,far,-0.0008385289210934271,-0.005622346422611942,-0.0004507213847319427,-0.0034061910751725303,-0.004783817501518515,-6.697025297579068,False,0.771223077732411,0.7205712052195928,tum_fr1_desk,0
4959,1,overlap_top,high,near,0.0035402526975205116,0.0024965162719541682,0.005151464948231351,0.003443744982919886,-0.0010437364255663434,0.7049811140849002,False,0.5446047143683884,0.1886475232942759,tum_fr1_desk,0
1946,4,spatial_knn,medium,near,0.0018536859315751082,-0.002776060157173341,0.0014974468457369015,-0.0019392170588945945,-0.004629746088748449,-1.49678180543255,True,0.3002639263356815,0.10097076571802277,tum_fr1_desk,0
4709,2,random,high,medium,0.011562047049583992,0.011358278369790321,0.01416616891788484,0.014263654257106176,-0.000203768679793671,0.9822911141919951,False,0.5419145039110983,0.25026226249507855,tum_fr1_desk,1
816,8,spatial_knn,medium,near,0.005164838253004043,0.002759382221178765,0.009768306979761079,0.006758803465301371,-0.002405456031825278,0.5341596244470346,False,0.344889924077604,0.02748615761670373,tum_fr1_desk,1
1573,4,random,medium,medium,-0.004164681769954152,-0.007171041431799752,-0.007407174061378261,-0.014303139505607132,-0.0030063596618456,-1.7214568533588868,False,0.21239712594325788,0.28361053462856833,tum_fr1_desk,1
1517,4,spatial_knn,medium,near,-0.0025840892087025747,-0.001831995623642986,-0.0013453590340985475,-0.0008858735652197699,0.0007520935850595886,-0.7086779123427012,False,0.4050642474834143,0.12942566625776394,tum_fr1_desk,1
4567,8,overlap_top,medium,near,-0.0013211209067661217,-0.0005579214148097047,-0.0018519074813188195,-0.0007799831132187348,0.000763199491956417,-0.4219897075634089,False,0.35423850923499,0.09075690747573492,tum_fr1_desk,1
1398,8,random,medium,near,0.0031485037358392753,0.0027966177922823967,0.002973752936704903,0.002962533728373413,-0.0003518859435568787,0.8879550643038554,False,0.15879285968427928,0.054055671454128616,tum_fr1_desk,1
3081,2,spatial_knn,low,near,0.0017240088285631174,0.002208887510095249,0.0013766982334928036,0.001654903770902154,0.00048487868153213184,1.280507944956542,False,0.0040212420878424915,0.018593391963076168,tum_fr1_desk,1
4200,8,high_utility,high,medium,0.006080034243872117,-0.0010940371093895954,0.00793956073691179,-0.001197419805927665,-0.007174071353261712,-0.1799097103411416,True,0.6539262778448875,0.42446755743652426,tum_fr1_desk,1
128,4,high_utility,medium,medium,-0.002744582604124186,-0.00024985620829307,-0.002486912620257238,-0.00020527593916874008,0.002494726395831116,-0.09100298345340502,False,0.2854149692986181,0.42498208879611155,tum_fr1_desk,1
2044,2,spatial_knn,medium,near,-0.0035314675620581708,-0.004078450262714148,-0.003044137470335583,-0.0034400075495592346,-0.0005469827006559776,-1.154561277935094,False,0.1477059658778954,0.12561417557318083,tum_fr1_desk,1
1326,2,spatial_knn,medium,medium,-0.007103016502742586,-0.007562901785959741,-0.0057317966342051024,-0.005684825150682768,-0.00045988528321715583,-1.0645951882347118,False,0.1096715664630052,0.39714591264140076,tum_fr1_desk,1
3623,4,overlap_top,high,medium,0.002528768956357402,0.005218006173675749,0.004837283587367213,0.009578809375180368,0.002689237217318347,2.062641396781595,False,0.7452439314475848,0.5160790290467959,tum_fr1_desk,1
4538,4,overlap_top,medium,medium,-0.006274437181141481,-0.009194529771700408,-0.012154635703571589,-0.022804048647705695,-0.0029200925905589273,-1.4651616303850807,False,0.20315021753895693,0.4542224023619565,tum_fr1_desk,1
4939,1,overlap_top,medium,far,0.014058383377892105,0.013905067275109257,0.007133145368227048,0.006381603684134778,-0.0001533161027828492,0.9890239778918395,False,0.18102020065327987,0.678139316662881,tum_fr1_desk,1
4769,8,overlap_top,high,medium,0.003464941041674897,-0.00026937192035146563,0.002135896204113579,-0.00017351352803876007,-0.0037343129620263627,-0.07771970645562197,True,0.7506525829210529,0.5123472241216058,tum_fr1_desk,1
3904,8,overlap_top,low,medium,0.005786334667677025,0.006342887792210783,0.010054005903219658,0.014351167313452762,0.0005565531245337582,1.0959946428597935,False,0.02180000956065209,0.2224407220051758,tum_fr1_desk,1
4624,4,spatial_knn,high,near,0.00407988310608901,-0.0013140971004554193,0.002209383181627914,-0.0007309566043552109,-0.00539398020654443,-0.32201292374551954,True,0.6565569286134235,0.19465320502253375,tum_fr1_desk,1
1262,1,overlap_top,low,near,0.004100589991259864,0.004233508633010138,0.0030693800160127593,0.002982363183030597,0.00013291864175027398,1.032162805651316,False,0.06775067350024547,0.18859747869325283,tum_fr1_desk,1
3076,1,random,medium,near,0.003147016239157173,-1.5257986438149771e-05,0.0019156109282584164,-9.368627085874952e-06,-0.003162274225595323,-0.004846857601419119,True,0.3672992186293447,0.10841403772519106,tum_fr1_desk,1
1485,2,overlap_top,medium,medium,-0.001794260655188189,-0.0017168027030831719,-0.0018541416324465957,-0.0018136963856227343,7.745795210501718e-05,-0.956297180647123,False,0.12897504958009806,0.3204915116745912,tum_fr1_desk,1
1635,4,random,high,near,0.001325995642463951,-0.003793686094036468,0.0019657813375569405,-0.005810574101679611,-0.005119681736500419,-2.8588534676665507,True,0.6188576813845763,0.013511881403046386,tum_fr1_desk,1
1073,2,spatial_knn,high,medium,-0.0011514322203257082,-0.001282707136004586,-0.0007565105990319361,-0.0008506572741539593,-0.0001312749156788778,-1.11304345139019,False,0.666915208380138,0.5056868041146542,tum_fr1_desk,1
186,2,random,medium,near,0.000557256520621476,-0.0020102505216273805,0.0004976572052854709,-0.0020111659577042923,-0.0025675070422488564,-3.6009440953586718,True,0.4302263477931012,0.09776039462728851,tum_fr1_desk,1
4866,8,high_utility,low,near,2.1596441218680977e-05,0.0018727623831653894,3.97187779230559e-05,0.00334520079038351,0.0018511659419467085,82.87864292617616,False,0.03353217337300603,0.16299579967997593,tum_fr1_desk,1
4066,1,random,medium,medium,0.0020712208200685603,-0.0020814825977303114,0.0012967575868202724,-0.0012002057272951765,-0.004152703417798872,-1.00446949358488,True,0.2504401160505175,0.5432799170980368,tum_fr1_desk,1
2710,2,spatial_knn,medium,medium,0.00914728901022004,0.005814813222501427,0.014358550269447644,0.013666542599183066,-0.0033324757877186122,0.6356175691438466,False,0.42503521468074557,0.33943804019462565,tum_fr1_desk,1
1447,2,overlap_top,low,medium,0.002759388048069699,0.004014199991538869,0.0015616232377022787,0.002190598161186309,0.0012548119434691695,1.4542158282223918,False,0.08609134780788708,0.43847116590521384,tum_fr1_desk,1
3177,1,high_utility,medium,medium,-0.00036632523416524386,-0.001060080108983091,-0.00027726532768886753,-0.0007463886068001385,-0.0006937548748178471,-2.885944145362489,False,0.24677462519158722,0.25532103033811954,tum_fr1_desk,1
2806,1,random,high,medium,0.0015277064277899864,0.001092413906808075,0.0009592787936280602,0.0006915738565804483,-0.0004352925209819114,0.7146001919985063,False,0.685753325647671,0.5151517402668364,tum_fr1_desk,1
840,4,high_utility,high,far,0.004899286426475661,0.005746376848822473,0.0054503514237184475,0.005702650859385427,0.0008470904223468116,1.1726614219478042,False,0.624151414786396,1.8125523944548032,tum_fr1_desk,1
2415,4,spatial_knn,medium,far,0.004217508602922625,0.0009137718337490766,0.005056873081119077,0.0011404573957371654,-0.0033037367691735485,0.21661016244366701,False,0.39751641480003913,0.7464650101131144,tum_fr1_desk,1
1048,2,overlap_top,high,near,0.00030753017853851327,0.0004324400437378383,0.0002643421179984033,0.000390733628380153,0.00012490986519932503,1.4016134362812667,False,0.7183717174782309,0.02636348798988282,tum_fr1_desk,1
4905,4,overlap_top,medium,medium,0.007243535632082817,0.009554349858259408,0.00972900868417409,0.012038486227264457,0.0023108142261765905,1.3188353737881353,False,0.1879954220277533,0.5318536115518672,tum_fr1_desk,1
4586,4,overlap_top,low,medium,0.0002098531012650689,0.000643738581266712,0.0001110113303418916,0.00032884673148031495,0.0004338854800016431,3.053019269834934,False,0.03151346695425552,0.255959476305937,tum_fr1_desk,1
1902,1,overlap_top,medium,near,0.0015538292288927555,0.0004786879389337929,0.0011239032644864769,0.00032394465865939943,-0.0010751412899589626,0.30787171352231535,False,0.4529720126020933,0.0018831393167741692,tum_fr1_desk,1
464,4,overlap_top,low,near,-0.003105812287801501,-0.00357436977412736,-0.0024459536197569626,-0.0029465319459889856,-0.000468557486325859,-1.1504942825679116,False,0.04045848305938309,0.16660113627493578,tum_fr1_desk,1
3195,8,random,medium,near,0.005178307983754803,0.003080809716925166,0.002731753389725213,0.0015691720323713963,-0.0020974982668296375,0.5948303762951155,False,0.15459953218733455,0.01556462597893379,tum_fr1_desk,1
3092,1,overlap_top,medium,near,-0.0018751709471186203,-0.005790386305109635,-0.0011443518954009763,-0.0034761745915096853,-0.003915215357991015,-3.08627863255338,False,0.26752094319099895,0.1505460461613233,tum_fr1_desk,1
949,8,overlap_top,high,near,0.00504221034737096,0.003328123962612879,0.00689909616824933,0.0036952050906302455,-0.0017140863847580814,0.6599217033150003,False,0.5871243016014955,0.127650799655274,tum_fr1_desk,1
2581,1,random,medium,medium,-0.0023253571358556394,-0.0059596209757488096,-0.004212526763148629,-0.009465532663918143,-0.00363426383989317,-2.5617824898397843,False,0.27002597270705514,0.48713896531236583,tum_fr1_desk,1
1311,4,random,medium,near,-0.004320720675138311,-0.007507593839331134,-0.006324533559731107,-0.011743281552335257,-0.0031868731641928236,-1.7371770189869717,False,0.329043177652985,0.08254096338551115,tum_fr1_desk,1
3036,2,random,low,medium,0.003775157990854188,0.005176586993120263,0.002173970635852132,0.003190776784785227,0.0014014290022660747,1.3708608076404372,False,0.036235714890461956,0.32047078062761747,tum_fr1_desk,1
1630,2,spatial_knn,high,medium,0.003229484134564523,-0.002700128516412382,0.004777900191443764,-0.0029918570448910667,-0.005929612650976905,-0.8358278214470679,True,0.6350544831264318,0.3231341788773079,tum_fr1_desk,1
143,2,overlap_top,medium,near,0.0025818172568298024,0.003007241314552465,0.0021487875357744193,0.002968040041462041,0.0004254240577226628,1.1643260112965206,False,0.3474891985129742,0.17741658100037488,tum_fr1_desk,1
907,8,high_utility,high,medium,0.00139460019295478,-0.00438452693245282,0.0012185924342055048,-0.0036537902123599444,-0.0057791271254076,-3.141678365040816,True,0.6586185701440241,0.24370808901350718,tum_fr1_desk,1
1131,1,random,medium,near,0.014146413214756251,0.014473308673059274,0.025252014741491986,0.029671514069998323,0.0003268954583030225,1.0230356923457289,False,0.39378585214592665,0.06507724723505035,tum_fr1_desk,1
844,4,overlap_top,high,near,0.0013097407501381129,-0.0025471779523576527,0.0020467636001518493,-0.0035963100060948956,-0.0038569187024957655,-1.9433117892224352,True,0.6775097795431623,0.11761486988527028,tum_fr1_desk,1
2410,2,high_utility,medium,near,0.0017227631894310364,1.9432182913289332e-06,0.0011548899312033836,1.3270778998677784e-06,-0.0017208199711397074,0.0011273116303001764,False,0.17497111112523137,0.018544526191352446,tum_fr1_desk,1
4155,1,high_utility,medium,near,0.00383585080116717,0.00036666590959869103,0.003433871940797095,0.00031598929853270287,-0.003469184891568479,0.09556428659856965,False,0.3722695471515889,0.004133064503284753,tum_fr1_desk,1
526,4,random,medium,near,0.003942332075241455,0.005276107826621168,0.002366084178094537,0.00307261754616787,0.0013337757513797125,1.3379821242414907,False,0.4385161621824176,0.05758329918184188,tum_fr1_desk,1
2361,8,spatial_knn,medium,medium,0.0029235523739054164,0.0037993834489267264,0.0021722230907194424,0.0032224916301663922,0.00087583107502131,1.2991333247532406,False,0.2902028803193217,0.2373579063378734,tum_fr1_desk,1
4535,8,overlap_top,high,far,0.0072936426494193945,0.012702998180101416,0.006571519374527762,0.011198297073759486,0.005409355530682022,1.7414147327850928,False,0.6812754554433753,1.4286724124035326,tum_fr1_desk,1
2708,2,spatial_knn,medium,near,0.005193300843215512,0.006309537493389812,0.0034178802850822476,0.004408121149214094,0.0011162366501743003,1.2147039002623339,False,0.46495633897676525,0.08776237997655238,tum_fr1_desk,1
3213,2,high_utility,medium,near,-0.0015611038182452549,-0.00023103960856634027,-0.0010762014522195313,-0.00017423683179195655,0.0013300642096789146,-0.14790285118557106,False,0.35389322648193505,0.013019439617159935,tum_fr1_desk,1
1268,4,random,medium,medium,0.0015830318943555826,-0.005792591057724705,0.0016196454999828885,-0.005564284915148292,-0.007375622952080287,-3.6568651668982035,True,0.3216217735105926,0.3916236388231471,tum_fr1_desk,1
2338,1,overlap_top,medium,near,0.00036339901862571873,0.001703796437018926,0.00023172905014608422,0.0010772366091777827,0.0013403974183932073,4.675633988929395,False,0.4434853449730953,0.048127206581148184,tum_fr1_desk,1
640,4,high_utility,medium,medium,0.002615530422938046,0.0034641989889216095,0.0015220835729194621,0.0020813964479452786,0.0008486685659835635,1.3239666386266338,False,0.3039832631723157,0.2802869857617494,tum_fr1_desk,1
2575,4,overlap_top,low,medium,-0.00472915892271211,-0.003310627577564073,-0.004863495142144523,-0.004575231671430303,0.0014185313451480367,-0.6998977479737347,False,0.06483088837204543,0.5310983913463122,tum_fr1_desk,1
2756,1,high_utility,medium,medium,-0.0008097312384755073,0.00021955953440331655,-0.0008446869734117855,0.0002496733636014094,0.0010292907728788239,0.2708166701657809,True,0.391228620246096,0.5888847817027968,tum_fr1_desk,1
170,8,random,medium,near,4.505730895372571e-06,-0.0009957325662228143,3.294289615190226e-06,-0.0006745818278762006,-0.001000238297118187,-180.85383850847174,True,0.4581142824924677,0.08901422004064927,tum_fr1_desk,1
923,2,high_utility,medium,near,-0.0002977447058087816,-0.004773967984899555,-0.00020884693630854407,-0.002839739999107789,-0.004476223279090773,-15.98009233996348,False,0.186033065296684,0.07686788886600827,tum_fr1_desk,1
1802,8,high_utility,low,near,-0.0012109732626713558,-0.001961675289707654,-0.0007307040647701341,-0.0011868849976010723,-0.0007507020270362984,-1.6185796750861088,False,0.0456215312028955,0.03344155471539345,tum_fr1_desk,1
4423,4,high_utility,medium,near,0.0075193867165812885,0.007469722209572052,0.013370902088239463,0.011426020705524237,-4.966450700923672e-05,0.9932630449844382,False,0.21742921286410333,0.15283137338086836,tum_fr1_desk,1
1893,2,random,high,near,-0.005728648933453666,-0.009277385166576824,-0.004167210469734799,-0.006822613087235856,-0.0035487362331231586,-1.6191891116415549,False,0.714908202676907,0.02327121975778194,tum_fr1_desk,1
2163,2,spatial_knn,high,far,-0.008127090416602398,-0.008413703333183881,-0.004352998297804304,-0.004328861970103403,-0.0002866129165814829,-1.0351389935326127,False,0.5859107572780439,0.7735320775974924,tum_fr1_desk,1
2476,4,overlap_top,high,medium,0.007052069131253278,0.006088863001431114,0.004659458726336775,0.0040597946625164395,-0.000963206129822165,0.8632926869311952,False,0.744513981081568,0.33820079084609683,tum_fr1_desk,1
797,2,spatial_knn,high,near,0.003090125460662825,0.0001219040915411162,0.0015814489299591512,6.665380879986423e-05,-0.002968221369121709,0.039436798374070686,False,0.6526155237080857,0.18861715256115738,tum_fr1_desk,1
946,4,spatial_knn,medium,near,0.002109719041076661,0.000837042347047688,0.0016891868268040751,0.0006177457047084172,-0.0012726766940289731,0.3965673927974418,False,0.3613915807851551,0.13142526253106976,tum_fr1_desk,1
4425,8,overlap_top,high,far,-0.002054255670703403,0.005255805227364915,-0.0018753082113833813,0.0049315756622588264,0.007310060898068318,2.5572512959256968,True,0.650978674977782,0.8465536210756184,tum_fr1_desk,1
1211,4,random,medium,near,0.00021046967685482915,-0.0024562774407360407,0.00017306578490367355,-0.002081650279426503,-0.00266674711759087,-11.61527022345733,True,0.4202067350252667,0.03536786473344512,tum_fr1_desk,1
3836,2,overlap_top,medium,near,0.004529827767279326,0.0020732833624661,0.005570048855024767,0.00248444747927321,-0.002456544404813226,0.45759483011888274,False,0.17193322510937536,0.012861000026953794,tum_fr1_desk,1
507,8,random,medium,near,0.007134931316598661,0.003952673242193028,0.008095063784020456,0.004342740652571851,-0.0031822580744056334,0.5539113350206779,False,0.4322231145499369,0.02477988463852316,tum_fr1_desk,1
3715,4,high_utility,medium,near,0.0027852212360433572,0.0038239931899637777,0.001543137723826465,0.0021579591035243463,0.0010387719539204205,1.3724657397967917,False,0.47654385932922366,0.025215225428271013,tum_fr1_desk,1
4350,2,overlap_top,medium,medium,-0.007880002238604168,-0.011663894720010481,-0.00983577213099235,-0.01666143843433298,-0.003783892481406313,-1.4800014473890462,False,0.38147110218649954,0.2983511997734655,tum_fr1_desk,1
2080,2,overlap_top,medium,near,0.004797885307552335,0.0021708246088198635,0.008561089676193992,0.0037485823742001347,-0.0026270606987324717,0.4523601773527464,False,0.375614932276507,0.16479511844183797,tum_fr1_desk,1
3188,8,spatial_knn,high,near,0.004363315280383567,0.0005264065700505511,0.006029074880587391,0.0009132445347002047,-0.0038369087103330155,0.12061607290761239,False,0.7604262567635272,0.006693974377272804,tum_fr1_desk,1
4675,2,overlap_top,medium,near,0.011957766511023671,0.009293643901323957,0.011160580034202488,0.00986412331240875,-0.002664122609699713,0.7771406769048476,False,0.1016769921747514,0.06295111031942204,tum_fr1_desk,1
3156,8,overlap_top,medium,medium,-0.0006608428156359477,-0.0065291955873211325,-0.0008269648382722345,-0.010074436369147304,-0.005868352771685185,-9.865175587117912,False,0.2824823111507116,0.4825065962630344,tum_fr1_desk,1
2774,8,spatial_knn,medium,near,0.004611253180088893,0.003415422687203085,0.003515554272379666,0.0028874741049207393,-0.001195830492885808,0.7405106688304692,False,0.3320999516277769,0.00433037551044731,tum_fr1_desk,1
2170,1,random,medium,near,0.0034635774107092667,0.0053293222732434305,0.002059674116026027,0.003466582988114914,0.0018657448625341634,1.5382315478852049,False,0.4187210967376066,0.07715463836307421,tum_fr1_desk,1
903,4,overlap_top,medium,near,6.150041795719417e-05,-0.0017657309133020914,7.654618976206478e-05,-0.003458846426080745,-0.0018272313312592855,-28.2515056861127,True,0.47840729386299974,0.14588995768575608,tum_fr1_desk,1
3087,2,spatial_knn,medium,medium,0.012264860122508315,0.011361420683307128,0.013538404393125598,0.013165483647109896,-0.0009034394392011862,0.9262636757497743,False,0.1162613539364033,0.2113818213467305,tum_fr1_desk,1
2313,1,random,low,far,0.007067279108705505,0.007244265420160566,0.005286668342834999,0.004682241838332208,0.00017698631145506068,1.024898042189408,False,0.09083251386102936,0.7486435352151251,tum_fr1_desk,1
1689,2,overlap_top,medium,near,0.0049819853455882685,0.0037991862305700396,0.0025961939097460707,0.0019881976557944354,-0.0011827991150182289,0.7624317486571948,False,0.36342271743185806,0.18020627427073752,tum_fr1_desk,1
3515,4,random,high,medium,0.005924952894230781,0.006273779885496126,0.00790928830696016,0.00867911688024913,0.000348826991265345,1.0586955376584197,False,0.791604266707458,0.34590240564653363,tum_fr1_desk,1
2779,8,random,high,near,-0.0005068270974197603,0.004182392994382508,-0.0006714632426728146,0.006392366475671291,0.004689220091802268,8.235860228083538,True,0.5134556134411483,0.15869118081599562,tum_fr1_desk,1
3340,4,high_utility,high,medium,-0.0030529910996445675,-0.007598646281069296,-0.004714044692468331,-0.013686794090659872,-0.0045456551814247285,-2.4881036103718994,False,0.774242190118788,0.23946177477034178,tum_fr1_desk,1
4270,8,overlap_top,medium,medium,-0.00598799584797716,-0.00885735326894367,-0.00793893162940433,-0.011422904297009213,-0.0028693574209665094,-1.4789379545045642,False,0.14322530995326704,0.47912542629895283,tum_fr1_desk,1
2280,4,overlap_top,medium,medium,-0.0024874578158360482,-0.006111822770891614,-0.001486256443731017,-0.0037633577486007016,-0.003624364955055565,-2.4560684661790106,False,0.25993823552531303,0.34874904718953076,tum_fr1_desk,1
3803,4,overlap_top,high,near,0.004978220287848598,0.0035699201014618006,0.0034425689045893887,0.0025610721132062466,-0.0014083001863867972,0.7169636800713386,False,0.7825765348212467,0.0598617645871308,tum_fr1_desk,1
1191,4,spatial_knn,low,near,0.010560201420089463,0.008812564910261202,0.006038131824927007,0.0052789987302606835,-0.0017476365098282615,0.8344282586541704,False,0.054378639855522964,0.05998399301356785,tum_fr1_desk,1
4539,1,overlap_top,medium,medium,0.004121969689305063,0.003918867935020822,0.00311589743719082,0.003160265541713864,-0.0002031017542842412,0.9504964213504459,False,0.49488823127515125,0.25218266340132905,tum_fr1_desk,1
1375,1,random,high,near,0.004542829386791597,0.0050157658645391436,0.003946582592866814,0.003985518171927019,0.000472936477747547,1.1038631598095239,False,0.7932262206619093,0.07007765585578792,tum_fr1_desk,1
4908,4,spatial_knn,medium,near,-0.0025867463309606174,0.0015530677399900527,-0.002495130445635743,0.0017239132163129754,0.00413981407095067,0.600162280749337,True,0.2798835073446836,0.08383558498781969,tum_fr1_desk,1
2580,8,spatial_knn,medium,near,-0.0006836155504151434,-0.00025139415425294467,-0.000565185339810167,-0.00021765138644407644,0.00043222139616219874,-0.3672048554849535,False,0.4511143368443219,0.09080315478427135,tum_fr1_desk,1
3472,8,high_utility,medium,near,0.009614902759549772,0.007551993656831342,0.005999794129063893,0.005223571737073267,-0.00206290910271843,0.785365019351021,False,0.10440364770995184,0.17423452335482453,tum_fr1_desk,1
2881,1,overlap_top,medium,near,-0.002641858349111099,-0.0025063441949389614,-0.002699717033704925,-0.0026342416528647742,0.00013551415417213772,-0.948346019294582,False,0.39699137752065117,0.10090458847445488,tum_fr1_desk,1
1058,4,random,medium,near,-0.001056613896095539,-0.00035142228950533344,-0.000552560960416873,-0.0001654320905981103,0.0007051916065902056,-0.3322784343158705,False,0.45908047838002136,0.018850610290012833,tum_fr1_desk,1
4818,8,high_utility,low,medium,0.0018092995727917555,0.001859102363694588,0.003389167629318808,0.0028204256719519248,4.98027909028325e-05,1.026958406020928,False,0.09735624538133783,0.26608776936150963,tum_fr1_desk,1
1462,2,random,high,medium,0.003958353078076358,0.0018831615094398783,0.002792546806159624,0.0013674498621698086,-0.00207519156863648,0.4756235355384894,False,0.7304331735118849,0.25467582692844193,tum_fr1_desk,1
1033,1,high_utility,medium,medium,-0.0036047911260317853,-0.008642298539198366,-0.002591370423616915,-0.0059721547196725875,-0.005037507413166581,-2.3967829075860294,False,0.3411997977934889,0.28668164309474226,tum_fr1_desk,1
1411,8,spatial_knn,medium,near,-0.002051918472124924,-0.0003780775969954974,-0.001606679791419098,-0.00027095076003270306,0.0016738408751294266,-0.1841659092307542,False,0.46318211724331615,0.004415027798060454,tum_fr1_desk,1
3260,1,overlap_top,medium,medium,-0.0023236106725954414,-0.005743752112797848,-0.0017390883791897254,-0.0042792568683256435,-0.0034201414402024065,-2.4708447657537915,False,0.3668148497496123,0.24944058914690007,tum_fr1_desk,1
2532,8,high_utility,high,near,0.0023737766168281603,-0.00528603859814052,0.002550164306217174,-0.005416456296471424,-0.0076598152149686795,-2.225909822710293,True,0.5107910278393084,0.115585469487907,tum_fr1_desk,1
1831,8,overlap_top,low,medium,0.012249060478929631,0.012249743297887113,0.014266308245900871,0.01692788303122275,6.82818957482628e-07,0.9999741077978298,False,0.032231156587633696,0.2153639834083005,tum_fr1_desk,1
4304,1,random,high,near,-7.60688395263576e-05,-0.0011597395994379926,-4.459857509698017e-05,-0.0007179726421989225,-0.001083670759911635,-15.048099939812392,False,0.7476351045724124,0.10845695055242482,tum_fr1_desk,1
1850,4,overlap_top,medium,near,0.011631037813662889,0.008535393705407505,0.007318948422030942,0.00504260901532833,-0.0030956441082553845,0.7337831807408594,False,0.24975178925530353,0.16730522375352938,tum_fr1_desk,1
1515,2,high_utility,medium,medium,-0.005100978086408756,-0.005132462953220153,-0.00999754542233853,-0.009106608033995236,-3.1484866811396775e-05,-1.0059751073593606,False,0.1589052910894953,0.45889318300996396,tum_fr1_desk,1
1577,4,overlap_top,medium,medium,-0.005540939271769643,-0.008854896222054227,-0.009333711823421999,-0.012783681619737312,-0.003313956950284584,-1.5977974113070161,False,0.21393222277768614,0.5020181396986908,tum_fr1_desk,1
913,1,overlap_top,high,medium,-0.0009348284354616107,-0.0013572707798739992,-0.0007088013845374556,-0.0010481774292383761,-0.00042244234441238845,-1.450341460509806,False,0.6869584969956591,0.5839580702388334,tum_fr1_desk,1
4994,1,random,high,near,0.0027468174113559445,0.0022699226333969405,0.002753905209727261,0.002361004652102258,-0.00047689477795900397,0.8260820475247004,False,0.5354855873925987,0.07890851752858569,tum_fr1_desk,1
