idx_i,idx_j,delta_q_i,delta_q_j,delta_q_ij,interaction_residual,overlap_iou,distance_3d,depth_conflict,overlap_bin,depth_bin,additivity_ratio,cost_i_ms,cost_j_ms,cost_ij_ms,scene,frame
4020,3155,0.003941878646150842,0.001525878843595639,0.00543323568991517,-3.452179983131104e-05,0.004136910492687024,2.1066404501565335,0.23936387150099891,low,medium,0.9935045940695099,1.125746418463553,1.8166241072939373,3.0686973599411056,tum_fr1_desk,2
18,364,-0.0003870535309640024,-0.007309750674370237,-0.010599342991610843,-0.002902538786276604,0.121852917966497,1.4347501838683114,0.5852781594141686,medium,medium,1.3772885469544636,0.6936068703963222,0.9467890975853168,1.71020146219885,tum_fr1_desk,2
2738,1216,0.0010190592707376698,-0.0013557180338156071,-0.0005412800510042828,-0.0002046212879263455,0.023679625300686194,2.470606710850662,0.11979896703553256,low,near,1.6125902569646362,0.5787225651495913,1.1753544300089258,1.8154997408109428,tum_fr1_desk,2
2194,3555,-0.004387679110664774,-0.002860761991013307,-0.008444102725877967,-0.001195661624199887,0.459552625980537,0.5936891210027923,0.012047252046000035,medium,near,1.1651150533562544,1.4088452227692245,1.1425277008532695,2.595975840076744,tum_fr1_desk,2
2266,91,-0.002846388436660752,0.0027734837467266174,-0.00042036512407737404,-0.00034746043414323954,0.13214103103985153,1.8480423784647007,1.2957180659775123,medium,far,5.846143338667244,0.8763102075741658,1.264484676205641,2.2439286862879055,tum_fr1_desk,2
1407,1216,0.002449280814566911,-0.013038161698468786,-0.011101566436496445,-0.0005126855525945712,0.29885909943762834,0.8721482319891511,0.9573189122828225,medium,far,1.0485163705775717,0.9238254012779583,0.9185124355216949,1.8878274164596818,tum_fr1_desk,2
372,2248,0.008164605475236234,0.003684964554472021,0.0100788052275829,-0.001770764802125356,0.2480274573694831,1.207187772494464,0.1328355178776563,medium,near,0.8504911748815704,0.5958514130725607,0.6115019133291072,1.39852789986664,tum_fr1_desk,2
2810,1104,0.0008104962411541227,0.0003976872512017808,0.002392075834935054,0.0011838923425791501,0.29794178395512183,0.8100143963524111,0.17932037867368628,medium,near,1.9782571049448179,1.993132269388184,0.9312667990756385,3.0695710115882124,tum_fr1_desk,2
2842,1099,0.0016180518186658332,0.0012624021769097194,-0.0006510656418502311,-0.0035315196374257835,0.5595893711414794,0.35608121343077637,0.33078903045246155,high,medium,-0.22595038576008386,0.6999902245138627,1.7777688887583318,2.586628071817918,tum_fr1_desk,2
1903,678,-0.008499366161095234,-0.002502146127322448,-0.011298621235616223,-0.0002971089471985412,0.06309878955967294,2.264265447395173,0.08075491418949256,low,near,1.0270995513102072,0.7730946933227831,1.2692943190654868,2.125556682170006,tum_fr1_desk,2
1278,2594,0.00019984251502521235,0.004621020854507734,0.004972222414603863,0.00015135904507091662,0.13741313213658005,1.3778240831208375,0.14768380858131805,medium,near,1.0311827676455878,0.6971185742829027,0.8937275118508865,1.7727856827004855,tum_fr1_desk,2
3230,3350,0.005050293837781017,0.006014020291066104,0.011506499721819313,0.00044218559297219207,0.1885964481672865,2.0858631971619235,0.5450301423623143,medium,medium,1.0398710409695489,0.740950418927826,0.7595358046267465,1.5840804568961455,tum_fr1_desk,2
4681,2064,0.0004736697381744978,-0.00015336650088553427,-0.002193673048691635,-0.0025139762859805984,0.5657024506565043,0.3639147005633916,0.41266277977805105,high,medium,-6.827422802213346,0.5718708018700006,1.9227804912708728,2.5989073960057643,tum_fr1_desk,2
4409,3250,0.009974767257026602,0.005895149338150647,0.016132131327414104,0.0002622147322368549,0.0,2.162154845948086,0.28043144881164084,low,medium,1.0164587048687679,0.5961420665542632,1.3942139743248454,2.0598592261567754,tum_fr1_desk,2
3905,3075,0.00454304186616721,-0.0001515465997732118,0.0038016865732940566,-0.0005898086930999418,0.8041866922525874,0.1395437263223626,0.07361212385475933,high,near,0.8654958839409372,0.7006672174909521,1.9299607513735588,2.7909583766077066,tum_fr1_desk,2
4354,2371,-0.005635839282948238,0.003279148242171968,-0.00564084751896503,-0.00328415647818876,0.255108016260421,0.8498696474727349,0.42854546424828505,medium,medium,2.3945616896799016,1.7993405458680152,1.8073788242936097,3.7081657133647026,tum_fr1_desk,2
2024,2817,-0.003685893879012801,-0.002464147986590398,-0.0063831718027959105,-0.00023312993719271167,0.12362780362994971,1.542481110431862,0.5590361033904065,medium,medium,1.0380758404821406,1.0395133418346016,1.5308515151910242,2.650545081016803,tum_fr1_desk,2
4537,2443,0.0011551739666874452,0.0019006318231584423,0.0005307673115526909,-0.0025250384782931966,0.21063106038613544,1.0216688444411235,0.3546414166024415,medium,medium,0.17363461994078797,1.7174405216672803,0.9408751407574006,2.8101308070283046,tum_fr1_desk,2
172,4354,0.006659672711581548,0.00748326134383048,0.01298924177407217,-0.0011536922813398585,0.04581572601575319,2.96273699332099,0.28223797574694914,low,medium,0.9183613076237422,1.8726476817350448,0.7345432124673126,2.7282963238768527,tum_fr1_desk,2
4934,4076,0.009784409182733461,0.0026525780650204786,0.014209674516227984,0.001772687268474046,0.0,2.1805374910872564,0.057405067107924604,low,near,1.1424416373150712,1.166941486870857,0.5406217005050766,1.8269387777895525,tum_fr1_desk,2
4845,1093,-0.0027019945824217663,-0.0008038045348993015,-0.004350927728147668,-0.0008451286108266001,0.04199359954195758,1.5371918836593932,0.18707817360404178,low,near,1.2414200022606,0.6999263871232597,1.891618599613111,2.7117556300002374,tum_fr1_desk,2
2180,3046,0.005579363723454798,0.00502342048474801,0.010602227912447972,-5.56295754835241e-07,0.0425248279985537,1.90380052504092,0.173222680050394,low,near,0.9998532320420448,1.6471643631876338,0.8983363970186204,2.617096115727417,tum_fr1_desk,2
2397,1932,0.0019876008443841966,0.007580940322169242,0.005318978447758915,-0.004249562718794524,0.22626382239008602,0.924785889379773,2.0875561202773927,medium,far,0.5558237699367771,0.8304910901563738,0.6548249733184994,1.5675882120400226,tum_fr1_desk,2
922,2175,0.01515720202713259,-0.002847517529229947,0.012735278751365438,0.00042559425346279633,0.048341842330008274,1.9661902199330374,0.6074850794090043,low,far,1.034489898066605,0.6129180749775105,0.6685955407640194,1.4369157586606915,tum_fr1_desk,2
4277,4732,0.006594993786284243,0.0013654109798501963,0.004135635976533774,-0.0038247687896006653,0.5722587289551964,0.4439259878242108,1.0469190779249884,high,far,0.5194605849115471,1.180889204632694,1.2604994302150212,2.5771749518005556,tum_fr1_desk,2
3040,2068,0.00259738170487857,0.000808644810968741,0.005063168980775011,0.0016571424649276995,0.05699906197844134,1.4188012631794578,0.4669058264173603,low,medium,1.486096147835769,1.9972998614984263,0.6124400652050196,2.765020582350882,tum_fr1_desk,2
595,1986,-0.006697009859683686,-0.003262400384982065,-0.014189217302208955,-0.004229807057543203,0.8566341141119277,0.1138544059736016,0.6343949551442946,high,far,1.4248476366807086,1.2713405168989664,1.3087866192704496,2.7218983597640687,tum_fr1_desk,2
3185,501,-0.0018189434999744125,0.0011780461746354726,-0.0031029702970923117,-0.002462072971753372,0.6923350724511044,0.2395037987785214,0.2694586821673736,high,medium,4.849169037311939,1.1954331115151748,1.6764069489600755,2.9840386673890342,tum_fr1_desk,2
1280,3727,0.0009970109253453422,0.004675225958519992,0.006400472712953783,0.0007282358290884481,0.04493600055370231,2.7459350564492992,0.3607264600661803,low,medium,1.1281871079906258,0.9603966094718488,0.5856415068619156,1.7103965059912583,tum_fr1_desk,2
3901,4453,-0.004050785121153437,0.007006832281454312,0.00215338577006716,-0.0008026613902337146,0.031237351402769592,2.677954837454419,0.17882670083836286,low,near,0.7282216526597622,1.5061475381645537,1.7318891305592683,3.334175796550425,tum_fr1_desk,2
3342,1417,0.0035542909539740567,-0.005893376009514947,-0.001978624638705632,0.0003604604168352583,0.4234196520753024,0.6178547943756899,0.014998657523670385,medium,near,0.8462586226350517,1.7655931890653862,1.1570661138580756,3.052497235238554,tum_fr1_desk,2
4507,4773,-0.008118269890060837,-0.004368587003627247,-0.013238766656834643,-0.0007519097631465594,0.42011039181052345,0.6052849893186846,0.0610937071557523,medium,near,1.0603010085376818,1.7605222663827622,0.526247320981083,2.355475360818771,tum_fr1_desk,2
1065,4771,-0.006902285760032566,0.0037051925525377373,-0.0027061778585681694,0.0004909153489266592,0.008251105915448005,2.984586115993023,0.09049499484444491,low,near,0.8467143111540649,1.757599457138285,1.5734310754576786,3.4646484930401384,tum_fr1_desk,2
66,636,0.0035986695723694033,0.006921157212309743,0.00813442351142239,-0.002385403273256757,0.1848518912714756,0.9521498582868088,0.4271851362908164,medium,medium,0.7731734090773233,1.269253043652713,1.0149514537936115,2.3940189558370624,tum_fr1_desk,2
4844,3549,0.007445046622732256,-0.0014939380926372748,0.004058508380608677,-0.001892600149486304,0.7316121817702492,0.2588347362329646,0.33518415923371264,high,medium,0.6818606146188523,1.2458437925299937,1.9254605206042719,3.2475115463045943,tum_fr1_desk,2
3618,1559,0.0016534898531444346,0.005154872449155489,0.006310753935737584,-0.0004976083665623393,0.0,2.3349876453643765,0.07366617687529634,low,near,0.926776055608918,1.2253618785558011,0.52197069090873,1.85400667086829,tum_fr1_desk,2
1322,2441,0.006405733604066845,0.002006628443672036,0.008763382043098452,0.00035101999535957096,0.4230949213444546,0.48251294362153474,0.051151251698698406,medium,near,1.0416028685528445,1.5251441227359057,1.3905269298630998,2.975412465011862,tum_fr1_desk,2
675,1823,0.007384240723288402,0.00120663247260374,0.008568459826945438,-2.2413368946703474e-05,0.3575814291642636,0.813936734823677,0.6329616236609424,medium,far,0.99727494011924,0.8346295017934623,1.318502997452952,2.189846866637935,tum_fr1_desk,2
3605,3799,-0.003934966941528723,0.007289070904103981,0.0018011244514017522,-0.0015529795111735058,0.3745668336909974,0.605492448505464,0.04659920094267115,medium,near,0.536831189582356,0.6569906605197218,1.1344153156123367,1.8705344570325868,tum_fr1_desk,2
2431,1582,0.0037202696078173325,-0.003717797298827502,-0.00030424082814120654,-0.0003067131371310371,0.6294275792363958,0.3379496124215252,0.05476196234106525,high,near,-87.61916898301482,1.3059135105020572,1.515686395223846,2.8585393131332877,tum_fr1_desk,2
2003,1537,0.006863088213538711,0.0014473220149615901,0.007431936427158241,-0.00087847380134206,0.09968556196156428,1.730016912629799,0.3365276508482607,low,medium,0.8941847680281388,1.9699331710374177,1.9784011009292004,3.9937894424679796,tum_fr1_desk,2
3408,505,0.005971505659885032,0.003083415594821431,0.008014727534890565,-0.0010401937198158979,0.0013618439984084442,2.7350785662268544,0.14478488005210882,low,near,0.8850261955099513,1.1566475824821927,0.9655563336621801,2.3194636698582194,tum_fr1_desk,2
4727,681,0.0026609323475744314,0.0014264143793771048,0.004029956023949993,-5.739070300154241e-05,0.03047935423389155,2.2254227522100103,0.09359130937898551,low,near,0.9857177712896475,1.8683123551722884,1.4497680123436585,3.370131555339224,tum_fr1_desk,2
4157,4969,0.006364591736666434,0.0016030578779714856,0.007430003856858103,-0.0005376457577798166,0.04291460050072149,1.8989223781998772,0.047381149797394745,low,near,0.9324043867118519,1.4784216692276693,1.1077957138629946,2.7189875745831755,tum_fr1_desk,2
926,4652,0.0007785953011173296,0.0041714803799768,0.003720892083293714,-0.0012291835978004162,0.06729581568354076,2.468047158202354,1.0095924630091235,low,far,0.751532055448492,1.8737215222861159,1.2543132800983774,3.2083111677130924,tum_fr1_desk,2
4525,4675,0.003597963248975023,-0.000982057039844398,0.00011719083028506995,-0.002498715378845555,0.2638158832241015,0.8515669167496303,0.5077737825951573,medium,medium,0.04478220498548264,1.0133382871683567,1.9720750013619202,3.07433645865109,tum_fr1_desk,2
1645,57,-0.003934406147970357,0.0005079686403807822,-0.002594820721409171,0.0008316167861804036,0.0,2.9592215519868996,0.021793368578988073,low,near,0.7575151249030098,0.584938336066337,0.6805672242583007,1.4017819789765371,tum_fr1_desk,2
3906,4492,0.0026833593558144133,0.002794159698644459,0.005477740570855872,2.215163969999024e-07,0.0,2.9520183493434855,0.13426432753478587,low,near,0.9998579025471552,0.691717766540574,1.3733561732038795,2.247646431258216,tum_fr1_desk,2
2705,596,0.002489816322380633,0.0003098097954502693,0.0011933883503562465,-0.001606237767474656,0.0,2.5838504305079466,0.6649819028538444,low,far,0.42611484009173317,1.7204132200510338,1.5724292353276657,3.409618766659935,tum_fr1_desk,2
1633,4920,0.0009726749018563741,0.0004919893317847698,-0.0005505194307165932,-0.002015183664357737,0.05780451746909035,1.9489734286585905,0.09736372007012187,low,near,-0.3756108787269373,0.7591351343693149,1.4329711851408111,2.2593374437067415,tum_fr1_desk,2
4324,366,0.00669837124013951,0.008214566912000652,0.014951010308239416,3.807215609925277e-05,0.21071733468085058,1.062964479244989,0.1714343334003216,medium,near,1.0024857388921071,1.2877308411674426,0.7994432114898763,2.228814002834588,tum_fr1_desk,2
3022,3483,0.00623368788765669,0.001795785162419591,0.005548837908581272,-0.0024806351414950103,0.43066921816836795,0.574757973266774,0.13002982468431837,medium,near,0.6909727327369044,1.3673275718349343,1.3964486598033505,2.858635025114287,tum_fr1_desk,2
1392,2605,-0.000987628508172278,0.011741221625673882,0.007312951737613652,-0.0034406413798879518,0.13326479404594518,1.4893055760739407,0.1332972609300244,medium,near,0.6799840456737355,1.9934677650115238,1.2202752728928319,3.452187653385736,tum_fr1_desk,2
1561,4006,-0.0009673633786819666,0.009902709203041848,0.00823073709017208,-0.0007046087341878012,0.09395028303411596,1.8753035982499386,0.025562732753193984,low,near,0.9210405742955518,1.7475869469576346,1.1947991544633807,3.0025531857033108,tum_fr1_desk,2
3123,897,0.0029125799829067787,0.004895080538972182,0.007662522902690651,-0.00014513761918831034,0.0,2.7010697195803584,0.7975021125885872,low,far,0.9812851872893117,1.1880576735013073,0.7724471328182327,2.0479897583401456,tum_fr1_desk,2
4228,4930,0.001449456578719669,0.00038245390208181836,0.003246205586805909,0.0014142951060044213,0.01704285035367244,2.5727377676658447,0.13330346044372585,low,near,1.7710660835909575,1.1447670046147331,0.9596635048253646,2.2475760465880086,tum_fr1_desk,2
1526,3897,0.006113913904170013,-0.0028132550595948817,0.004864558989474663,0.0015639001448995327,0.08145205804857625,2.3416230333588293,0.668993092383979,low,far,1.4733681517299986,0.6179400664846371,0.9963721486702928,1.787863949695785,tum_fr1_desk,2
1906,1564,-0.001497476100838216,-0.0013717147678596279,-0.006412013233045995,-0.0035428223643481508,0.2300253750275461,0.8797894624814507,0.1588635632409012,medium,near,2.235560158504041,0.5106377191615565,1.520376032495561,2.06864911940561,tum_fr1_desk,2
4474,4293,0.004167364158211862,-0.0005428112663784053,0.0031554220376230476,-0.00046913085421040895,0.06699902094943415,1.868057707644727,0.11084891778361729,low,near,0.870328507613452,1.053087733206269,1.6545971274453204,2.7877630526841504,tum_fr1_desk,2
3319,2349,0.008216561124225849,-0.00075728654177539,0.0023006827090911505,-0.005158591873359309,0.6504380912941309,0.28797581380397325,0.33474120788763834,high,medium,0.30839115687554897,0.8234146478645672,1.7205654061359619,2.708378578979689,tum_fr1_desk,2
870,4196,0.004048180593419969,0.0037848637963346305,0.004477822374131054,-0.003355222015623546,0.264399463247712,0.9029934866397454,0.2572597465781834,medium,medium,0.5715850142471968,1.4677251249513552,0.5254536939731997,2.1293201636738304,tum_fr1_desk,2
2784,818,0.0025589957910169413,-0.008165003678350238,-0.006536274121775005,-0.0009302662344417079,0.20760211650939941,1.5219554354513396,0.02248598944908294,medium,near,1.1661489605654736,1.647723274791896,1.2279359510925731,3.0755017368189117,tum_fr1_desk,2
4164,3543,0.0002077369700642488,0.004248041238549799,0.0037801938211993796,-0.000675584387414668,0.07462338716055053,1.8429463938903174,0.43131929481837494,low,medium,0.848189800850541,1.3773963409680825,0.8993472522482153,2.4075548821559756,tum_fr1_desk,2
941,727,0.002867434866135444,0.005132330458887932,0.005828815342575238,-0.002170949982448137,0.11264893343729453,1.5866024264201577,0.3319320704340862,medium,medium,0.7285322223293944,0.9453435114020645,0.5009412749426843,1.5848168476270676,tum_fr1_desk,2
4264,3401,0.001498141138613717,-0.0020239248909832636,-0.0037824811038433023,-0.0032566973514737557,0.5925805721499041,0.3505806742160808,0.9719487748867939,high,far,7.207694763346491,1.8543020351482251,1.5451322224031065,3.485751768167431,tum_fr1_desk,2
432,1176,-0.0004437918868971831,0.003305884034872546,0.0008557171622472059,-0.002006374985728157,0.5797914245063713,0.4249759480577207,0.16734469680750524,high,near,0.29887866614852987,1.6383022016269244,0.6586947804091985,2.354947912086795,tum_fr1_desk,2
1096,928,0.0014299194237520976,-0.004905036537264989,-0.008841814950372447,-0.005366697836859556,0.21000290754291198,1.1163870919743457,0.26340666194935375,medium,medium,2.545053796828383,1.6952923554142867,1.011449845193727,2.778339386224941,tum_fr1_desk,2
4439,858,0.007375901984868647,0.002661738497543735,0.010672544293997315,0.0006349038115849331,0.028704457334284797,2.7574293248585966,0.7169243597737968,low,far,1.0631463804979897,1.3361614507453998,1.9674962115158716,3.5232354033108444,tum_fr1_desk,2
2275,1808,-0.0009351090917560458,0.004480461690384364,0.0005155072153116332,-0.003029845383316685,0.16138072011689703,1.3696841195665959,0.6294276839970324,medium,far,0.14536265105478358,0.9355428280500214,0.6230161118122814,1.7103256741969133,tum_fr1_desk,2
4198,4864,-0.004052008480117106,0.0019466106786667822,-0.002656686685964065,-0.0005512888845137414,0.20576707170147424,0.8640490430637034,0.3939247118273618,medium,medium,1.262445096708004,0.8563400218516548,1.2339188915774046,2.161305258383089,tum_fr1_desk,2
3491,2815,-0.0033310836052185128,0.013895045067010463,0.011124678744084706,0.0005607172822927565,0.0,2.4639865028461765,0.5159754763074378,low,medium,1.0529786392801306,1.1433265840920652,0.7834784899567626,1.9778971068225497,tum_fr1_desk,2
3538,2100,-0.002590575862172595,0.00986706073762923,0.00018093025066944195,-0.007095554624787194,0.25153209847335034,0.9985223760731055,0.010579585317738721,medium,near,0.024861645714940664,0.5570737674651364,1.5929555334753487,2.2288375298455163,tum_fr1_desk,2
4636,1649,0.0007001200566588289,-0.0023465227060377016,-0.000635443442959841,0.0010109592064190317,0.03706689666758196,2.519627794375326,0.390075105516992,low,medium,0.3861932781010874,0.6727336811043055,1.3821890982017822,2.1012508233507132,tum_fr1_desk,2
2971,1527,0.0049942400371830375,-0.00102159140637419,0.00331553415326827,-0.0006571144775405775,0.01013921124224109,1.880642698719203,0.3051235697340398,low,medium,0.8343803041773684,1.774196644892833,1.2992706984248898,3.1903516932216296,tum_fr1_desk,2
74,294,0.0036068815954072822,-0.00039269150211476873,-0.0005307936664477805,-0.003744983759740294,0.6048729660174316,0.330984355219965,1.5144157782524967,high,far,-0.16508935740848268,0.762325904292294,1.508966515290185,2.3985988372421563,tum_fr1_desk,2
1092,1283,-0.0019674822916765566,0.0052491152603641195,0.0040981289925809215,0.0008164960238933582,0.0,2.9870762258869847,0.3286705283383053,low,medium,1.248427415331603,0.5237777633478145,1.5948852789287318,2.218034039101441,tum_fr1_desk,2
4695,3338,0.0025353014347927545,0.00280066518272592,0.005246762959475104,-8.92036580435701e-05,0.15491622667771557,1.3795828718386378,0.42889409322681327,medium,medium,0.9830983282249741,0.7523166386503124,1.7503611644686052,2.6087080034842924,tum_fr1_desk,3
4239,3936,0.0015317111928357453,-0.0053938856192314285,-0.00939427861469425,-0.0055321041882985655,0.4260935002438623,0.7143609456377948,0.08915657065983322,medium,near,2.4330106794640693,1.8707217839374164,1.0524432014835643,3.005626075140903,tum_fr1_desk,3
471,1502,0.007503319724608055,9.593483927140389e-05,0.0086807686501792,0.0010815140862997412,0.0,1.9698255464983607,0.5109666688612976,low,medium,1.1421681441349256,0.5575457920335517,1.8061957585071697,2.3388491945623575,tum_fr1_desk,3
3398,2750,0.0035649815226741423,0.00213280052431701,0.0037434171229782385,-0.001954364924012914,0.645488492663676,0.28912571343892934,0.378113195905527,high,medium,0.6568802056493266,1.7197249825457213,1.9367453262129148,3.7391422568732926,tum_fr1_desk,3
2944,2819,-0.0062614964418107166,-0.003200831526106446,-0.012660417471026909,-0.0031980895031097456,0.1069434152683006,1.729973045002946,0.23484157645289952,medium,medium,1.3381226730494578,1.7493403923308442,0.6876333647546053,2.5451270742797285,tum_fr1_desk,3
3133,798,-0.0033125378775515045,0.004553244955325669,0.0012062805846234353,-3.4426493150729094e-05,0.06094665163465146,1.7063599340231967,0.061714018210504616,low,near,0.971469524669028,1.9424030383623183,1.6544632458254818,3.6197300087136934,tum_fr1_desk,3
2528,4503,-0.0028335094535132986,-0.00198032068860317,-0.005349911937237322,-0.0005360817951208534,0.020621675740951105,2.3715786081745427,0.21145009417850183,low,medium,1.111593756534418,1.3405230115254851,1.5929227351891653,3.094797476567094,tum_fr1_desk,3
4180,4262,-0.005903019704045845,0.0007922700034530875,-0.006595882064655046,-0.0014851323640622891,0.3357672448290103,0.8531096003928319,0.145430796063321,medium,near,1.2908424974103703,1.1842381116797336,1.2385363917942345,2.53437016260209,tum_fr1_desk,3
4184,707,0.0044628108892937664,-0.00029330483587833257,0.003789013617864656,-0.0003804924355507773,0.05784918105922099,2.5007637963545437,0.443237424384846,low,medium,0.9085261043468923,1.126861225693114,1.6226095166075567,2.847019783776589,tum_fr1_desk,3
4268,4099,0.004755798872115732,0.004654471571079746,0.008964620140165485,-0.00044565030302999456,0.05703482969654362,2.8397369342998737,0.1577448445822995,low,near,0.9525409129696268,1.4458830459628151,1.174398359011606,2.8229723394787514,tum_fr1_desk,3
3853,544,0.008840396752443006,0.0026295069419747952,0.01179594807078366,0.0003260443763658592,0.0,2.2197860820910646,0.3825507419226441,low,medium,1.0283364227461904,1.2504577345317722,1.8411493041592388,3.225899929621432,tum_fr1_desk,3
456,4368,-0.008768652868957307,0.003464759167594175,-0.004290447941479368,0.0010134457598837642,0.0,2.1574433080100124,0.7453871766258713,low,far,0.8090767386825969,1.0915117195259965,0.5019266382902021,1.7540567637112938,tum_fr1_desk,3
1159,386,-0.009981375285128317,0.0008976787805286181,-0.007747473816125473,0.0013362226884742262,0.3667427621808125,0.7051424552165201,0.17628618949856736,medium,near,0.8529927001526433,1.915993860065917,0.5717582187605582,2.5933040863750203,tum_fr1_desk,3
4879,4590,0.0026920271707703046,0.005821980066385152,0.006166483505916706,-0.00234752373123875,0.19732499206862375,0.9484973305512769,0.05808987245620752,medium,near,0.7241900487188191,1.8716625942310077,1.7609489672286878,3.784103607087019,tum_fr1_desk,3
3911,1796,-0.0035704067911654378,-0.0011546541686889501,-0.006883768625529706,-0.0021587076656753175,0.16027566951648187,0.9738870495757238,0.17848390446113616,medium,near,1.4571718451621944,0.9808042502097434,1.616628880719989,2.694497109574501,tum_fr1_desk,3
3244,1040,0.004232682534703557,0.0032637461212200116,0.00449139611679546,-0.003005032539128108,0.1770884022081169,1.0744986151503901,0.34281638358039623,medium,medium,0.5990582002066666,1.1091649707538367,0.669010289952185,1.8601967498041811,tum_fr1_desk,3
3798,3683,0.007040360139120771,0.0023563980284213725,0.009533507777479775,0.00013674960993763217,0.07001733827948776,2.52172614685212,1.098957155832862,low,far,1.0144448928688634,0.56939287601,1.0336611263009903,1.7371360504930144,tum_fr1_desk,3
3851,2142,-0.0018228349160134875,0.011900515271864694,0.010245888762081705,0.00016820840623049872,0.020739943809324334,2.348065912075911,0.006076948277369173,low,near,1.0165903074933242,1.717863672439857,1.711907045021425,3.577171809879021,tum_fr1_desk,3
2340,3148,0.01301006962329808,0.00021953975690472416,0.011362459436178337,-0.0018671499440244686,0.8476916864241416,0.1631665866245252,0.2081592474887537,high,medium,0.8588009145807136,1.0362699926408554,0.9161401022014687,2.121269141667552,tum_fr1_desk,3
768,982,0.007100182534510449,-0.0006214303471360344,0.007228159302149494,0.0007494071147750801,0.0,2.9241996411759086,1.287725408345064,low,far,1.115499342125047,1.284096017085282,0.937382192241736,2.322565818527816,tum_fr1_desk,3
4354,4238,0.009322567751334283,0.01250181639992659,0.021818487051930766,-5.897099330109013e-06,0.0,2.231883969726335,0.05568082005884078,low,near,0.9996839872653646,1.4312282052588376,1.5784861352798496,3.1900356954353,tum_fr1_desk,3
3670,781,0.004342778845295025,0.0014557904768792884,0.006702751569149019,0.0009041822469747064,0.0,2.5421356267044386,0.6835498289870935,low,far,1.1557326409603281,0.649977871225665,0.5503188071182368,1.2499336488078945,tum_fr1_desk,3
623,1886,0.006903686159337069,0.00522993969475387,0.010690814732102892,-0.0014428111219880462,0.20542156720783492,1.0536379034432373,0.004794167100716991,medium,near,0.8810172526661549,0.6379767660061999,0.9900335337976225,1.6430968161834707,tum_fr1_desk,3
2634,2768,-0.0004191387217803615,0.0013223686551056455,0.0013016779788372849,0.0003984480455120008,0.050459605797402024,2.957296193102893,0.2422701720450411,low,medium,1.4395431193594699,0.7095808504684311,0.6441887775982272,1.4660398311269491,tum_fr1_desk,3
4318,178,0.0023607661841088066,0.00569118615408081,0.007507934665607738,-0.000544017672581878,0.12521716636353902,1.60599656797911,0.07020520463819356,medium,near,0.9323207626602689,1.4979092543553663,0.6180478650612642,2.159286068501999,tum_fr1_desk,3
3816,1278,0.003749618576246963,0.0136891387269415,0.018520665650784043,0.001081908347595579,0.3917553255808974,0.5552565614654068,0.4060178623992724,medium,medium,1.0619795521694537,0.7374245760490605,1.5321764888095255,2.306338144404325,tum_fr1_desk,3
187,2758,-0.005673936645475697,-0.00026591487814779094,-0.0062839495518858205,-0.00034409802826233294,0.061423031198483434,2.2577069858131384,0.667188218025715,low,far,1.0581085462213706,0.7946619728341788,1.4207689175115865,2.3052718535147214,tum_fr1_desk,3
559,3588,-0.0018615892136141727,-0.005208225732554066,-0.008005306488046326,-0.000935491541878086,0.2154987122099584,1.1651736008314861,0.03259181381176487,medium,near,1.1324821131985816,1.563148448518482,0.8734152871953091,2.6273940438915644,tum_fr1_desk,3
1234,301,0.007449524795454151,-0.0008559198704209325,0.007753201214408716,0.0011595962893754977,0.0,2.6970305624617286,0.009392907424242949,low,near,1.1756885063694185,1.818806506378074,0.5195153201388091,2.437493406025757,tum_fr1_desk,3
3435,480,0.0054166225575804595,0.008638077258026528,0.015635796267142905,0.001581096451535916,0.4619777553426885,0.6969951835735773,0.1680506837285628,medium,near,1.1124167755618564,0.5010752880598697,1.9052801451365229,2.549613260702406,tum_fr1_desk,3
2015,4833,0.005622958893615613,0.0042424272709822,0.008113514724770655,-0.0017518714398271585,0.22347662964676424,0.8080092835499862,0.21766756718657063,medium,medium,0.8223390600586117,0.8802406298857856,1.9108059516544214,2.8982179098830816,tum_fr1_desk,3
4255,1137,0.0063576219304396706,0.009897189458474297,0.016092856571972642,-0.00016195481694132745,0.09515660018153829,1.382335036780572,0.5829071831091824,low,medium,0.9899755962318524,1.3410417220635202,0.6425848052488466,2.105547162287199,tum_fr1_desk,3
4021,3215,0.012392071195071954,0.0038120573143772575,0.013600937373941737,-0.002603191135507473,0.2472910751940265,0.6620348422736878,0.08097933715470954,medium,near,0.8392983348457268,1.5949898369674456,0.6976156994479462,2.43739735103309,tum_fr1_desk,3
1255,2538,0.004357427760136149,0.003603799290580699,0.004718207930116101,-0.003243019120600748,0.26479101343551575,0.7877432832961284,0.543378832585003,medium,medium,0.5925738992448495,1.3564873569889677,1.1118239152954748,2.5702022440760466,tum_fr1_desk,3
2415,2040,-0.005377057005470115,0.0071125639684800806,0.0006383633133811514,-0.0010971436496288141,0.0,2.9207768987093803,0.13287587683451016,low,near,0.3676134487100746,0.5126772440936909,1.7588119295591884,2.375900961347177,tum_fr1_desk,3
4975,4925,0.006869525599966142,0.012798696303304997,0.019164382649383457,-0.0005038392538876806,0.0,2.669062038990666,0.033165735776000946,low,near,0.9743335422026164,1.091125472765048,0.9749036522411194,2.194061750985106,tum_fr1_desk,3
306,1362,0.0020611177420758473,-0.003983327961421979,-0.004806534586524334,-0.0028843243671782016,0.0035687927090735268,2.4148456400025333,0.5666812365460133,low,medium,2.5018264727741233,1.5590871719570463,1.235681612779677,2.9208065907546588,tum_fr1_desk,3
