variant,seed,domain,method,budget_fraction,realized_delta_q,oracle_delta_q,ose,ndcg,overlap,regret,budget_cost,budget_realized_delta_q,budget_ose
A1_standard,44,tum_fr2_xyz,error_only,0.4,0.1431400030851364,0.302217960357666,0.4736316735756463,0.5384689426465595,0.5625,0.1590779572725296,865.1436824798584,0.14313998818397522,0.47363162426963984
A1_standard,44,tum_fr2_xyz,error_only,0.6,0.2025032639503479,0.3939777612686157,0.5139966737165999,0.5623976333701154,0.5833333333333334,0.19147449731826782,1292.1442909240723,0.2025032937526703,0.5139967493612798
A1_standard,44,tum_fr2_xyz,error_only,0.8,0.31667450070381165,0.4344448447227478,0.7289175996937647,0.644067545962136,0.78125,0.11777034401893616,1717.9099655151367,0.31667450070381165,0.7289175996937647
A1_standard,44,tum_fr2_xyz,heuristic,0.1,0.015626659616827965,0.10548802465200424,0.14813679739487937,0.3067448055079983,0.0,0.08986136503517628,216.5330352783203,0.0385054275393486,0.4083699230834279
A1_standard,44,tum_fr2_xyz,heuristic,0.2,0.04556719958782196,0.19699403643608093,0.2313125721929228,0.4252167137004941,0.25,0.15142683684825897,429.1535453796387,0.07923812419176102,0.4022361367020885
A1_standard,44,tum_fr2_xyz,heuristic,0.4,0.15289218723773956,0.302217960357666,0.505900383940757,0.5118888661778664,0.5,0.14932577311992645,853.2659721374512,0.1576230376958847,0.521554153478506
A1_standard,44,tum_fr2_xyz,heuristic,0.6,0.24387945234775543,0.3939777612686157,0.6190183054299208,0.647521056464416,0.7083333333333334,0.1500983089208603,1297.276222229004,0.2818624973297119,0.7154274121154335
A1_standard,44,tum_fr2_xyz,heuristic,0.8,0.3132847547531128,0.4344448447227478,0.7211151227767297,0.6711607448469431,0.8125,0.12116008996963501,1730.908275604248,0.3325851261615753,0.7655404881565996
A1_standard,44,tum_fr2_xyz,random,0.1,0.026382802054286003,0.10548802465200424,0.25010231863092863,0.18236285276663844,0.0,0.07910522259771824,213.6327247619629,0.026382803916931152,0.27980324579625737
A1_standard,44,tum_fr2_xyz,random,0.2,0.051307301968336105,0.19699403643608093,0.26045102832579203,0.21900632934107128,0.0,0.14568673446774483,419.5623970031738,0.0570000596344471,0.2893491486959329
A1_standard,44,tum_fr2_xyz,random,0.4,0.11350960284471512,0.302217960357666,0.3755885287376521,0.33434381011105424,0.25,0.1887083575129509,855.2492027282715,0.152957022190094,0.5061149143747934
A1_standard,44,tum_fr2_xyz,random,0.6,0.2524595856666565,0.3939777612686157,0.6407965222345716,0.4760095435077439,0.5833333333333334,0.14151817560195923,1287.362995147705,0.24615702033042908,0.6247992609780976
A1_standard,44,tum_fr2_xyz,random,0.8,0.3784908950328827,0.4344448447227478,0.871205841013876,0.5922159634996076,0.8125,0.05595394968986511,1724.4321899414062,0.34224674105644226,0.7877794784216189
A1_standard,44,tum_fr2_xyz,oracle,0.1,0.10548802465200424,0.10548802465200424,0.9999999052025187,0.99475932829269,1.0,0.0,216.65438079833984,0.09429054707288742,0.9999998939448413
A1_standard,44,tum_fr2_xyz,oracle,0.2,0.19699403643608093,0.19699403643608093,0.9999999492370446,0.9961841987002218,1.0,0.0,407.649715423584,0.19699403643608093,0.9999999492370446
A1_standard,44,tum_fr2_xyz,oracle,0.4,0.302217960357666,0.302217960357666,0.9999999669112992,0.9970304083896098,1.0,0.0,854.1676864624023,0.302217960357666,0.9999999669112992
A1_standard,44,tum_fr2_xyz,oracle,0.6,0.3939777612686157,0.3939777612686157,0.9999999746178574,0.9973328320975512,1.0,0.0,1293.301441192627,0.3939777612686157,0.9999999746178574
A1_standard,44,tum_fr2_xyz,oracle,0.8,0.4344448447227478,0.4344448447227478,0.999999976982119,0.9974777704738589,1.0,0.0,1691.9050159454346,0.4344448447227478,0.999999976982119
A1_standard,45,tum_fr1_desk_val,learned,0.1,0.07388787716627121,0.4239445924758911,0.17428663258066382,0.2588855608820912,0.25,0.3500567153096199,220.58381271362305,0.10085578262805939,0.4491880581399877
A1_standard,45,tum_fr1_desk_val,learned,0.2,0.17558050155639648,0.5745325684547424,0.305605823134758,0.4251459801817922,0.625,0.39895206689834595,474.58816146850586,0.16207705438137054,0.2574784368858921
A1_standard,45,tum_fr1_desk_val,learned,0.4,0.5599128007888794,0.8934377431869507,0.6266948075471782,0.5321896003031622,0.5625,0.3335249423980713,938.7373466491699,0.44135332107543945,0.4931847918585173
A1_standard,45,tum_fr1_desk_val,learned,0.6,0.8142858147621155,1.0196146965026855,0.7986210963503505,0.579901670075637,0.6666666666666666,0.20532888174057007,1422.1548175811768,0.8140847086906433,0.7999925768138328
A1_standard,45,tum_fr1_desk_val,learned,0.8,1.0091052055358887,1.098691701889038,0.9184607425506846,0.6148490624522347,0.84375,0.08958649635314941,1900.037260055542,0.9282034635543823,0.8449237609147288
A1_standard,45,tum_fr1_desk_val,error_only,0.1,0.20166371762752533,0.4239445924758911,0.47568412582630665,0.09214910045355638,0.25,0.22228087484836578,214.59520721435547,0.20166371762752533,0.8981630141373471
A1_standard,45,tum_fr1_desk_val,error_only,0.2,0.4252530336380005,0.5745325684547424,0.7401721844595082,0.254913936049301,0.25,0.14927953481674194,471.7061309814453,0.42571061849594116,0.6762913173270271
A1_standard,45,tum_fr1_desk_val,error_only,0.4,0.6059102416038513,0.8934377431869507,0.6781784622851788,0.41452220104836607,0.5625,0.28752750158309937,943.4851112365723,0.5688062906265259,0.6356055311125862
A1_standard,45,tum_fr1_desk_val,error_only,0.6,0.9170461893081665,1.0196146965026855,0.899404631435405,0.4992244670464195,0.8333333333333334,0.10256850719451904,1407.9036254882812,0.9170461893081665,0.9011717530254332
A1_standard,45,tum_fr1_desk_val,error_only,0.8,1.0406547784805298,1.098691701889038,0.9471763254601036,0.5071534805123379,0.875,0.0580369234085083,1872.0402755737305,1.0527558326721191,0.9583011186578374
A1_standard,45,tum_fr1_desk_val,heuristic,0.1,0.19880527257919312,0.4239445924758911,0.4689416292084973,0.2017958462893572,0.25,0.225139319896698,226.44871520996094,0.19880527257919312,0.8854321686954418
A1_standard,45,tum_fr1_desk_val,heuristic,0.2,0.2592751383781433,0.5745325684547424,0.4512801329308206,0.2085796929417239,0.125,0.3152574300765991,450.4463577270508,0.24943497776985168,0.39625675840411073
A1_standard,45,tum_fr1_desk_val,heuristic,0.4,0.5139864683151245,0.8934377431869507,0.5752907423955405,0.4048165920497995,0.5,0.37945127487182617,940.5234966278076,0.5139122605323792,0.5742648783668703
A1_standard,45,tum_fr1_desk_val,heuristic,0.6,0.9556113481521606,1.0196146965026855,0.9372278980066318,0.5230614098843666,0.6666666666666666,0.0640033483505249,1399.5056114196777,0.9265679121017456,0.9105286509895207
A1_standard,45,tum_fr1_desk_val,heuristic,0.8,1.0259594917297363,1.098691701889038,0.9338010659657663,0.5693971267041272,0.8125,0.07273221015930176,1884.1752490997314,1.0251739025115967,0.9331938775414605
A1_standard,45,tum_fr1_desk_val,random,0.1,0.22616028785705566,0.4239445924758911,0.5334666051560757,0.5307635733176685,0.25,0.19778430461883545,219.16009330749512,0.265083372592926,1.1806193187686178
A1_standard,45,tum_fr1_desk_val,random,0.2,0.4820324778556824,0.5745325684547424,0.8389993812920974,0.5549509415861638,0.375,0.09250009059906006,465.470401763916,0.29699957370758057,0.47181870552796695
A1_standard,45,tum_fr1_desk_val,random,0.4,0.7198472023010254,0.8934377431869507,0.8057049298994625,0.5649514561616419,0.5,0.1735905408859253,947.8250522613525,0.7178478240966797,0.8021501432243596
A1_standard,45,tum_fr1_desk_val,random,0.6,0.8943629264831543,1.0196146965026855,0.8771577349554429,0.7382612263400244,0.7083333333333334,0.12525177001953125,1425.5332107543945,0.9158051013946533,0.8999521488400397
A1_standard,45,tum_fr1_desk_val,random,0.8,0.9822285175323486,1.098691701889038,0.8939982953394195,0.7499988124219268,0.84375,0.11646318435668945,1883.411045074463,0.9964674711227417,0.9070630270072113
A1_standard,45,tum_fr1_desk_val,oracle,0.1,0.4239445924758911,0.4239445924758911,0.9999999764120124,0.9990754419766936,1.0,0.0,213.1776237487793,0.22452907264232635,0.9999999554623398
A1_standard,45,tum_fr1_desk_val,oracle,0.2,0.5745325684547424,0.5745325684547424,0.9999999825945466,0.9992137411796809,1.0,0.0,453.4726676940918,0.6294781565666199,0.9999999841138254
A1_standard,45,tum_fr1_desk_val,oracle,0.4,0.8934377431869507,0.8934377431869507,0.9999999888072784,0.9992848018861866,1.0,0.0,940.611644744873,0.8949045538902283,0.999999988825624
A1_standard,45,tum_fr1_desk_val,oracle,0.6,1.0196146965026855,1.0196146965026855,0.9999999901923737,0.9993025543692436,1.0,0.0,1425.4230346679688,1.0176153182983398,0.999999990173104
A1_standard,45,tum_fr1_desk_val,oracle,0.8,1.098691701889038,1.098691701889038,0.9999999908982657,0.9993112184670369,1.0,0.0,1892.0067749023438,1.0985647439956665,0.9999999908972139
A1_standard,45,tum_fr2_xyz,learned,0.1,0.008124766871333122,0.07897429913282394,0.10287860648034769,0.8128648093994143,0.25,0.07084953226149082,258.2289619445801,0.008124766871333122,0.09871481157271388
A1_standard,45,tum_fr2_xyz,learned,0.2,0.015905026346445084,0.17670920491218567,0.09000677386489984,0.7731971741830553,0.25,0.16080417856574059,527.2848243713379,0.0653531551361084,0.3629917041809323
A1_standard,45,tum_fr2_xyz,learned,0.4,0.0891452431678772,0.404036283493042,0.2206367215112877,0.8425726661695853,0.5,0.3148910403251648,1045.683536529541,0.0891452357172966,0.2175422177920544
A1_standard,45,tum_fr2_xyz,learned,0.6,0.2168785035610199,0.483527272939682,0.448534159732357,0.878339609312124,0.75,0.2666487693786621,1587.1318550109863,0.21539147198200226,0.4275471052706333
A1_standard,45,tum_fr2_xyz,learned,0.8,0.4513099789619446,0.5111280679702759,0.8829684738786547,0.908151255930413,0.8125,0.0598180890083313,2110.410488128662,0.4403640329837799,0.8615532035189598
A1_standard,45,tum_fr2_xyz,error_only,0.1,0.0005494765937328339,0.07897429913282394,0.006957662558449099,0.4413868529531632,0.0,0.07842482253909111,260.0097770690918,0.01795654371380806,0.21816956194275589
A1_standard,45,tum_fr2_xyz,error_only,0.2,0.052129585295915604,0.17670920491218567,0.29500207627440944,0.6076073837951446,0.375,0.12457961961627007,523.2030982971191,0.045101385563611984,0.25050709139536864
A1_standard,45,tum_fr2_xyz,error_only,0.4,0.10418011248111725,0.404036283493042,0.25784840163848144,0.6503066732975246,0.5625,0.29985617101192474,1026.902572631836,0.10620706528425217,0.25917841083950177
A1_standard,45,tum_fr2_xyz,error_only,0.6,0.14192929863929749,0.483527272939682,0.29352903889190174,0.6987979204248703,0.6666666666666666,0.3415979743003845,1562.7069549560547,0.18201874196529388,0.36130300571401625
A1_standard,45,tum_fr2_xyz,error_only,0.8,0.3928336501121521,0.5111280679702759,0.7685620630980028,0.7435692834675565,0.78125,0.11829441785812378,2101.470027923584,0.391345351934433,0.7656502720188877
A1_standard,45,tum_fr2_xyz,heuristic,0.1,0.04564593732357025,0.07897429913282394,0.5779846360770318,0.6423949719523951,0.5,0.03332836180925369,259.84404373168945,0.049101442098617554,0.5965758379868743
A1_standard,45,tum_fr2_xyz,heuristic,0.2,0.11059650033712387,0.17670920491218567,0.6258671931290283,0.7106693221061058,0.375,0.0661127045750618,518.3291931152344,0.13839884102344513,0.7687101113196199
A1_standard,45,tum_fr2_xyz,heuristic,0.4,0.1276034563779831,0.404036283493042,0.31582176758133385,0.7216721664378186,0.5625,0.2764328271150589,1045.6986389160156,0.1396886557340622,0.3408839488085232
A1_standard,45,tum_fr2_xyz,heuristic,0.6,0.373849481344223,0.483527272939682,0.7731714311369254,0.7753655166947173,0.75,0.10967779159545898,1559.6549453735352,0.3940621316432953,0.7822042448131095
A1_standard,45,tum_fr2_xyz,heuristic,0.8,0.437313437461853,0.5111280679702759,0.855584845188811,0.8104008464399548,0.8125,0.07381463050842285,2089.827537536621,0.44066956639289856,0.8621509664325762
A1_standard,45,tum_fr2_xyz,random,0.1,0.014545667916536331,0.07897429913282394,0.18418227492275388,0.3655845667900254,0.0,0.06442863121628761,259.9891777038574,0.0606626495718956,0.7370429351173098
A1_standard,45,tum_fr2_xyz,random,0.2,0.02896174043416977,0.17670920491218567,0.16389490750984373,0.4583721715104885,0.0,0.1477474644780159,514.1679267883301,0.016072828322649002,0.08927347626438306
A1_standard,45,tum_fr2_xyz,random,0.4,0.13675622642040253,0.404036283493042,0.3384751039024113,0.6625105844244279,0.5625,0.26728005707263947,1043.5414123535156,0.12833750247955322,0.31318358957323705
A1_standard,45,tum_fr2_xyz,random,0.6,0.3516525626182556,0.483527272939682,0.7272651927318914,0.7286111302189776,0.6666666666666666,0.1318747103214264,1585.9310417175293,0.3691602945327759,0.7327746723488244
A1_standard,45,tum_fr2_xyz,random,0.8,0.4227803349494934,0.5111280679702759,0.8271514580619062,0.765230729640543,0.75,0.08834773302078247,2116.135929107666,0.4240981638431549,0.8297297333523084
A1_standard,45,tum_fr2_xyz,oracle,0.1,0.07897429913282394,0.07897429913282394,0.9999998733765435,0.9981488772753554,1.0,0.0,261.21673583984375,0.0823054388165474,0.9999998785013612
A1_standard,45,tum_fr2_xyz,oracle,0.2,0.17670920491218567,0.17670920491218567,0.9999999434098555,0.9985674144754896,1.0,0.0,525.589282989502,0.18004034459590912,0.9999999444568968
A1_standard,45,tum_fr2_xyz,oracle,0.4,0.404036283493042,0.404036283493042,0.9999999752497483,0.9988976967943068,1.0,0.0,1026.9487419128418,0.40978360176086426,0.9999999755968767
A1_standard,45,tum_fr2_xyz,oracle,0.6,0.483527272939682,0.483527272939682,0.9999999793186437,0.9990599600740507,1.0,0.0,1581.8491706848145,0.5037841796875,0.9999999801502305
A1_standard,45,tum_fr2_xyz,oracle,0.8,0.5111280679702759,0.5111280679702759,0.9999999804354319,0.9991631200880342,1.0,0.0,2029.7697486877441,0.5111280679702759,0.9999999804354319
A1_standard,46,tum_fr1_desk_val,learned,0.1,0.028929123654961586,0.2551996409893036,0.11335879004072039,0.07871398267840893,0.0,0.226270517334342,253.35401153564453,0.028929123654961586,0.12003950930125691
A1_standard,46,tum_fr1_desk_val,learned,0.2,0.05868542939424515,0.33358636498451233,0.175922740840269,0.13086360687673132,0.125,0.2749009355902672,496.8313980102539,0.05868542939424515,0.17592272512348267
A1_standard,46,tum_fr1_desk_val,learned,0.4,0.23934389650821686,0.5427982211112976,0.44094450348188546,0.29603028766045836,0.375,0.30345432460308075,1006.7271575927734,0.26456815004348755,0.4814307528195238
A1_standard,46,tum_fr1_desk_val,learned,0.6,0.3744621276855469,0.6048338413238525,0.6191156908065396,0.37444650764107884,0.5416666666666666,0.23037171363830566,1221.2890930175781,0.3138716518878937,0.5168385142354708
A1_standard,46,tum_fr1_desk_val,learned,0.8,0.5084900259971619,0.6498000621795654,0.782533040188161,0.4213228705946023,0.78125,0.14131003618240356,1221.2890930175781,0.3138716518878937,0.48302807912258217
A1_standard,46,tum_fr1_desk_val,error_only,0.1,0.019585009664297104,0.2551996409893036,0.07674387323169964,0.08602033582014314,0.0,0.23561463132500648,249.45075225830078,0.02204277738928795,0.0914650652057742
A1_standard,46,tum_fr1_desk_val,error_only,0.2,0.06619373708963394,0.33358636498451233,0.19843057766585093,0.12257799601586754,0.0,0.2673926278948784,485.7717514038086,0.06619374454021454,0.19843058227301874
A1_standard,46,tum_fr1_desk_val,error_only,0.4,0.24348852038383484,0.5427982211112976,0.4485801655715214,0.2851920306371559,0.375,0.29930970072746277,1018.0611991882324,0.24523746967315674,0.44625499942036273
A1_standard,46,tum_fr1_desk_val,error_only,0.6,0.40301045775413513,0.6048338413238525,0.6663159756551836,0.4207065960650758,0.7083333333333334,0.2018233835697174,1521.116870880127,0.28143659234046936,0.4634291416948205
A1_standard,46,tum_fr1_desk_val,error_only,0.8,0.4840840995311737,0.6498000621795654,0.7449739085245932,0.4816057569121695,0.84375,0.16571596264839172,2011.5807151794434,0.4560319781303406,0.7018035846494555
A1_standard,46,tum_fr1_desk_val,heuristic,0.1,0.020070012658834457,0.2551996409893036,0.07864435778431245,0.07807992869821892,0.0,0.23512962833046913,237.68840789794922,0.020070012658834457,0.0832792067941991
A1_standard,46,tum_fr1_desk_val,heuristic,0.2,0.07514779269695282,0.33358636498451233,0.22527236821480423,0.1165451296993631,0.0,0.2584385722875595,484.88086700439453,0.07514779269695282,0.2252723480891647
A1_standard,46,tum_fr1_desk_val,heuristic,0.4,0.3555627465248108,0.5427982211112976,0.6550550944074552,0.4275184970324972,0.5,0.18723547458648682,1008.1904258728027,0.3614104390144348,0.657653234914914
A1_standard,46,tum_fr1_desk_val,heuristic,0.6,0.5172685980796814,0.6048338413238525,0.8552242850619067,0.48398503360259193,0.75,0.08756524324417114,1526.215877532959,0.41254666447639465,0.6793222766002945
A1_standard,46,tum_fr1_desk_val,heuristic,0.8,0.5118833780288696,0.6498000621795654,0.7877551880102223,0.496227314004826,0.84375,0.1379166841506958,2030.488567352295,0.510245144367218,0.7852341251045878
A1_standard,46,tum_fr1_desk_val,random,0.1,0.03657643496990204,0.2551996409893036,0.14332478445056768,0.05617028823694852,0.0,0.21862320601940155,242.66392135620117,0.035848360508680344,0.14875043074381228
A1_standard,46,tum_fr1_desk_val,random,0.2,0.03539092093706131,0.33358636498451233,0.10609222555538857,0.07158205528038478,0.0,0.298195444047451,505.9210739135742,0.07925400137901306,0.23758162875269817
A1_standard,46,tum_fr1_desk_val,random,0.4,0.14307524263858795,0.5427982211112976,0.2635882625219005,0.13562151528136626,0.25,0.39972297847270966,1018.1699295043945,0.14307524263858795,0.2603519046491778
A1_standard,46,tum_fr1_desk_val,random,0.6,0.28255051374435425,0.6048338413238525,0.46715393512765746,0.2273643610202438,0.5833333333333334,0.3222833275794983,1507.9950408935547,0.28255051374435425,0.46526338661594063
A1_standard,46,tum_fr1_desk_val,random,0.8,0.42453208565711975,0.6498000621795654,0.6533272368424803,0.3063374092381643,0.78125,0.22526797652244568,2024.437370300293,0.46040213108062744,0.7085289660986948
A1_standard,46,tum_fr1_desk_val,oracle,0.1,0.2551996409893036,0.2551996409893036,0.9999999608149934,0.9987944948875708,1.0,0.0,239.51910018920898,0.24099667370319366,0.9999999585056532
A1_standard,46,tum_fr1_desk_val,oracle,0.2,0.33358636498451233,0.33358636498451233,0.9999999700227565,0.9989702916294009,1.0,0.0,506.73410415649414,0.3335863947868347,0.9999999700227592
A1_standard,46,tum_fr1_desk_val,oracle,0.4,0.5427982211112976,0.5427982211112976,0.999999981576948,0.9990720586489739,1.0,0.0,1012.5766410827637,0.5495455861091614,0.9999999818031476
A1_standard,46,tum_fr1_desk_val,oracle,0.6,0.6048338413238525,0.6048338413238525,0.9999999834665337,0.9991141544524638,1.0,0.0,1523.0459518432617,0.6072915196418762,0.9999999835334439
A1_standard,46,tum_fr1_desk_val,oracle,0.8,0.6498000621795654,0.6498000621795654,0.9999999846106511,0.9991387535918412,1.0,0.0,2029.3511352539062,0.6498000025749207,0.9999999846106497
A1_standard,46,tum_fr2_xyz,learned,0.1,0.028163358569145203,0.06018306314945221,0.4679614565246166,0.32521362284317923,0.0,0.03201970458030701,226.65296936035156,0.0276239775121212,0.40466416446003034
A1_standard,46,tum_fr2_xyz,learned,0.2,0.047041866928339005,0.09243206679821014,0.5089344365921455,0.37275618576387654,0.25,0.04539019986987114,450.25926971435547,0.0393858440220356,0.4012808704839532
A1_standard,46,tum_fr2_xyz,learned,0.4,0.07365821301937103,0.17216911911964417,0.42782474068382087,0.39930463313648856,0.4375,0.09851090610027313,927.9063129425049,0.07081105560064316,0.3909774043910541
A1_standard,46,tum_fr2_xyz,learned,0.6,0.14152756333351135,0.23603671789169312,0.5995997512660494,0.4594710094035349,0.7083333333333334,0.09450915455818176,1151.3793239593506,0.0975951999425888,0.40126249403986824
A1_standard,46,tum_fr2_xyz,learned,0.8,0.14782525599002838,0.2549758553504944,0.5797617581837604,0.5073425057884299,0.75,0.107150599360466,1151.3793239593506,0.0975951999425888,0.38515271973915743
A1_standard,46,tum_fr2_xyz,error_only,0.1,0.07153297960758209,0.06018306314945221,1.1885896791934294,0.5940903541527573,0.5,-0.011349916458129883,231.91901779174805,0.10615593940019608,1.5550803464490413
A1_standard,46,tum_fr2_xyz,error_only,0.2,0.11777238547801971,0.09243206679821014,1.2741505931445247,0.7687236694713498,0.625,-0.02534031867980957,453.5233497619629,0.12614639103412628,1.2852367356724002
A1_standard,46,tum_fr2_xyz,error_only,0.4,0.1634545773267746,0.17216911911964417,0.9493837725878626,0.7870382744665994,0.75,0.008714541792869568,908.7992820739746,0.17757052183151245,0.9804409937566185
A1_standard,46,tum_fr2_xyz,error_only,0.6,0.21187283098697662,0.23603671789169312,0.8976265383758233,0.830393751621323,0.8333333333333334,0.02416388690471649,1367.7906436920166,0.22379863262176514,0.9201476869902256
A1_standard,46,tum_fr2_xyz,error_only,0.8,0.22204983234405518,0.2549758553504944,0.8708660799673,0.8316412529181141,0.84375,0.03292602300643921,1806.3478298187256,0.22204983234405518,0.8763043356153424
A1_standard,46,tum_fr2_xyz,heuristic,0.1,0.032827235758304596,0.06018306314945221,0.5454562892922558,0.3964614360190508,0.25,0.027355827391147614,230.38236236572266,0.07163728773593903,1.0494159710753588
A1_standard,46,tum_fr2_xyz,heuristic,0.2,0.08381007611751556,0.09243206679821014,0.9067206863747377,0.5285384393559686,0.375,0.00862199068069458,455.21783447265625,0.12724079191684723,1.2963869890129396
A1_standard,46,tum_fr2_xyz,heuristic,0.4,0.1819906234741211,0.17216911911964417,1.0570456179031478,0.669473788445533,0.625,-0.009821504354476929,907.2417316436768,0.1982787698507309,1.0947798775843394
A1_standard,46,tum_fr2_xyz,heuristic,0.6,0.20464134216308594,0.23603671789169312,0.8669894045344794,0.7134098106774063,0.7916666666666666,0.03139537572860718,1382.434133529663,0.19665393233299255,0.8085422991817575
A1_standard,46,tum_fr2_xyz,heuristic,0.8,0.22572113573551178,0.2549758553504944,0.8852647109373724,0.728508245586476,0.78125,0.029254719614982605,1846.6570644378662,0.23255698382854462,0.9177700836576952
A1_standard,46,tum_fr2_xyz,random,0.1,0.028644654899835587,0.06018306314945221,0.475958660813191,0.17378809255645222,0.0,0.03153840824961662,207.5264434814453,0.011959073133766651,0.1751886865411971
A1_standard,46,tum_fr2_xyz,random,0.2,0.05286577343940735,0.09243206679821014,0.5719418547180263,0.20752502987892105,0.0,0.039566293358802795,450.79308700561523,0.04568219184875488,0.46543092234934114
A1_standard,46,tum_fr2_xyz,random,0.4,0.10219990462064743,0.17216911911964417,0.5936017980878933,0.2775655295126541,0.3125,0.06996921449899673,919.8458633422852,0.09562242031097412,0.5279713086841132
A1_standard,46,tum_fr2_xyz,random,0.6,0.14064808189868927,0.23603671789169312,0.5958737148873988,0.37546246978107334,0.5833333333333334,0.09538863599300385,1383.93705368042,0.14038969576358795,0.5772119888348408
A1_standard,46,tum_fr2_xyz,random,0.8,0.16988544166088104,0.2549758553504944,0.6662804788498452,0.454475494728667,0.78125,0.08509041368961334,1853.5198764801025,0.1988513022661209,0.7847529380187074
A1_standard,46,tum_fr2_xyz,oracle,0.1,0.06018306314945221,0.06018306314945221,0.9999998338403229,0.9942771877023409,1.0,0.0,220.34718322753906,0.0682639479637146,0.9999998535098126
A1_standard,46,tum_fr2_xyz,oracle,0.2,0.09243206679821014,0.09243206679821014,0.9999998918124493,0.9955344678337446,1.0,0.0,456.6953582763672,0.09815030544996262,0.9999998981154574
A1_standard,46,tum_fr2_xyz,oracle,0.4,0.17216911911964417,0.17216911911964417,0.9999999419175781,0.9962986820154223,1.0,0.0,901.4705352783203,0.18111290037631989,0.9999999447858247
A1_standard,46,tum_fr2_xyz,oracle,0.6,0.23603671789169312,0.23603671789169312,0.999999957633712,0.9965845853371312,1.0,0.0,1379.3910827636719,0.24322032928466797,0.9999999588850175
A1_standard,46,tum_fr2_xyz,oracle,0.8,0.2549758553504944,0.2549758553504944,0.9999999607806018,0.9967015813178968,1.0,0.0,1762.002248764038,0.2533935010433197,0.9999999605356903
A1_robust_static,42,tum_fr1_desk_val,learned,0.1,0.07712038606405258,0.14877355098724365,0.5183742699461577,0.5530945552393319,0.5,0.07165316492319107,262.05440521240234,0.06501233577728271,0.43698850350740137
A1_robust_static,42,tum_fr1_desk_val,learned,0.2,0.14728835225105286,0.22372642159461975,0.6583413108645626,0.5744416395002171,0.25,0.0764380693435669,529.2009658813477,0.1547132432460785,0.602548121166507
A1_robust_static,42,tum_fr1_desk_val,learned,0.4,0.3031908869743347,0.37412458658218384,0.810400839036342,0.7088484497916067,0.625,0.07093369960784912,1016.6159019470215,0.3031908869743347,0.8104009681475051
A1_robust_static,42,tum_fr1_desk_val,learned,0.6,0.323859840631485,0.4049728810787201,0.7997074563900425,0.7395467528016753,0.75,0.08111304044723511,1102.7533073425293,0.3041558265686035,0.7510522577828033
A1_robust_static,42,tum_fr1_desk_val,learned,0.8,0.3556540906429291,0.44048771262168884,0.8074097696211643,0.7506587453744393,0.8125,0.08483362197875977,1102.7533073425293,0.3041558265686035,0.6904977591689948
A1_robust_static,42,tum_fr1_desk_val,error_only,0.1,0.06857450306415558,0.14877355098724365,0.46093205411703086,0.5437648392698797,0.5,0.08019904792308807,256.9504623413086,0.06857451051473618,0.4609321041970353
A1_robust_static,42,tum_fr1_desk_val,error_only,0.2,0.09010078012943268,0.22372642159461975,0.40272747161448696,0.5804943631866961,0.5,0.13362564146518707,515.6719818115234,0.09010078012943268,0.3509076187891388
A1_robust_static,42,tum_fr1_desk_val,error_only,0.4,0.15207260847091675,0.37412458658218384,0.40647583682061117,0.6156377613489047,0.5,0.2220519781112671,1065.4119758605957,0.15207260847091675,0.4064759015793893
A1_robust_static,42,tum_fr1_desk_val,error_only,0.6,0.2432376742362976,0.4049728810787201,0.6006270533032202,0.681100949383126,0.7083333333333334,0.16173520684242249,1590.2780227661133,0.25232094526290894,0.6230563384681865
A1_robust_static,42,tum_fr1_desk_val,error_only,0.8,0.30563119053840637,0.44048771262168884,0.6938472398716469,0.7020569025984296,0.78125,0.13485652208328247,2113.029956817627,0.31013938784599304,0.7040817029668162
A1_robust_static,42,tum_fr1_desk_val,heuristic,0.1,0.005611671134829521,0.14877355098724365,0.03771954571491829,0.1064469057048335,0.0,0.14316187985241413,261.2393493652344,0.005611671134829521,0.03771954571491829
A1_robust_static,42,tum_fr1_desk_val,heuristic,0.2,0.07920163124799728,0.22372642159461975,0.35401106021977047,0.21468645409951836,0.125,0.14452479034662247,501.0509796142578,0.07920163124799728,0.30845965801323155
A1_robust_static,42,tum_fr1_desk_val,heuristic,0.4,0.3357294201850891,0.37412458658218384,0.8973732902143993,0.4798170475337186,0.5,0.03839516639709473,1038.1252822875977,0.3469972312450409,0.9274912414148159
A1_robust_static,42,tum_fr1_desk_val,heuristic,0.6,0.38808923959732056,0.4049728810787201,0.9583091810505469,0.5190286223306101,0.7083333333333334,0.016883641481399536,1593.5699768066406,0.38411521911621094,0.9484960581575321
A1_robust_static,42,tum_fr1_desk_val,heuristic,0.8,0.39814072847366333,0.44048771262168884,0.9038633951112525,0.5897713631406085,0.78125,0.04234698414802551,2103.2923126220703,0.3977099359035492,0.9028852829774877
A1_robust_static,42,tum_fr1_desk_val,random,0.1,0.06065090745687485,0.14877355098724365,0.40767262041993646,0.33996163084163195,0.25,0.0881226435303688,266.27310943603516,0.02407767064869404,0.1618410589147526
A1_robust_static,42,tum_fr1_desk_val,random,0.2,0.07797348499298096,0.22372642159461975,0.34852156018053654,0.3708956596023649,0.25,0.1457529366016388,501.1737060546875,0.07297791540622711,0.2842206968974843
A1_robust_static,42,tum_fr1_desk_val,random,0.4,0.12869754433631897,0.37412458658218384,0.34399648008186495,0.41383764072107665,0.3125,0.24542704224586487,1053.9393615722656,0.12869754433631897,0.34399653488657833
